Instance ATime AGood AGoodD AGoodBR AGoodBC ABorderC ABorderR ABlocksTry ABlocks AAveNZs AMaxNZs AMinNZs AisDBDF KMaxTime KTimeRemove KNRemove KNRemoveInner KTimeMerge KNMerge KNMergeInner KTimeComm KNComm KTimeOverall KGood KGoodD KGoodB Kborder KNBlocks KNBlocksNonT KAveNZs KMaxNZs KMinNZs KTimeToBest KIterOuterBest KNMergeInnerBest KNRemoveInnerBest RootBound RootGap TimeRootNode
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/dsbmip_decomp_auto1_log.txt:FS: 0.039 0.373 0.632 0.615 0.960 0.002 0.097 3 26 131.808 1777 2 1 0 0.325 5 148 0.039 5 106 0.273 102 0.367 0.455 0.872 0.522 0.130 33 33 95.303 906 2 0.130 1 36 55 -305.198 0.000 0.545
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/ds_decomp_auto1_log.txt:FS: 1.293 0.038 0.345 0.109 1.000 0.000 0.443 2 2 156538.500 243638 69439 0 0 32.351 2 596 2.180 2 100 23.236 199 34.587 0.448 0.451 0.992 0.002 2 2 483229.500 634065 332394 34.554 1 99 596 59.238 462.606 3525.093
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/e10100_decomp_auto1_log.txt:FS: 0.001 0.000 0.000 0.000 0.000 0.000 0.000 -1 0 0.000 0 0 -1 0 0.004 2 3 0.000 1 1 0.003 4 0.007 0.628 0.990 0.635 0.091 100 100 10.000 10 10 0.006 0 0 1 11543.054 1.117 0.596
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/e201600_decomp_auto1_log.txt:FS: 0.026 0.940 0.999 0.940 1.000 0.000 0.012 2 1600 20.000 20 20 0 0 0.023 2 1 0.002 1 1 0.020 2 0.033 0.940 0.999 0.940 0.012 1600 1600 20.000 20 20 0.006 0 0 0 180640.292 295.986 15.088
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/egoutDB_decomp_auto1_log.txt:FS: 0.027 0.318 0.498 0.960 0.665 0.020 0.008 2 2 1701.000 1805 1597 1 0 0.015 2 9 0.005 2 18 0.013 7 0.024 0.274 0.601 0.456 0.157 3 3 963.333 1565 624 0.023 1 16 9 -98.000 14.286 1.427
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/egout_decomp_auto1_log.txt:FS: 0.001 0.000 0.000 0.000 0.000 0.000 0.000 -1 0 0.000 0 0 -1 0 0.001 1 3 0.001 1 3 0.001 3 0.008 0.575 0.669 0.859 0.030 5 5 15.600 33 2 0.008 0 2 3 560.092 1.430 0.028
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/eilb101_decomp_auto1_log.txt:FS: 0.007 0.000 0.000 0.000 0.000 0.000 0.000 -1 0 0.000 0 0 -1 0 0.443 3 111 0.011 2 13 0.355 112 0.458 0.016 0.443 0.035 0.670 2 2 1953.500 2611 1296 0.452 1 12 109 1078.785 59.879 24.009
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/enel_cr3_052714opt_decomp_auto1_log.txt:FS: 1.238 0.968 0.992 0.976 1.000 0.000 0.005 22 2097 106.432 9236 2 0 0 29.069 5 751 5.985 5 408 21.405 107 35.101 0.972 0.997 0.975 0.005 2367 2367 94.416 5814 3 0.629 0 11 15 263576.560 5.097 1576.932
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/enel_cr3_052714sched_decomp_auto1_log.txt:FS: 0.086 0.576 0.674 1.000 0.855 0.008 0.000 3 4 6408.000 9298 446 1 0 0.071 2 8 0.068 2 69 0.063 7 0.142 0.735 0.805 0.913 0.018 7 7 3544.571 6292 446 0.138 1 64 8 1084.000 1.340781E156 605.459
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/enel_cr6_052714opt_decomp_auto1_log.txt:FS: 1.974 0.968 0.991 0.982 0.995 0.000 0.004 16 2451 161.870 21931 2 1 0 20.855 5 603 5.270 5 268 12.773 57 26.201 0.977 0.997 0.980 0.004 2536 2536 154.531 9261 2 25.749 4 247 603 262547.893 12.258 1406.064
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/enel_cr6_052714sched_decomp_auto1_log.txt:FS: 0.091 0.590 0.682 1.000 0.866 0.007 0.000 2 4 6402.500 10803 1428 1 0 0.076 2 10 0.065 2 67 0.068 8 0.149 0.735 0.804 0.914 0.018 8 8 3120.250 6300 152 0.143 1 60 10 1088.000 1.679 348.567
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/enelnew_decomp_auto1_log.txt:FS: 0.631 0.946 0.986 0.960 1.000 0.000 0.008 22 924 134.741 8464 4 0 0 0.280 2 6 0.260 1 39 0.244 2 0.567 0.952 0.991 0.961 0.008 788 788 158.755 5055 4 0.167 0 5 6 136.125 1.340781E156 60.550
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/enel_plan17078981478_decomp_auto1_log.txt:FS: 5.162 0.977 0.990 0.988 0.999 0.000 0.002 22 3469 233.601 39714 2 1 0 105.458 5 1208 40.658 5 782 63.050 85 146.285 0.985 0.999 0.986 0.003 5064 5064 159.054 11522 2 2.497 0 13 32 646365.823 1.340781E156 58.308
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/enel_plan1707918832_decomp_auto1_log.txt:FS: 5.005 0.972 0.985 0.987 1.000 0.000 0.003 22 3478 227.838 55771 2 1 0 59.365 5 709 87.932 5 1414 35.167 47 147.466 0.985 0.999 0.986 0.003 5174 5174 151.971 11498 2 2.437 0 11 36 667389.989 3.407 170.113
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/enel_plan1708005883_decomp_auto1_log.txt:FS: 5.197 0.975 0.988 0.987 1.000 0.000 0.003 17 3873 209.231 49930 2 1 0 32.762 5 371 55.669 5 777 19.746 26 88.596 0.984 0.998 0.986 0.003 4815 4815 167.501 17814 2 2.373 0 13 29 534081.830 1.340781E156 92.438
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/enel_plan17083413093_decomp_auto1_log.txt:FS: 1.206 0.973 0.997 0.977 0.999 0.000 0.005 22 2042 110.212 5127 4 1 0 15.509 5 488 3.564 5 271 11.005 60 19.123 0.974 0.998 0.976 0.005 2130 2130 105.490 3593 4 0.316 0 5 6 324928.170 1.340781E156 24.567
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/enel_plan17085010635_decomp_auto1_log.txt:FS: 1.025 0.966 0.992 0.977 0.997 0.000 0.005 20 1531 127.372 7178 4 1 0 5.477 5 215 1.510 5 128 3.784 25 7.032 0.973 0.997 0.975 0.005 1833 1833 105.778 4596 4 0.332 0 8 11 325663.214 1.575 41.381
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/enel_plan17085320373_decomp_auto1_log.txt:FS: 0.943 0.965 0.993 0.977 0.994 0.000 0.005 22 1687 100.292 8652 4 1 0 4.794 5 199 1.861 5 187 3.420 28 6.693 0.975 0.998 0.977 0.005 1863 1863 90.885 3616 4 0.260 0 9 5 332081.023 1.340781E156 14.215
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/enel_planning1_decomp_auto1_log.txt:FS: 0.469 0.933 0.988 0.947 0.998 0.000 0.011 21 1475 51.083 4882 3 1 0 9.014 5 396 1.482 5 235 7.316 96 10.518 0.942 0.995 0.947 0.011 1815 1815 41.680 2954 3 0.165 0 4 7 386974.398 2.643 103.192
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/enel_planning2_decomp_auto1_log.txt:FS: 5.155 0.970 0.984 0.988 0.997 0.000 0.002 16 708 1227.119 61945 3 1 0 220.472 5 619 19.713 5 285 184.808 129 240.450 0.981 0.994 0.987 0.003 1351 1351 643.509 40569 3 2.885 0 9 32 117344.945 24.500 3044.113
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/enel_planning3_decomp_auto1_log.txt:FS: 5.585 0.975 0.990 0.988 0.996 0.000 0.002 16 888 1080.639 39581 2 1 0 339.537 5 861 23.044 5 308 285.685 186 362.870 0.981 0.993 0.988 0.002 1356 1356 706.372 39581 3 2.067 0 4 17 64378.333 1.340781E156 2805.388
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/enel_planscenariocr0_decomp_auto1_log.txt:FS: 1.097 0.967 0.988 0.979 1.000 0.000 0.004 22 1733 121.165 13244 6 0 0 18.179 5 553 2.855 5 217 13.208 73 21.077 0.976 0.998 0.978 0.004 2273 2273 91.513 4189 3 0.531 0 6 20 9.893 152.700 21.337
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/enel_planscenariocr1_decomp_auto1_log.txt:FS: 1.016 0.963 0.989 0.974 1.000 0.000 0.005 22 2017 90.260 9650 2 0 0 21.847 5 684 3.964 5 333 16.149 103 25.854 0.970 0.996 0.974 0.005 2191 2191 83.026 5310 2 0.488 0 10 13 9.893 1805.356 55.656
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/enel_planscenariocr3_decomp_auto1_log.txt:FS: 0.950 0.966 0.992 0.973 1.000 0.000 0.005 17 1881 91.237 8106 4 0 0 19.359 5 642 3.391 5 312 14.373 97 22.789 0.969 0.996 0.973 0.005 2000 2000 85.627 5538 4 0.301 0 6 13 9.893 218.402 45.714
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/enel_planscenariocr6_decomp_auto1_log.txt:FS: 0.946 0.959 0.985 0.974 1.000 0.000 0.005 18 1619 107.795 10069 4 0 0 12.294 5 445 2.323 5 196 8.825 62 14.662 0.969 0.997 0.972 0.006 2310 2310 73.984 4409 2 14.589 4 191 445 9.893 1.340781E156 18.243
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/enel_scen16388816173_decomp_auto1_log.txt:FS: 0.009 0.815 0.943 0.864 1.000 0.000 0.029 9 39 31.795 156 3 0 0 0.003 2 2 0.002 1 11 0.003 3 0.009 0.831 0.913 0.910 0.019 22 22 57.818 198 3 0.006 0 5 2 4296.494 17.338 0.044
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/enel_scen16394701545_decomp_auto1_log.txt:FS: 0.082 0.937 0.989 0.948 1.000 0.000 0.011 15 194 109.387 567 4 0 0 0.031 2 1 0.018 1 17 0.029 2 0.054 0.937 0.989 0.948 0.011 194 194 109.387 567 4 0.003 0 0 0 159763.057 0.775 4.493
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/enel_scen16400757881_decomp_auto1_log.txt:FS: 0.283 0.956 0.991 0.964 1.000 0.000 0.007 16 728 86.574 2769 4 0 0 0.572 5 56 0.162 5 50 0.435 12 0.746 0.958 0.995 0.963 0.008 874 874 71.937 2769 4 0.050 0 0 3 633246.128 9.301 26.385
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/enel_scen16400927469_decomp_auto1_log.txt:FS: 0.693 0.972 0.995 0.977 1.000 0.000 0.005 15 1047 132.634 4896 18 0 0 8.301 5 344 1.832 5 245 6.349 67 10.160 0.974 0.998 0.976 0.005 1454 1454 95.191 2891 18 0.165 0 2 11 919060.073 10.252 76.291
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/enel_scen16400997737_decomp_auto1_log.txt:FS: 0.367 0.958 0.994 0.965 1.000 0.000 0.007 17 782 99.799 1964 4 0 0 1.900 3 105 0.370 2 91 1.567 27 2.284 0.960 0.996 0.964 0.007 1081 1081 72.285 3155 4 0.075 0 1 5 776841.775 3.953 113.478
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/enel_scen16401805655_decomp_auto1_log.txt:FS: 0.168 0.955 0.994 0.960 1.000 0.000 0.008 19 451 94.401 1280 4 0 0 0.485 5 56 0.077 5 37 0.395 16 0.572 0.955 0.994 0.960 0.008 451 451 94.401 1280 4 0.006 0 0 0 326899.626 0.796 18.171
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/enel_scen16401842902_decomp_auto1_log.txt:FS: 0.169 0.954 0.995 0.960 1.000 0.000 0.008 21 452 94.015 616 4 0 0 0.418 5 48 0.084 5 40 0.337 14 0.516 0.955 0.994 0.961 0.008 429 429 99.296 1280 4 0.038 0 1 1 319819.667 1.133 15.924
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/enel_scen16402501411_decomp_auto1_log.txt:FS: 0.311 0.954 0.988 0.967 0.998 0.000 0.007 16 730 91.230 3611 4 1 0 2.588 5 178 0.577 5 164 2.095 45 3.180 0.960 0.995 0.965 0.007 977 977 67.865 3155 4 0.065 0 0 6 782287.314 3.199 24.674
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/enel_scen1640250290_decomp_auto1_log.txt:FS: 0.240 0.946 0.986 0.963 0.995 0.000 0.008 22 462 122.219 3033 4 1 0 0.914 5 89 0.174 4 63 0.728 21 1.098 0.957 0.995 0.961 0.008 616 616 91.365 1407 4 0.050 0 0 5 468503.087 0.797 14.774
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/enel_sched0_decomp_auto1_log.txt:FS: 0.103 0.755 0.828 0.998 0.914 0.005 0.000 5 7 5775.857 8452 209 1 0 0.061 2 4 0.085 2 62 0.055 4 0.151 0.805 0.889 0.906 0.020 13 13 3103.769 6859 209 0.138 1 53 4 1221.475 19.817 190.941
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/enel_sched1_decomp_auto1_log.txt:FS: 0.102 0.724 0.752 1.000 0.963 0.002 0.000 4 7 5032.143 10575 83 1 0 0.078 2 8 0.082 2 69 0.069 6 0.164 0.799 0.851 0.939 0.013 12 12 2931.417 8557 83 0.155 1 61 8 1130.000 3.355 46.139
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/enel_sched2_decomp_auto1_log.txt:FS: 0.057 0.776 0.839 1.000 0.924 0.004 0.000 4 9 3006.333 6960 508 1 0 0.045 2 6 0.054 2 55 0.040 4 0.104 0.803 0.887 0.906 0.020 12 12 2243.500 5554 508 0.092 1 43 6 1162.444 15.065 3587.574
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/enigma_decomp_auto1_log.txt:FS: 0.005 0.066 0.900 0.073 1.000 0.000 0.524 2 10 9.900 10 9 0 0 0.001 2 1 0.000 1 1 0.000 2 0.005 0.066 0.900 0.073 0.524 10 10 9.900 10 9 0.004 0 0 0 0.000 0.000 0.202
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/enterpriserentacar_decomp_auto1_log.txt:FS: 0.068 0.000 0.000 0.000 0.000 0.000 0.000 -1 0 0.000 0 0 -1 0 0.367 2 2 0.047 1 3 0.338 3 0.443 0.067 0.996 0.067 0.541 250 250 1180.000 1180 1180 0.331 0 1 2 173200.889 0.001 374.221
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/erdos_rob_2_500_decomp_auto1_log.txt:FS: 0.046 0.164 0.500 0.646 0.507 0.034 0.088 2 2 2314.000 2384 2244 1 0 0.193 5 77 0.061 5 119 0.162 53 0.258 0.247 0.664 0.372 0.198 3 3 1356.000 1524 1228 0.142 2 60 44 0.000 1.340781E156 508.968
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/ex10_decomp_auto1_log.txt:FS: 0.001 0.088 0.750 0.117 1.000 0.000 0.429 3 4 4.000 4 4 0 0 0.000 2 1 0.000 1 1 0.000 2 0.019 0.088 0.750 0.117 0.429 4 4 4.000 4 4 0.019 0 0 0 100.000 0.000 0.003
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/fast0507_decomp_auto1_log.txt:FS: 0.050 0.000 0.000 0.000 0.000 0.000 0.000 -1 0 0.000 0 0 -1 0 6.088 3 438 0.137 3 40 4.894 303 6.233 0.027 0.583 0.045 0.618 16 16 1112.938 11053 14 5.236 0 24 304 172.146 4.563 175.027
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/fc_60_20_1_decomp_auto1_log.txt:FS: 0.013 0.576 0.943 0.611 1.000 0.000 0.098 8 162 5.235 112 2 0 0 0.031 4 33 0.012 3 49 0.024 33 0.048 0.584 0.968 0.603 0.101 182 182 4.549 59 2 0.008 0 2 3 297.982 89.945 0.437
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/fiball_decomp_auto1_log.txt:FS: 0.044 0.778 0.932 0.835 1.000 0.000 0.036 9 1746 23.149 10497 3 0 0 0.070 1 12 0.008 1 1 0.048 3 0.089 0.778 0.932 0.835 0.036 1746 1746 23.149 10497 3 0.007 0 0 0 137.069 2.138 221.604
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/fiber_decomp_auto1_log.txt:FS: 0.019 0.472 0.909 0.519 1.000 0.000 0.131 4 12 115.500 133 3 0 0 0.003 2 2 0.000 1 1 0.003 3 0.014 0.472 0.909 0.519 0.131 12 12 115.500 133 3 0.011 0 0 0 198107.358 107.450 0.184
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/financialaid1_decomp_auto1_log.txt:FS: 0.108 0.000 0.000 0.000 0.000 0.000 0.000 -1 0 0.000 0 0 -1 0 2.490 2 24 0.074 2 3 2.058 11 2.615 0.711 0.803 0.885 0.024 7 7 104035.000 179396 1005 2.421 0 2 23 6100940.935 15.011 134.858
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/financialaid2_decomp_auto1_log.txt:FS: 0.150 0.000 0.000 0.000 0.000 0.000 0.000 -1 0 0.000 0 0 -1 0 2.245 2 8 0.040 1 1 1.978 7 2.346 0.715 0.807 0.885 0.024 7 7 135013.429 185505 1005 1.697 0 0 6 8890811.441 9.961 556.888
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/fire18_decomp_auto1_log.txt:FS: 0.008 0.364 0.820 0.554 0.802 0.011 0.118 6 6 150.333 220 110 1 0 0.003 2 4 0.006 2 36 0.002 4 0.013 0.101 0.507 0.199 0.323 20 20 34.650 484 11 0.007 0 5 2 2.162 73.454 3.549
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/fixnet6_decomp_auto1_log.txt:FS: 0.014 0.822 0.982 0.837 1.000 0.000 0.036 6 132 9.000 81 2 0 0 0.013 3 9 0.003 3 14 0.010 11 0.021 0.822 0.982 0.837 0.036 132 132 9.000 81 2 0.004 0 0 0 3229.581 25.125 1.195
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/flugpl_decomp_auto1_log.txt:FS: 0.001 0.120 0.500 1.000 0.240 0.071 0.000 2 2 16.000 16 16 1 0 0.001 2 2 0.000 1 3 0.000 3 0.006 0.284 0.654 0.435 0.167 3 3 8.667 11 7 0.005 0 1 2 1195125.000 0.533 0.019
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/forestry_random_100_decomp_auto1_log.txt:FS: 0.137 0.905 0.946 0.957 1.000 0.000 0.009 4 25 1977.080 3989 61 0 0 0.110 2 9 0.006 2 2 0.093 4 0.125 0.905 0.946 0.957 0.009 25 25 1977.080 3989 61 0.006 0 0 0 42147140.007 1.967 20.819
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/forestry_random_200_decomp_auto1_log.txt:FS: 0.662 0.938 0.949 0.988 1.000 0.000 0.002 4 29 7121.069 16121 37 0 0 0.555 1 29 0.297 1 39 0.389 4 0.874 0.938 0.949 0.988 0.002 29 29 7121.069 16121 37 0.014 0 0 0 86199594.079 1.617 62.014
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/forestry_random_240_decomp_auto1_log.txt:FS: 0.566 0.937 0.948 0.989 1.000 0.000 0.002 3 26 7521.500 14337 37 0 0 0.303 1 19 0.168 1 23 0.191 2 0.493 0.937 0.948 0.989 0.002 26 26 7521.500 14337 37 0.015 0 0 0 104162993.59 0.636 64.455
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/forestry_random_40_decomp_auto1_log.txt:FS: 0.033 0.885 0.935 0.946 1.000 0.000 0.011 2 22 519.227 934 14 0 0 0.012 2 1 0.002 1 4 0.011 2 0.018 0.885 0.935 0.946 0.011 22 22 519.227 934 14 0.003 0 0 0 19101333.470 1.212 1.123
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/forint_decomp_auto1_log.txt:FS: 0.006 0.808 0.989 0.817 1.000 0.000 0.040 2 95 5.000 5 5 0 0 0.001 2 1 0.000 1 1 0.001 2 0.007 0.808 0.989 0.817 0.040 95 95 5.000 5 5 0.006 0 0 0 125.000 0.000 0.101
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/france__D_B_M_N_C_A_N_N_decomp_auto1_log.txt:FS: 0.045 0.357 0.846 0.430 0.982 0.001 0.169 3 36 115.472 1536 3 1 0 0.068 3 32 0.019 2 45 0.056 24 0.096 0.502 0.960 0.522 0.130 27 27 156.556 174 3 0.074 1 40 25 10964.000 16.746 7.759
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/gap42_decomp_auto1_log.txt:FS: 0.004 0.473 0.967 0.490 1.000 0.000 0.143 3 30 5.000 5 5 0 0 0.001 2 1 0.000 1 1 0.000 2 0.005 0.473 0.967 0.490 0.143 30 30 5.000 5 5 0.004 0 0 0 -654.978 2.439 0.050
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/gap84_decomp_auto1_log.txt:FS: 0.008 0.479 0.979 0.490 1.000 0.000 0.143 5 48 8.000 8 8 0 0 0.001 2 1 0.000 1 1 0.001 2 0.005 0.479 0.979 0.490 0.143 48 48 8.000 8 8 0.004 0 0 0 -1126.139 0.900 0.046
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/gap_decomp_auto1_log.txt:FS: 0.297 0.457 0.743 0.928 0.663 0.021 0.015 4 15 4218.067 20129 2 1 0 1.707 5 102 1.084 5 214 1.464 49 2.803 0.531 0.629 0.844 0.034 3 3 21046.333 30540 13598 1.567 2 154 48 6854834.898 0.000 3571.233
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/gen_decomp_auto1_log.txt:FS: 0.016 0.451 0.690 0.878 0.745 0.015 0.026 3 7 173.143 501 4 1 0 0.003 2 2 0.005 1 28 0.003 3 0.011 0.608 0.789 0.771 0.052 6 6 204.167 338 15 0.008 0 16 2 112313.363 0.000 1.145
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/germanrr_decomp_auto1_log.txt:FS: 0.254 0.805 0.992 0.811 1.000 0.000 0.042 18 4711 2.360 749 2 0 0 10.781 5 670 0.913 5 257 9.204 419 11.707 0.807 0.993 0.812 0.042 4797 4797 2.343 665 2 5.655 2 124 337 45995271.851 5.977 15.917
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/gesa2_decomp_auto1_log.txt:FS: 0.028 0.513 0.750 0.868 0.788 0.012 0.028 4 4 1213.500 1221 1206 1 0 0.008 2 2 0.011 1 33 0.008 3 0.021 0.621 0.791 0.785 0.048 5 5 954.600 1203 582 0.016 0 26 2 25779728.712 0.000 2.695
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/gesa2_o_decomp_auto1_log.txt:FS: 0.021 0.318 0.628 0.983 0.515 0.033 0.003 3 3 1168.000 1728 861 1 0 0.021 3 10 0.033 3 117 0.018 9 0.057 0.728 0.896 0.812 0.042 11 11 278.727 423 168 0.038 1 66 8 25590019.284 0.880 8.565
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/gesa3_decomp_auto1_log.txt:FS: 0.026 0.323 0.499 0.992 0.653 0.021 0.002 2 2 2370.000 2491 2249 1 0 0.008 2 2 0.013 1 37 0.008 3 0.027 0.643 0.795 0.809 0.042 5 5 922.200 1161 763 0.021 0 30 2 27991042.648 0.000 2.335
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/gesa3_o_decomp_auto1_log.txt:FS: 0.023 0.386 0.754 0.893 0.574 0.028 0.023 4 8 405.250 850 4 1 0 0.024 4 13 0.037 4 139 0.020 11 0.064 0.725 0.897 0.808 0.043 11 11 268.091 432 168 0.060 3 124 13 27844618.789 0.526 0.537
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/glass4_decomp_auto1_log.txt:FS: 0.014 0.233 0.496 1.000 0.469 0.038 0.000 2 2 897.500 976 819 1 0 0.023 4 30 0.019 4 90 0.016 29 0.046 0.054 0.599 0.091 0.479 22 22 45.364 571 5 0.043 3 74 30 942802608.87 80.315 269.833
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/gmu_35_40_decomp_auto1_log.txt:FS: 0.021 0.536 0.721 0.744 1.000 0.000 0.059 2 6 454.833 966 16 0 0 0.126 5 113 0.019 5 71 0.098 64 0.149 0.627 0.786 0.798 0.045 7 7 406.286 889 16 0.065 1 33 40 -2406943.556 0.335 1.143
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/gmu_35_50_decomp_auto1_log.txt:FS: 0.029 0.623 0.707 0.881 1.000 0.000 0.025 2 6 894.333 2118 16 0 0 0.066 1 41 0.009 1 25 0.052 23 0.078 0.623 0.707 0.881 0.025 6 6 894.333 2118 16 0.003 0 0 0 -2608070.316 0.261 2.161
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/go19_decomp_auto1_log.txt:FS: 0.013 0.283 0.500 0.599 0.946 0.003 0.102 2 2 774.000 774 774 1 0 0.071 5 74 0.012 5 58 0.057 51 0.089 0.295 0.500 0.591 0.105 2 2 771.500 774 769 0.006 0 0 0 81.590 2.953 663.378
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/golfrm_500_11123_decomp_auto1_log.txt:FS: 0.125 0.787 0.998 0.788 1.000 0.000 0.048 17 500 27.292 29 15 0 0 0.116 2 33 0.014 1 19 0.095 18 0.138 0.787 0.998 0.788 0.048 500 500 27.292 29 15 0.006 0 0 0 -16222.667 3.647 1.917
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/golfrm_500_4242_decomp_auto1_log.txt:FS: 0.121 0.787 0.998 0.788 1.000 0.000 0.048 15 500 27.284 29 15 0 0 0.122 2 36 0.014 1 19 0.099 19 0.142 0.787 0.998 0.788 0.048 500 500 27.284 29 15 0.004 0 0 0 -16440.000 2.403 2.106
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/golfrm_500_471123_decomp_auto1_log.txt:FS: 0.123 0.787 0.998 0.788 1.000 0.000 0.048 10 500 27.420 29 15 0 0 0.201 4 45 0.031 3 40 0.170 28 0.245 0.787 0.998 0.788 0.048 500 500 27.420 29 15 0.012 0 0 0 -16656.667 1.901 1.761
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/gt2_decomp_auto1_log.txt:FS: 0.005 0.132 0.939 0.140 1.000 0.000 0.393 5 17 10.176 11 3 0 0 0.001 2 1 0.000 1 2 0.000 2 0.005 0.132 0.939 0.140 0.393 17 17 10.176 11 3 0.004 0 0 0 20146.761 5.059 0.077
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/harp2_decomp_auto1_log.txt:FS: 0.001 0.000 0.000 0.000 0.000 0.000 0.000 -1 0 0.000 0 0 -1 0 0.019 2 21 0.000 1 0 0.014 21 0.024 0.366 0.972 0.376 0.196 68 68 15.221 125 3 0.022 0 0 16 -74325169.35 1.100 0.948
