Instance,ATime,AGood,AGoodD,AGoodBR,AGoodBC,ABorderC,ABorderR,ABlocksTry,ABlocks,AAveNZs,AMaxNZs,AMinNZs,AisDBDF,KMaxTime,KTimeRemove,KNRemove,KNRemoveInner,KTimeMerge,KNMerge,KNMergeInner,KTimeComm,KNComm,KTimeOverall,KGood,KGoodD,KGoodB,Kborder,KNBlocks,KNBlocksNonT,KAveNZs,KMaxNZs,KMinNZs,KTimeToBest,KIterOuterBest,KNMergeInnerBest,KNRemoveInnerBest,RootBound,RootGap,TimeRootNode,result_status,solution_status,objective,best_bound,relative_gap,nodes,presolve_time,solution_time
cardinal,0.003,0.223,0.577,0.386,1,0,0.19,2,3,60,96,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143708.557,1.104,8.37,LIMIT,TIME_LIM_SOL,"145,294.7263","143,708.5575",1.1037%,877,0.00,3599.99
cdma,0.445,0.426,0.75,0.711,0.799,0.011,0.068,4,19,5247.474,24998,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.20502E16,98.804,3582.938,LIMIT,TIME_LIM_SOL,-383200000000000.0,-32050200000000000,98.8044%,1,13.96,3598.60
censusmtz,0.041,0.346,0.5,1,0.691,0.018,0,2,2,2730,2730,2730,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.844,10.15,2127.89,ERROR,FAIL_SOL,5.3362,4.8445,10.1501%,1,0.07,2125.41
cflp_m1_d_004_i3,0.168,0.788,0.999,0.788,1,0,0.048,5,2000,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68405185.978,203.125,37.856,LIMIT,TIME_LIM_SOL,"90,265,375.5100","77,864,349.9690",15.9264%,4136,0.56,3598.79
cflp_m1_d_006_i2,0.01,0.175,0.993,0.176,1,0,0.348,5,150,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2479431.122,3.028,8.752,SOLVED,OPTIMAL_RGAP,"2,554,496.4100","2,554,459.4956",0.0014%,215,0.22,29.36
cflp_m1_d_007_i3,0.005,0.56,0.995,0.563,1,0,0.115,4,200,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2821299.605,10.048,1.669,SOLVED,OPTIMAL,"3,104,771.4200","3,104,771.4200",0.0000%,67,0.06,13.22
cflp_m1_d_008_i5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL_RGAP,"16,696,961.5100","16,695,292.0090",0.0100%,9403,0.86,725.06
cflp_m1_d_009_i1,0.018,0.47,0.997,0.471,1,0,0.15,5,350,62,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11399055.367,14.756,10.052,SOLVED,OPTIMAL_RGAP,"12,889,635.3800","12,889,634.6180",0.0000%,1199,0.20,109.35
cflp_m1_d_010_i4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,"514,905.2000","514,905.2000",0.0000%,1,0.02,0.15
charmS,0.031,0.889,0.951,0.995,0.939,0.003,0.001,6,35,1173.571,6657,276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2180.586,312.733,25.186,LIMIT,TIME_LIM_SOL,"2,818.7143","2,650.9286",6.3293%,676,0.67,3599.56
chrom_1024,0.981,0.921,0.95,0.994,0.975,0.001,0.001,22,22,12272.909,18708,7660,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,99.725,SOLVED,OPTIMAL,4.0000,4.0000,0.0000%,1,5.58,107.25
chrom_256,0.212,0.856,0.937,0.977,0.935,0.003,0.005,16,16,4203.5,5244,3532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17.105,SOLVED,OPTIMAL,4.0000,4.0000,0.0000%,1,0.71,18.17
chrom_512,0.464,0.899,0.942,0.989,0.964,0.002,0.002,18,18,7492.667,9224,4736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,32.691,SOLVED,OPTIMAL,4.0000,4.0000,0.0000%,1,2.13,35.63
circ10_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIMIT,TIME_LIM_NOSOL,,140.0000,,4076,6.10,3599.95
cls_T90_C2_F1000_S1,0.015,0.112,0.965,0.116,1,0,0.43,18,84,2.357,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53387.392,1.342,2.93,LIMIT,TIME_LIM_SOL,"54,104.0000","53,932.7002",0.3176%,95284,0.09,3599.97
cls_T90_C3_F100_S2,0.016,0.004,0.353,0.605,0.02,0.194,0.101,2,23,122.043,2182,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132858.469,3.163,206.342,LIMIT,TIME_LIM_SOL,"135,929.0000","134,140.2826",1.3335%,151,0.05,3599.96
co_100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIMIT,TIME_LIM_SOL,"2,640,892.3510","2,620,521.9007",0.7773%,74696,95.41,3600.11
cod105,0.143,0,0.32,1,0,0.689,0,2,2,28672,45864,11480,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.696,39.074,3599.349,LIMIT,TIME_LIM_SOL,-12.0000,-19.6959,39.0736%,1,0.12,3599.74
cod105r,0.081,0.004,0.368,0.01,1,0,0.914,3,3,806.667,1887,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.133,27.313,797.84,LIMIT,TIME_LIM_SOL,-11.0000,-15.0410,26.8664%,26,0.11,3599.86
cod83,0.018,0,0.463,1,0,0.492,0,2,2,1152,1467,837,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.477,14.81,3599.921,LIMIT,TIME_LIM_SOL,-20.0000,-23.5003,14.8949%,1,0.01,3599.97
cod83r,0.017,0,0.465,1,0,0.479,0,2,2,901.5,1140,663,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.641,16.082,932.894,LIMIT,TIME_LIM_SOL,-19.0000,-22.6411,16.0820%,7,0.01,3599.97
cod93,0.033,0.004,0.365,0.181,0.053,0.146,0.342,2,2,1685,2560,810,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-51.2,37.5,3599.844,LIMIT,TIME_LIM_SOL,-32.0000,-51.2000,37.5000%,1,0.02,3599.94
cod93r,0.026,0.001,0.393,0.324,0.011,0.225,0.225,2,2,1679,2455,903,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47,31.915,3599.901,LIMIT,TIME_LIM_SOL,-32.0000,-47.0000,31.9149%,1,0.02,3599.95
color_QueensTour_7_8,0.173,0.94,0.982,0.957,1,0,0.009,4,56,1344,1344,1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25,23.058,SOLVED,OPTIMAL,8.0000,8.0000,0.0000%,55,0.27,78.72
color_cyclotomic_61,0.06,0.731,0.909,0.805,1,0,0.043,2,11,1403,1403,1403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.625,31.148,33.621,LIMIT,TIME_LIM_SOL,10.0000,7.6250,31.1475%,62,0.10,3600.01
color_halljankograph,0.195,0.825,0.944,0.874,1,0,0.027,2,18,3900,3900,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,916.745,LIMIT,TIME_LIM_SOL,12.0000,8.0000,50.0000%,1,0.28,3599.57
colore_errera,0.012,0.12,0.534,0.348,0.647,0.022,0.211,2,6,116,336,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.163,SOLVED,OPTIMAL,6.0000,6.0000,0.0000%,1,0.03,0.21
core2536_691,0.465,0.066,0.465,0.15,0.951,0.003,0.379,2,5,7089.8,22457,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675.127,3.536,3597.725,LIMIT,TIME_LIM_SOL,699.0000,675.4989,3.4791%,1,0.68,3599.16
core4872_1529,0.677,0.208,0.676,0.331,0.927,0.004,0.221,3,4,16657,25649,1616,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1331.697,21.274,3596.8,LIMIT,TIME_LIM_SOL,"1,615.0000","1,331.6970",21.2738%,1,1.18,3598.98
cost266__U_U_M_N_C_A_N_N,0.051,0.79,0.972,0.812,1,0,0.042,2,36,219.75,222,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20086679.366,19.431,27.576,LIMIT,TIME_LIM_SOL,"23,768,286.1800","22,186,802.3860",7.1280%,31851,0.13,3599.89
cov1053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,17.0000,17.0000,0.0000%,10641,0.10,25.99
cov1054,0.026,0,0.427,0.677,0,0.48,0.078,2,2,3065,4240,1890,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,24,1811.557,LIMIT,TIME_LIM_SOL,62.0000,50.0000,24.0000%,7,0.06,3599.96
cov1075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,20.0000,20.0000,0.0000%,306,0.09,3.34
cov1076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,45.0000,45.0000,0.0000%,72610,0.09,456.90
cov1174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIMIT,TIME_LIM_SOL,17.0000,15.8364,7.3476%,588785,0.15,3600.01
cov954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,30.0000,30.0000,0.0000%,111,0.08,1.14
csched007,0.048,0.139,0.472,0.306,0.964,0.002,0.237,2,3,1068,2020,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.803,36.182,2350.49,LIMIT,TIME_LIM_SOL,411.0000,301.8026,36.1817%,2,0.16,3599.90
csched008,0.045,0.169,0.47,0.365,0.986,0.001,0.202,2,2,1732.5,2154,1311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,1.744,303.713,LIMIT,TIME_LIM_SOL,175.0000,172.0000,1.7442%,34,0.16,3599.90
csched010,0.045,0.173,0.493,0.35,1,0,0.21,2,3,1076,1869,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368.238,50.989,271.4,LIMIT,TIME_LIM_SOL,556.0000,370.2723,50.1598%,12,0.18,3599.99
d40400,0.014,0.633,0.998,0.635,1,0,0.091,2,400,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24347.608,3.595,12.551,LIMIT,TIME_LIM_SOL,"24,515.0000","24,348.1596",0.6852%,66834,0.58,3599.82
dado4_sub_nfre6,0.296,0.99,0.99,1,1,0,0,21,100,4880.41,5504,4221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55056.001,0,1.749,SOLVED,OPTIMAL,"55,056.0010","55,056.0010",0.0000%,1,37.09,39.56
dado_fre4,3.786,0.977,0.986,0.99,1,0,0.002,22,4488,142.932,32432,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3160808.481,1.340781E156,770.451,LIMIT,TIME_LIM_NOSOL,,"3,165,002.0876",,15,57.18,3563.52
dano3_4,0.352,0.238,0.873,0.275,0.99,0.001,0.258,8,8,3274.25,3855,2296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543.292,6.563,3586.32,LIMIT,TIME_LIM_SOL,578.9474,543.2920,6.5628%,1,0.38,3593.63
dano3_5,0.352,0.238,0.873,0.275,0.99,0.001,0.258,8,8,3274.25,3855,2296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543.292,6.467,3586.983,LIMIT,TIME_LIM_SOL,578.4260,543.2920,6.4669%,1,0.39,3593.62
dano3mip,0.348,0.238,0.873,0.275,0.99,0.001,0.258,8,8,3274.25,3855,2296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543.292,39.19,3585.837,LIMIT,TIME_LIM_SOL,756.2063,543.2920,39.1897%,1,0.42,3593.41
danoint,0.019,0.364,0.782,0.543,0.856,0.008,0.122,5,5,372.8,466,235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.69,9.534,42.942,LIMIT,TIME_LIM_SOL,68.6667,63.0403,8.9251%,328,0.04,3599.93
dbs01191,1.228,0.999,0.999,1,1,0,0,17,1277,2350.558,3778,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.788,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,1,7.64,21.72
dbs01192,1.337,0.995,0.999,0.996,1,0,0.001,9,1277,1985.457,3190,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,136.999,SOLVED,OPTIMAL,48.0000,48.0000,0.0000%,1,5.73,136.30
dbs01193,1.331,0.995,0.999,0.996,1,0,0.001,12,1277,1985.457,3190,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6413.333,0.587,164.896,LIMIT,TIME_LIM_SOL,"6,430.0000","6,414.5000",0.2416%,86,5.74,3600.13
dbs01194,1.345,0.995,0.999,0.996,1,0,0.001,12,1277,1985.457,3190,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2815,0.107,185.033,SOLVED,OPTIMAL,"2,815.0000","2,815.0000",0.0000%,1,5.68,158.86
dbs01195,1.345,0.995,0.999,0.996,1,0,0.001,21,1277,1985.457,3190,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143472.333,0.119,220.245,LIMIT,TIME_LIM_SOL,"143,449.0000","143,469.4546",0.0143%,118,6.01,3593.57
dbs01291,1.391,0.999,0.999,1,1,0,0,5,1302,2629.034,3782,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.501,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,1,8.88,25.17
dbs01292,1.517,0.995,0.999,0.996,1,0,0.001,5,1302,2227.467,3192,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.489,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,1,6.62,71.82
dbs01293,1.496,0.995,0.999,0.996,1,0,0.001,8,1302,2225.449,3190,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,58.295,SOLVED,OPTIMAL,3.0000,3.0000,0.0000%,1,6.63,77.03
dbs01294,1.458,0.995,0.999,0.996,1,0,0.001,7,1302,2179.323,3190,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2608,0,58.936,SOLVED,OPTIMAL,"2,608.0000","2,608.0000",0.0000%,1,6.39,75.19
dbs01295,1.567,0.995,0.999,0.996,1,0,0.001,2,1302,2179.323,3190,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145736,0.004,198.487,SOLVED,OPTIMAL_RGAP,"145,734.0000","145,736.0000",0.0014%,3,6.71,279.37
dbs02171,1.383,0.999,0.999,1,1,0,0,5,1302,2629.034,3782,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.414,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,1,8.89,26.27
dbs02172,1.517,0.995,0.999,0.996,1,0,0.001,5,1302,2227.467,3192,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.56,SOLVED,OPTIMAL,-0.0000,-0.0000,0.0000%,1,6.59,74.34
dbs02173,1.496,0.995,0.999,0.996,1,0,0.001,22,1302,2225.449,3190,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,61.418,SOLVED,OPTIMAL,3.0000,3.0000,0.0000%,1,6.60,78.45
dbs02174,1.479,0.995,0.999,0.996,1,0,0.001,9,1302,2179.323,3190,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2608,0,57.785,SOLVED,OPTIMAL,"2,608.0000","2,608.0000",0.0000%,1,6.41,77.71
dbs02175,1.463,0.995,0.999,0.996,1,0,0.001,2,1302,2179.323,3190,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145736,0.004,191.453,SOLVED,OPTIMAL_RGAP,"145,730.0000","145,736.0000",0.0041%,1,6.70,214.83
dbs03021,1.345,0.999,0.999,1,1,0,0,7,1240,2687.544,3782,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.831,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,1,9.57,26.10
dbs03022,1.474,0.995,0.999,0.996,1,0,0.001,12,1240,2274.308,3192,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.473,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,1,6.39,79.40
dbs03023,1.451,0.995,0.999,0.996,1,0,0.001,5,1240,2272.26,3190,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,67.525,SOLVED,OPTIMAL,68.0000,68.0000,0.0000%,1,6.46,86.01
dbs03024,1.467,0.995,0.999,0.996,1,0,0.001,6,1240,2272.26,3190,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427,0,89.007,SOLVED,OPTIMAL,"2,427.0000","2,427.0000",0.0000%,1,6.58,111.40
dbs03025,1.467,0.995,0.999,0.996,1,0,0.001,6,1240,2272.26,3190,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129973,0,221.608,SOLVED,OPTIMAL_RGAP,"129,971.0000","129,975.0000",0.0031%,1,6.87,219.42
dbs03041,1.534,0.999,0.999,1,1,0,0,9,1229,2788.34,3782,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.913,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,1,8.94,26.64
dbs03042,1.504,0.995,0.999,0.996,1,0,0.001,3,1229,2363.173,3192,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.375,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,1,6.48,77.24
dbs03043,1.488,0.995,0.999,0.996,1,0,0.001,6,1229,2361.123,3190,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,67.616,SOLVED,OPTIMAL,81.0000,81.0000,0.0000%,1,6.53,88.78
dbs03044,1.499,0.995,0.999,0.996,1,0,0.001,2,1229,2361.123,3190,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2170,0.046,119.481,SOLVED,OPTIMAL,"2,170.0000","2,170.0000",0.0000%,1,6.63,138.69
dbs03045,1.504,0.995,0.999,0.996,1,0,0.001,9,1229,2361.123,3190,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121342,0.002,215.02,SOLVED,OPTIMAL_RGAP,"121,342.0000","121,350.0000",0.0066%,2,7.00,225.56
dbs05291,1.298,0.999,0.999,1,1,0,0,12,1289,2480.892,3772,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.352,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,1,8.40,23.26
dbs05292,1.422,0.995,0.999,0.996,1,0,0.001,7,1289,2101.243,3184,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.907,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,1,6.40,85.30
dbs05293,1.406,0.995,0.999,0.996,1,0,0.001,18,1289,2099.201,3182,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56.966,SOLVED,OPTIMAL,1.0000,1.0000,0.0000%,1,6.49,93.41
dbs05294,1.395,0.995,0.999,0.996,1,0,0.001,5,1289,2050.317,3180,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2738,0,64.017,SOLVED,OPTIMAL,"2,738.0000","2,738.0000",0.0000%,1,6.31,75.83
dbs05295,1.371,0.995,0.999,0.996,1,0,0.001,2,1289,2050.317,3180,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152614,0,126.722,SOLVED,OPTIMAL,"152,614.0000","152,614.0000",0.0000%,1,6.61,149.11
dbs_arcs_by2,3.616,0.993,0.999,0.995,1,0,0.001,9,925,7445.531,16248,1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,99.154,SOLVED,OPTIMAL,117.0000,117.0000,0.0000%,1,11.74,134.44
dbs_arcs_by3,2.78,0.993,0.999,0.995,1,0,0.001,12,925,4501.098,9892,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,51.697,SOLVED,OPTIMAL,117.0000,117.0000,0.0000%,1,7.46,72.42
dbs_bigm_by2,0.896,0.998,0.999,0.999,1,0,0,2,926,1075.468,1271,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,42348.113,2442.393,SOLVED,OPTIMAL,106.0000,106.0000,0.0000%,6,30.27,3329.90
dbs_bigm_by3,0.781,0.998,0.999,0.999,1,0,0,13,926,963.866,1138,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,30443.396,3538.288,LIMIT,TIME_LIM_SOL,"32,376.0000",106.0000,30443.400%,1,29.19,3583.97
dc1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIMIT,TIME_LIM_SOL,"1,802,482.5201","1,760,531.9849",2.3828%,36096,0.89,3599.94
dc1l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIMIT,TIME_LIM_SOL,"1,794,095.3401","1,746,381.0277",2.7322%,5437,1.03,3599.84
dcmulti,0.012,0.449,0.799,0.679,0.828,0.009,0.077,4,32,31.906,319,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186012.722,1.166,6.665,SOLVED,OPTIMAL_RGAP,"188,182.0000","188,164.4996",0.0093%,203,0.04,41.81
design3_miqp,0.386,0.832,0.931,0.918,0.974,0.001,0.017,4,53,1216.604,15431,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,20.28,3597.138,LIMIT,TIME_LIM_SOL,688.0000,572.0000,20.2797%,1,1.68,3599.31
dfn_bwin__D_B_E_N_C_A_N_N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIMIT,TIME_LIM_SOL,"77,870.1200","51,288.1721",51.8286%,644368,0.08,3600.18
dfn_gwin_uum,0.023,0.2,0.9,0.222,1,0,0.301,2,10,169.1,170,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27467.257,75.278,4.222,LIMIT,TIME_LIM_SOL,"40,992.0000","35,638.4347",15.0219%,5502,0.01,3599.99
dg012142,0.056,0.431,0.486,0.886,1,0,0.024,2,2,4746.5,5542,3951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512170.874,598.429,3599.647,LIMIT,TIME_LIM_SOL,"3,577,151.6000","512,170.8744",598.4293%,1,0.16,3599.91
di_ex2_dat,0.016,0.888,0.94,0.944,1,0,0.011,11,67,134.284,1303,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.14,3.097,2.644,ERROR,OPTIMAL_COND,6.3297,6.3297,0.0000%,57,0.22,43.69
di_yuan__D_B_E_N_C_A_N_N,0.022,0.146,0.765,0.19,1,0,0.332,3,22,72.455,664,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410706.965,36.131,11.352,LIMIT,TIME_LIM_SOL,"559,100.0000","468,539.3454",19.3283%,1326,0.02,3599.96
digikey,0.237,0.689,0.841,0.869,0.943,0.003,0.028,3,43,550.605,9040,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74542.862,15.591,43.9,LIMIT,TIME_LIM_SOL,"86,164.9903","74,571.3375",15.5471%,243,1.69,3599.49
disctom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,"-5,000.0000","-5,000.0000",0.0000%,1,0.31,3.04
disney92094,0.42,0.816,0.907,0.9,1,0,0.021,12,13,6165.308,10631,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5290389.671,2.198,2011.663,LIMIT,TIME_LIM_SOL,"-5,174,100.9160","-5,288,609.8190",2.1652%,4,4.72,3599.32
disney93051,0.445,0.826,0.935,0.885,0.999,0,0.024,16,17,4680.941,8002,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11416123.36,57.574,671.855,LIMIT,TIME_LIM_SOL,"-4,843,425.5420","-11,384,105.6500",57.4545%,13,5.49,3599.52
disney_ara_all,50.744,0.613,0.986,0.624,0.996,0,0.094,8,38148,305.65,1280114,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5028367.911,99.912,3390.307,LIMIT,TIME_LIM_SOL,"4,403.0000","5,028,367.9114",99.9124%,1,51.47,3497.81
disney_ara_movie,22.506,0.556,0.953,0.589,0.991,0,0.106,6,5324,539.248,597194,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4692.708,54.099,3527.454,LIMIT,TIME_LIM_SOL,"2,154.0000","4,692.7077",54.0990%,1,12.60,3567.73
