Instance,ATime,AGood,AGoodD,AGoodBR,AGoodBC,ABorderC,ABorderR,ABlocksTry,ABlocks,AAveNZs,AMaxNZs,AMinNZs,AisDBDF,KMaxTime,KTimeRemove,KNRemove,KNRemoveInner,KTimeMerge,KNMerge,KNMergeInner,KTimeComm,KNComm,KTimeOverall,KGood,KGoodD,KGoodB,Kborder,KNBlocks,KNBlocksNonT,KAveNZs,KMaxNZs,KMinNZs,KTimeToBest,KIterOuterBest,KNMergeInnerBest,KNRemoveInnerBest,RootBound,RootGap,TimeRootNode,result_status,solution_status,objective,best_bound,relative_gap,nodes,presolve_time,solution_time
disneyara_eq_49,6.545,0.648,0.995,0.651,1,0,0.086,17,12783,106.678,76182,3,0,0,37.967,5,41,212.172,5,302,24.687,14,251.369,0.732,0.992,0.738,0.061,2393,2393,1616.088,291456,5,212.915,3,243,33,-2320.493,8.123,3053.332,LIMIT,TIME_LIM_SOL,"-2,132.0000","-2,320.4934",8.1230%,1,12.40,3331.93
disneyara_eq_50,8.028,0.608,0.988,0.615,1,0,0.097,16,10454,117.895,110972,3,0,0,17.389,4,18,69.063,4,82,12.404,10,87.618,0.68,0.996,0.683,0.076,6662,6662,409.233,125286,9,77.665,1,80,13,-2021,7.867,984.924,LIMIT,TIME_LIM_SOL,"-1,862.0000","-2,021.0000",7.8674%,8,9.40,3582.11
disneyara_eq_51,13.415,0.55,0.988,0.557,1,0,0.117,15,18397,51.161,94490,3,0,0,24.238,4,86,116.473,4,161,10.248,12,141.74,0.631,0.996,0.634,0.091,7835,7835,263.853,112829,3,107.18,1,116,66,-1850,7.514,3269.466,LIMIT,TIME_LIM_SOL,"-1,711.0000","-1,850.0000",7.5135%,1,8.27,3438.96
disneyara_eq_52,8.436,0.698,0.994,0.702,1,0,0.071,15,4294,486.146,143086,3,0,0,77.347,5,79,240.036,5,211,42.453,16,319.246,0.767,0.994,0.772,0.052,3008,3008,1917.289,426788,3,296.444,4,210,57,-2850.749,7.814,2898.562,LIMIT,TIME_LIM_SOL,"-2,628.0000","-2,850.7492",7.8137%,1,18.87,3252.96
disneyara_gt_50,2.726,0.015,0.952,0.016,1,0,0.826,8,1094,422.594,100066,27,0,0,623.838,5,1200,161.96,5,434,325.293,113,786.607,0.216,0.489,0.442,0.163,454,454,14673.736,4759690,426,360.542,1,174,568,-4553.006,55.612,1997.243,LIMIT,TIME_LIM_SOL,"-2,021.0000","-4,553.0060",55.6117%,1,13.37,2801.31
disneyara_gt_51,2.174,0.02,0.976,0.02,1,0,0.778,8,1033,511.182,80736,27,0,0,526.342,4,1181,24.894,4,85,285.063,111,551.883,0.377,0.917,0.412,0.178,857,857,6030.664,1485135,360,265.008,1,47,568,-4738.805,61.404,2470.979,LIMIT,TIME_LIM_SOL,"-1,829.0000","-4,738.8050",61.4038%,1,11.10,3037.96
disneyara_gt_52,5.584,0.01,0.999,0.01,1,0,0.914,22,1019,316.202,654,33,0,0,340.067,5,217,132.47,4,166,227.118,51,474.037,0.107,0.727,0.148,0.382,705,705,12800.315,4174392,33,289.664,1,43,171,-3767.338,24.828,2593.018,LIMIT,TIME_LIM_SOL,"-2,832.0000","-3,767.3377",24.8276%,1,22.45,3104.66
disneyara_gt_53,4.189,0.013,0.999,0.013,1,0,0.864,2,1396,348.352,532,33,0,0,433.381,4,530,65.141,3,111,231.989,53,500.627,0.213,0.487,0.437,0.165,547,547,18525.768,7257989,532,500.105,3,110,530,-8077.246,69.222,2552.364,LIMIT,TIME_LIM_SOL,"-2,486.0000","-8,077.2455",69.2222%,1,19.08,3074.13
dolom1,0.558,0.152,0.557,0.293,0.933,0.003,0.246,2,7,8112.286,34278,4,1,0,3.584,5,496,0.709,5,202,2.37,154,4.31,0.107,0.517,0.207,0.315,7,7,7138.714,32484,4,0.074,0,0,1,4999187.1,65319.821,3587.62,LIMIT,TIME_LIM_SOL,"3,270,459,237.0000","4,999,187.0996",65319.820%,1,0.89,3594.25
drama255,0.03,0.142,0.496,1,0.287,0.063,0,2,2,2310,2520,2100,1,0,0.019,2,15,0.016,2,33,0.015,9,0.039,0.17,0.595,0.285,0.251,3,3,1130.333,1698,435,0.038,1,31,15,12,191.667,1178.854,LIMIT,TIME_LIM_SOL,35.0000,12.0000,191.6667%,2,0.07,3599.87
ds,1.293,0.038,0.345,0.109,1,0,0.443,2,2,156538.5,243638,69439,0,0,32.351,2,596,2.18,2,100,23.236,199,34.587,0.448,0.451,0.992,0.002,2,2,483229.5,634065,332394,34.554,1,99,596,59.238,462.606,3525.093,LIMIT,TIME_LIM_SOL,333.2750,59.2378,462.6056%,1,0.63,3562.78
dsbmip,0.039,0.373,0.632,0.615,0.96,0.002,0.097,3,26,131.808,1777,2,1,0,0.325,5,148,0.039,5,106,0.273,102,0.367,0.455,0.872,0.522,0.13,33,33,95.303,906,2,0.13,1,36,55,-305.198,0,0.545,SOLVED,OPTIMAL,-305.1982,-305.1982,0.0000%,1,0.34,1.31
e10100,0.001,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0.004,2,3,0,1,1,0.003,4,0.007,0.628,0.99,0.635,0.091,100,100,10,10,10,0.006,0,0,1,11543.054,1.117,0.596,LIMIT,TIME_LIM_SOL,"11,611.0000","11,555.3237",0.4818%,122420,0.05,3599.95
e201600,0.026,0.94,0.999,0.94,1,0,0.012,2,1600,20,20,20,0,0,0.023,2,1,0.002,1,1,0.02,2,0.033,0.94,0.999,0.94,0.012,1600,1600,20,20,20,0.006,0,0,0,180640.292,295.986,15.088,LIMIT,TIME_LIM_SOL,"180,766.0000","180,640.7040",0.0694%,19286,0.63,3598.98
egout,0.001,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0.001,1,3,0.001,1,3,0.001,3,0.008,0.575,0.669,0.859,0.03,5,5,15.6,33,2,0.008,0,2,3,560.092,1.43,0.028,SOLVED,OPTIMAL,568.1007,568.1007,0.0000%,3,0.00,0.09
egoutDB,0.027,0.318,0.498,0.96,0.665,0.02,0.008,2,2,1701,1805,1597,1,0,0.015,2,9,0.005,2,18,0.013,7,0.024,0.274,0.601,0.456,0.157,3,3,963.333,1565,624,0.023,1,16,9,-98,14.286,1.427,SOLVED,OPTIMAL,-94.0000,-94.0000,0.0000%,603,0.09,116.39
eil33_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,934.0079,934.0079,0.0000%,2488,0.19,31.35
eilA101_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIMIT,TIME_LIM_SOL,934.4519,818.8042,14.1240%,4032,0.72,3598.70
eilb101,0.007,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0.443,3,111,0.011,2,13,0.355,112,0.458,0.016,0.443,0.035,0.67,2,2,1953.5,2611,1296,0.452,1,12,109,1078.785,59.879,24.009,LIMIT,TIME_LIM_SOL,"1,376.8100","1,091.8979",26.0933%,288,0.50,3599.41
enel_cr3_052714opt,1.238,0.968,0.992,0.976,1,0,0.005,22,2097,106.432,9236,2,0,0,29.069,5,751,5.985,5,408,21.405,107,35.101,0.972,0.997,0.975,0.005,2367,2367,94.416,5814,3,0.629,0,11,15,263576.56,5.097,1576.932,LIMIT,TIME_LIM_SOL,"275,143.3701","263,576.5599",4.3884%,9,80.91,3545.96
enel_cr3_052714sched,0.086,0.576,0.674,1,0.855,0.008,0,3,4,6408,9298,446,1,0,0.071,2,8,0.068,2,69,0.063,7,0.142,0.735,0.805,0.913,0.018,7,7,3544.571,6292,446,0.138,1,64,8,1084,1.340781E156,605.459,LIMIT,TIME_LIM_NOSOL,,"1,084.0000",,102,8.65,3599.31
enel_cr6_052714opt,1.974,0.968,0.991,0.982,0.995,0,0.004,16,2451,161.87,21931,2,1,0,20.855,5,603,5.27,5,268,12.773,57,26.201,0.977,0.997,0.98,0.004,2536,2536,154.531,9261,2,25.749,4,247,603,262547.893,12.258,1406.064,LIMIT,TIME_LIM_SOL,"294,730.2901","262,547.8927",12.2577%,3,79.39,3543.98
enel_cr6_052714sched,0.091,0.59,0.682,1,0.866,0.007,0,2,4,6402.5,10803,1428,1,0,0.076,2,10,0.065,2,67,0.068,8,0.149,0.735,0.804,0.914,0.018,8,8,3120.25,6300,152,0.143,1,60,10,1088,1.679,348.567,LIMIT,TIME_LIM_SOL,"1,106.2687","1,088.0000",1.6791%,209,8.19,3599.26
enel_plan17078981478,5.162,0.977,0.99,0.988,0.999,0,0.002,22,3469,233.601,39714,2,1,0,105.458,5,1208,40.658,5,782,63.05,85,146.285,0.985,0.999,0.986,0.003,5064,5064,159.054,11522,2,2.497,0,13,32,646365.823,1.340781E156,58.308,LIMIT,TIME_LIM_NOSOL,,"646,365.8232",,145,236.39,3412.16
enel_plan1707918832,5.005,0.972,0.985,0.987,1,0,0.003,22,3478,227.838,55771,2,1,0,59.365,5,709,87.932,5,1414,35.167,47,147.466,0.985,0.999,0.986,0.003,5174,5174,151.971,11498,2,2.437,0,11,36,667389.989,3.407,170.113,LIMIT,TIME_LIM_SOL,"690,090.2381","667,389.9891",3.4013%,137,226.82,3428.07
enel_plan1708005883,5.197,0.975,0.988,0.987,1,0,0.003,17,3873,209.231,49930,2,1,0,32.762,5,371,55.669,5,777,19.746,26,88.596,0.984,0.998,0.986,0.003,4815,4815,167.501,17814,2,2.373,0,13,29,534081.83,1.340781E156,92.438,LIMIT,TIME_LIM_NOSOL,,"534,081.8300",,153,220.78,3488.89
enel_plan17083413093,1.206,0.973,0.997,0.977,0.999,0,0.005,22,2042,110.212,5127,4,1,0,15.509,5,488,3.564,5,271,11.005,60,19.123,0.974,0.998,0.976,0.005,2130,2130,105.49,3593,4,0.316,0,5,6,324928.17,1.340781E156,24.567,LIMIT,TIME_LIM_NOSOL,,"324,929.2987",,128,70.96,3552.49
enel_plan17085010635,1.025,0.966,0.992,0.977,0.997,0,0.005,20,1531,127.372,7178,4,1,0,5.477,5,215,1.51,5,128,3.784,25,7.032,0.973,0.997,0.975,0.005,1833,1833,105.778,4596,4,0.332,0,8,11,325663.214,1.575,41.381,LIMIT,TIME_LIM_SOL,"330,347.6245","325,668.6650",1.4367%,322,58.11,3569.00
enel_plan17085320373,0.943,0.965,0.993,0.977,0.994,0,0.005,22,1687,100.292,8652,4,1,0,4.794,5,199,1.861,5,187,3.42,28,6.693,0.975,0.998,0.977,0.005,1863,1863,90.885,3616,4,0.26,0,9,5,332081.023,1.340781E156,14.215,LIMIT,TIME_LIM_SOL,"338,848.5015","332,081.0225",2.0379%,845,26.15,3572.95
enel_planning1,0.469,0.933,0.988,0.947,0.998,0,0.011,21,1475,51.083,4882,3,1,0,9.014,5,396,1.482,5,235,7.316,96,10.518,0.942,0.995,0.947,0.011,1815,1815,41.68,2954,3,0.165,0,4,7,386974.398,2.643,103.192,LIMIT,TIME_LIM_SOL,"394,552.1251","387,010.4521",1.9487%,162,15.86,3578.39
enel_planning2,5.155,0.97,0.984,0.988,0.997,0,0.002,16,708,1227.119,61945,3,1,0,220.472,5,619,19.713,5,285,184.808,129,240.45,0.981,0.994,0.987,0.003,1351,1351,643.509,40569,3,2.885,0,9,32,117344.945,24.5,3044.113,LIMIT,TIME_LIM_SOL,"146,094.1606","117,344.9451",24.4997%,1,43.00,3341.14
enel_planning3,5.585,0.975,0.99,0.988,0.996,0,0.002,16,888,1080.639,39581,2,1,0,339.537,5,861,23.044,5,308,285.685,186,362.87,0.981,0.993,0.988,0.002,1356,1356,706.372,39581,3,2.067,0,4,17,64378.333,1.340781E156,2805.388,LIMIT,TIME_LIM_NOSOL,,"64,378.3330",,1,41.07,3215.49
enel_planscenariocr0,1.097,0.967,0.988,0.979,1,0,0.004,22,1733,121.165,13244,6,0,0,18.179,5,553,2.855,5,217,13.208,73,21.077,0.976,0.998,0.978,0.004,2273,2273,91.513,4189,3,0.531,0,6,20,9.893,152.7,21.337,LIMIT,TIME_LIM_SOL,25.0000,9.8932,152.6998%,2646,39.36,3559.18
enel_planscenariocr0_regen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,INFEASIBLE,,,,0,1.40,1.41
enel_planscenariocr1,1.016,0.963,0.989,0.974,1,0,0.005,22,2017,90.26,9650,2,0,0,21.847,5,684,3.964,5,333,16.149,103,25.854,0.97,0.996,0.974,0.005,2191,2191,83.026,5310,2,0.488,0,10,13,9.893,1805.356,55.656,LIMIT,TIME_LIM_SOL,34.0000,9.8932,243.6717%,3034,55.45,3559.02
enel_planscenariocr1_regen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,INFEASIBLE,,,,0,1.62,1.62
enel_planscenariocr3,0.95,0.966,0.992,0.973,1,0,0.005,17,1881,91.237,8106,4,0,0,19.359,5,642,3.391,5,312,14.373,97,22.789,0.969,0.996,0.973,0.005,2000,2000,85.627,5538,4,0.301,0,6,13,9.893,218.402,45.714,LIMIT,TIME_LIM_SOL,31.5000,9.8932,218.4017%,3225,47.24,3562.97
enel_planscenariocr3_regen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,INFEASIBLE,,,,0,1.39,1.40
enel_planscenariocr6,0.946,0.959,0.985,0.974,1,0,0.005,18,1619,107.795,10069,4,0,0,12.294,5,445,2.323,5,196,8.825,62,14.662,0.969,0.997,0.972,0.006,2310,2310,73.984,4409,2,14.589,4,191,445,9.893,1.340781E156,18.243,LIMIT,TIME_LIM_SOL,25.0000,12.5000,100.0000%,3606,55.49,3565.80
enel_planscenariocr6_regen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,INFEASIBLE,,,,0,2.13,2.13
enel_scen16388816173,0.009,0.815,0.943,0.864,1,0,0.029,9,39,31.795,156,3,0,0,0.003,2,2,0.002,1,11,0.003,3,0.009,0.831,0.913,0.91,0.019,22,22,57.818,198,3,0.006,0,5,2,4296.494,17.338,0.044,SOLVED,OPTIMAL,"5,041.4308","5,041.4308",0.0000%,34,0.30,0.57
enel_scen16394701545,0.082,0.937,0.989,0.948,1,0,0.011,15,194,109.387,567,4,0,0,0.031,2,1,0.018,1,17,0.029,2,0.054,0.937,0.989,0.948,0.011,194,194,109.387,567,4,0.003,0,0,0,159763.057,0.775,4.493,LIMIT,TIME_LIM_SOL,"161,001.0712","160,209.6191",0.4940%,28543,1.67,3599.20
enel_scen16400757881,0.283,0.956,0.991,0.964,1,0,0.007,16,728,86.574,2769,4,0,0,0.572,5,56,0.162,5,50,0.435,12,0.746,0.958,0.995,0.963,0.008,874,874,71.937,2769,4,0.05,0,0,3,633246.128,9.301,26.385,LIMIT,TIME_LIM_SOL,"689,587.9120","633,273.0561",8.8927%,653,3.38,3595.01
enel_scen16400927469,0.693,0.972,0.995,0.977,1,0,0.005,15,1047,132.634,4896,18,0,0,8.301,5,344,1.832,5,245,6.349,67,10.16,0.974,0.998,0.976,0.005,1454,1454,95.191,2891,18,0.165,0,2,11,919060.073,10.252,76.291,LIMIT,TIME_LIM_SOL,"976,628.2212","919,060.0731",6.2638%,609,3.37,3581.38
enel_scen16400997737,0.367,0.958,0.994,0.965,1,0,0.007,17,782,99.799,1964,4,0,0,1.9,3,105,0.37,2,91,1.567,27,2.284,0.96,0.996,0.964,0.007,1081,1081,72.285,3155,4,0.075,0,1,5,776841.775,3.953,113.478,LIMIT,TIME_LIM_SOL,"802,465.7350","776,841.7746",3.2985%,209,4.23,3591.65
enel_scen16401805655,0.168,0.955,0.994,0.96,1,0,0.008,19,451,94.401,1280,4,0,0,0.485,5,56,0.077,5,37,0.395,16,0.572,0.955,0.994,0.96,0.008,451,451,94.401,1280,4,0.006,0,0,0,326899.626,0.796,18.171,LIMIT,TIME_LIM_SOL,"329,499.9734","327,093.0349",0.7359%,5922,2.19,3597.09
enel_scen16401842902,0.169,0.954,0.995,0.96,1,0,0.008,21,452,94.015,616,4,0,0,0.418,5,48,0.084,5,40,0.337,14,0.516,0.955,0.994,0.961,0.008,429,429,99.296,1280,4,0.038,0,1,1,319819.667,1.133,15.924,LIMIT,TIME_LIM_SOL,"323,442.1530","320,034.5618",1.0648%,10813,2.16,3597.05
enel_scen16402501411,0.311,0.954,0.988,0.967,0.998,0,0.007,16,730,91.23,3611,4,1,0,2.588,5,178,0.577,5,164,2.095,45,3.18,0.96,0.995,0.965,0.007,977,977,67.865,3155,4,0.065,0,0,6,782287.314,3.199,24.674,LIMIT,TIME_LIM_SOL,"798,395.4190","782,287.3143",2.0591%,3248,4.08,3591.79
enel_scen1640250290,0.24,0.946,0.986,0.963,0.995,0,0.008,22,462,122.219,3033,4,1,0,0.914,5,89,0.174,4,63,0.728,21,1.098,0.957,0.995,0.961,0.008,616,616,91.365,1407,4,0.05,0,0,5,468503.087,0.797,14.774,LIMIT,TIME_LIM_SOL,"472,195.6434","468,580.1461",0.7716%,4511,2.85,3595.42
enel_sched0,0.103,0.755,0.828,0.998,0.914,0.005,0,5,7,5775.857,8452,209,1,0,0.061,2,4,0.085,2,62,0.055,4,0.151,0.805,0.889,0.906,0.02,13,13,3103.769,6859,209,0.138,1,53,4,1221.475,19.817,190.941,LIMIT,TIME_LIM_SOL,"1,463.5376","1,221.4755",19.8172%,215,8.83,3599.20
enel_sched1,0.102,0.724,0.752,1,0.963,0.002,0,4,7,5032.143,10575,83,1,0,0.078,2,8,0.082,2,69,0.069,6,0.164,0.799,0.851,0.939,0.013,12,12,2931.417,8557,83,0.155,1,61,8,1130,3.355,46.139,LIMIT,TIME_LIM_SOL,"1,167.9074","1,130.0000",3.3546%,265,11.49,3598.73
enel_sched2,0.057,0.776,0.839,1,0.924,0.004,0,4,9,3006.333,6960,508,1,0,0.045,2,6,0.054,2,55,0.04,4,0.104,0.803,0.887,0.906,0.02,12,12,2243.5,5554,508,0.092,1,43,6,1162.444,15.065,3587.574,LIMIT,TIME_LIM_SOL,"1,337.5636","1,162.4439",15.0648%,1,10.65,3598.49
enelnew,0.631,0.946,0.986,0.96,1,0,0.008,22,924,134.741,8464,4,0,0,0.28,2,6,0.26,1,39,0.244,2,0.567,0.952,0.991,0.961,0.008,788,788,158.755,5055,4,0.167,0,5,6,136.125,1.340781E156,60.55,LIMIT,TIME_LIM_SOL,157.5000,136.1250,15.7025%,4147,43.99,3583.48
enigma,0.005,0.066,0.9,0.073,1,0,0.524,2,10,9.9,10,9,0,0,0.001,2,1,0,1,1,0,2,0.005,0.066,0.9,0.073,0.524,10,10,9.9,10,9,0.004,0,0,0,0,0,0.202,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,1,0.02,0.28
enlight13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,71.0000,71.0000,0.0000%,0,0.01,0.01
enlight14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,INFEASIBLE,,,,0,0.00,0.01
enlight15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,69.0000,69.0000,0.0000%,0,0.01,0.01
enlight16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,INFEASIBLE,,,,0,0.01,0.01
enlight9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,INFEASIBLE,,,,0,0.00,0.00
enterpriserentacar,0.068,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0.367,2,2,0.047,1,3,0.338,3,0.443,0.067,0.996,0.067,0.541,250,250,1180,1180,1180,0.331,0,1,2,173200.889,0.001,374.221,SOLVED,OPTIMAL_RGAP,"173,202.4513","173,200.8888",0.0009%,1,0.83,378.95
erdos_rob_2_500,0.046,0.164,0.5,0.646,0.507,0.034,0.088,2,2,2314,2384,2244,1,0,0.193,5,77,0.061,5,119,0.162,53,0.258,0.247,0.664,0.372,0.198,3,3,1356,1524,1228,0.142,2,60,44,0,1.340781E156,508.968,LIMIT,TIME_LIM_NOSOL,,0.0000,,27,0.16,3599.64
ex10,0.001,0.088,0.75,0.117,1,0,0.429,3,4,4,4,4,0,0,0,2,1,0,1,1,0,2,0.019,0.088,0.75,0.117,0.429,4,4,4,4,4,0.019,0,0,0,100,0,0.003,SOLVED,OPTIMAL,100.0000,100.0000,0.0000%,1,62.34,62.38
ex9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,81.0000,81.0000,0.0000%,0,18.58,18.58
fast0507,0.05,0,0,0,0,0,0,-1,0,0,0,0,-1,0,6.088,3,438,0.137,3,40,4.894,303,6.233,0.027,0.583,0.045,0.618,16,16,1112.938,11053,14,5.236,0,24,304,172.146,4.563,175.027,LIMIT,TIME_LIM_SOL,178.0000,172.1456,3.4009%,42,2.30,3595.52
fc_60_20_1,0.013,0.576,0.943,0.611,1,0,0.098,8,162,5.235,112,2,0,0,0.031,4,33,0.012,3,49,0.024,33,0.048,0.584,0.968,0.603,0.101,182,182,4.549,59,2,0.008,0,2,3,297.982,89.945,0.437,LIMIT,TIME_LIM_SOL,497.0000,456.6020,8.8475%,90708,0.02,3599.92
fiball,0.044,0.778,0.932,0.835,1,0,0.036,9,1746,23.149,10497,3,0,0,0.07,1,12,0.008,1,1,0.048,3,0.089,0.778,0.932,0.835,0.036,1746,1746,23.149,10497,3,0.007,0,0,0,137.069,2.138,221.604,LIMIT,TIME_LIM_SOL,140.0000,138.0000,1.4493%,34,0.81,3596.94
fiber,0.019,0.472,0.909,0.519,1,0,0.131,4,12,115.5,133,3,0,0,0.003,2,2,0,1,1,0.003,3,0.014,0.472,0.909,0.519,0.131,12,12,115.5,133,3,0.011,0,0,0,198107.358,107.45,0.184,SOLVED,OPTIMAL_RGAP,"405,935.1800","405,900.8700",0.0085%,2002,0.09,21.22
financialaid1,0.108,0,0,0,0,0,0,-1,0,0,0,0,-1,0,2.49,2,24,0.074,2,3,2.058,11,2.615,0.711,0.803,0.885,0.024,7,7,104035,179396,1005,2.421,0,2,23,6100940.935,15.011,134.858,LIMIT,TIME_LIM_SOL,"5,922,158.9726","6,045,981.2093",2.0480%,5648,203.50,3591.54
financialaid2,0.15,0,0,0,0,0,0,-1,0,0,0,0,-1,0,2.245,2,8,0.04,1,1,1.978,7,2.346,0.715,0.807,0.885,0.024,7,7,135013.429,185505,1005,1.697,0,0,6,8890811.441,9.961,556.888,LIMIT,TIME_LIM_SOL,"8,005,168.1420","8,890,811.4410",9.9613%,27,248.02,3600.58
fire18,0.008,0.364,0.82,0.554,0.802,0.011,0.118,6,6,150.333,220,110,1,0,0.003,2,4,0.006,2,36,0.002,4,0.013,0.101,0.507,0.199,0.323,20,20,34.65,484,11,0.007,0,5,2,2.162,73.454,3.549,LIMIT,TIME_LIM_SOL,3.6600,3.1145,17.5134%,16885,0.01,3599.97
fixnet6,0.014,0.822,0.982,0.837,1,0,0.036,6,132,9,81,2,0,0,0.013,3,9,0.003,3,14,0.01,11,0.021,0.822,0.982,0.837,0.036,132,132,9,81,2,0.004,0,0,0,3229.581,25.125,1.195,SOLVED,OPTIMAL_RGAP,"3,983.0000","3,982.7452",0.0064%,188,0.02,12.67
fl1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,"16,954.0000","16,954.0000",0.0000%,1091,10.21,183.77
flugpl,0.001,0.12,0.5,1,0.24,0.071,0,2,2,16,16,16,1,0,0.001,2,2,0,1,3,0,3,0.006,0.284,0.654,0.435,0.167,3,3,8.667,11,7,0.005,0,1,2,1195125,0.533,0.019,SOLVED,OPTIMAL,"1,201,500.0000","1,201,500.0000",0.0000%,2,0.00,0.04
forestry_random_100,0.137,0.905,0.946,0.957,1,0,0.009,4,25,1977.08,3989,61,0,0,0.11,2,9,0.006,2,2,0.093,4,0.125,0.905,0.946,0.957,0.009,25,25,1977.08,3989,61,0.006,0,0,0,42147140.007,1.967,20.819,LIMIT,TIME_LIM_SOL,"41,898,952.6200","42,127,142.6660",0.5417%,14074,9.47,3597.81
forestry_random_200,0.662,0.938,0.949,0.988,1,0,0.002,4,29,7121.069,16121,37,0,0,0.555,1,29,0.297,1,39,0.389,4,0.874,0.938,0.949,0.988,0.002,29,29,7121.069,16121,37,0.014,0,0,0,86199594.079,1.617,62.014,LIMIT,TIME_LIM_SOL,"85,618,245.7200","86,181,189.5310",0.6532%,2102,10.79,3597.52
forestry_random_240,0.566,0.937,0.948,0.989,1,0,0.002,3,26,7521.5,14337,37,0,0,0.303,1,19,0.168,1,23,0.191,2,0.493,0.937,0.948,0.989,0.002,26,26,7521.5,14337,37,0.015,0,0,0,104162993.59,0.636,64.455,LIMIT,TIME_LIM_SOL,"103,916,264.2100","104,156,268.8900",0.2304%,1729,15.63,3597.10
forestry_random_40,0.033,0.885,0.935,0.946,1,0,0.011,2,22,519.227,934,14,0,0,0.012,2,1,0.002,1,4,0.011,2,0.018,0.885,0.935,0.946,0.011,22,22,519.227,934,14,0.003,0,0,0,19101333.47,1.212,1.123,LIMIT,TIME_LIM_SOL,"18,945,354.6800","19,074,548.8400",0.6773%,101256,0.77,3599.87
forint,0.006,0.808,0.989,0.817,1,0,0.04,2,95,5,5,5,0,0,0.001,2,1,0,1,1,0.001,2,0.007,0.808,0.989,0.817,0.04,95,95,5,5,5,0.006,0,0,0,125,0,0.101,SOLVED,OPTIMAL,125.0000,125.0000,0.0000%,1,0.01,0.48
france__D_B_M_N_C_A_N_N,0.045,0.357,0.846,0.43,0.982,0.001,0.169,3,36,115.472,1536,3,1,0,0.068,3,32,0.019,2,45,0.056,24,0.096,0.502,0.96,0.522,0.13,27,27,156.556,174,3,0.074,1,40,25,10964,16.746,7.759,LIMIT,TIME_LIM_SOL,"12,600.0000","11,889.6000",5.9750%,4504,0.05,3599.96
gap,0.297,0.457,0.743,0.928,0.663,0.021,0.015,4,15,4218.067,20129,2,1,0,1.707,5,102,1.084,5,214,1.464,49,2.803,0.531,0.629,0.844,0.034,3,3,21046.333,30540,13598,1.567,2,154,48,6854834.898,0,3571.233,LIMIT,TIME_LIM_SOL,"6,854,834.8980","6,854,834.8980",0.0000%,1,8.80,3589.96
gap42,0.004,0.473,0.967,0.49,1,0,0.143,3,30,5,5,5,0,0,0.001,2,1,0,1,1,0,2,0.005,0.473,0.967,0.49,0.143,30,30,5,5,5,0.004,0,0,0,-654.978,2.439,0.05,SOLVED,OPTIMAL,-644.0000,-644.0000,0.0000%,734,0.01,2.49
gap84,0.008,0.479,0.979,0.49,1,0,0.143,5,48,8,8,8,0,0,0.001,2,1,0,1,1,0.001,2,0.005,0.479,0.979,0.49,0.143,48,48,8,8,8,0.004,0,0,0,-1126.139,0.9,0.046,SOLVED,OPTIMAL,"-1,117.0000","-1,117.0000",0.0000%,186219,0.02,2752.55
gen,0.016,0.451,0.69,0.878,0.745,0.015,0.026,3,7,173.143,501,4,1,0,0.003,2,2,0.005,1,28,0.003,3,0.011,0.608,0.789,0.771,0.052,6,6,204.167,338,15,0.008,0,16,2,112313.363,0,1.145,SOLVED,OPTIMAL,"112,313.3627","112,313.3627",0.0000%,1,0.02,1.19
germanrr,0.254,0.805,0.992,0.811,1,0,0.042,18,4711,2.36,749,2,0,0,10.781,5,670,0.913,5,257,9.204,419,11.707,0.807,0.993,0.812,0.042,4797,4797,2.343,665,2,5.655,2,124,337,45995271.851,5.977,15.917,LIMIT,TIME_LIM_SOL,"48,744,207.0570","46,217,329.9260",5.4674%,5252,1.09,3585.36
