Instance,ATime,AGood,AGoodD,AGoodBR,AGoodBC,ABorderC,ABorderR,ABlocksTry,ABlocks,AAveNZs,AMaxNZs,AMinNZs,AisDBDF,KMaxTime,KTimeRemove,KNRemove,KNRemoveInner,KTimeMerge,KNMerge,KNMergeInner,KTimeComm,KNComm,KTimeOverall,KGood,KGoodD,KGoodB,Kborder,KNBlocks,KNBlocksNonT,KAveNZs,KMaxNZs,KMinNZs,KTimeToBest,KIterOuterBest,KNMergeInnerBest,KNRemoveInnerBest,RootBound,RootGap,TimeRootNode,result_status,solution_status,objective,best_bound,relative_gap,nodes,presolve_time,solution_time
nsa,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0.016,5,32,0.006,5,36,0.011,27,0.025,0.246,0.5,0.492,0.142,2,2,409,410,408,0.007,0,7,6,113.04,12.35,0.649,SOLVED,OPTIMAL_RGAP,120.0000,119.9921,0.0066%,239,0.02,24.40
nsrand_ipx,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,3.837,5,370,0.096,5,61,3.269,301,3.94,0.274,0.699,0.391,0.188,68,68,373.824,10446,11,1.267,0,6,116,50657.057,2.967,65.875,LIMIT,TIME_LIM_SOL,"52,160.0000","50,735.0725",2.8086%,314,0.96,3596.08
nu120pr3,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0.527,2,84,0.11,2,94,0.453,34,0.641,0.455,0.897,0.508,0.136,16,16,1013.5,2660,232,0.62,1,74,84,24360.96,40.573,40.18,LIMIT,TIME_LIM_SOL,"34,245.0000","25,155.2689",36.1345%,128,0.19,3599.48
nu60_pr9,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0.597,3,93,0.028,3,29,0.522,43,0.63,0.633,0.948,0.667,0.081,49,49,281.122,1762,156,0.448,0,8,66,23794.298,10.3,16.475,LIMIT,TIME_LIM_SOL,"26,230.0000","24,141.0136",8.6533%,2898,0.16,3599.43
nu60pr9,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0.597,3,93,0.027,3,29,0.522,43,0.629,0.633,0.948,0.667,0.081,49,49,281.122,1762,156,0.447,0,8,66,23794.298,10.3,16.613,LIMIT,TIME_LIM_SOL,"26,230.0000","24,141.0394",8.6532%,2903,0.15,3599.40
nug08,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0.263,5,154,0.058,5,107,0.206,91,0.326,0.061,0.404,0.151,0.378,2,2,2268,3264,1272,0.214,2,67,93,203.5,5.16,3597.053,LIMIT,TIME_LIM_SOL,214.0000,203.5000,5.1597%,1,0.05,3599.74
nw04,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1.019,1,38,0,0,0,0.832,38,1.033,0.004,0.396,0.01,0.923,2,2,1239.5,1806,673,1.025,0,0,35,16312,3.372,49.702,SOLVED,OPTIMAL,"16,862.0000","16,862.0000",0.0000%,114,0.77,198.31
ofi,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6.878,5,52,30.149,5,468,5.486,11,37.149,0.826,0.985,0.838,0.035,1520,1520,316.978,24338,2,18.259,1,199,40,6142346075.2,1.340781E156,3329.188,LIMIT,TIME_LIM_NOSOL,,"6,142,346,075.2000",,1,114.73,3561.48
opm2_z10_s2,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1.215,2,12,0.133,2,12,1.12,12,1.375,0.196,0.434,0.452,0.159,2,2,54965,74880,35050,1.363,1,11,12,-49308.279,55.208,1426.089,LIMIT,TIME_LIM_SOL,"-22,086.0000","-49,308.2786",55.2083%,2,5.36,3597.88
opm2_z11_s8,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1.674,2,12,0.222,2,16,1.547,12,1.929,0.212,0.496,0.429,0.169,2,2,73305,80114,66496,1.616,0,8,10,-62971.93,61.153,3428.555,LIMIT,TIME_LIM_SOL,"-24,463.0000","-62,971.9304",61.1525%,1,8.77,3596.75
opm2_z7_s2,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0.283,2,12,0.045,2,16,0.26,12,0.333,0.177,0.494,0.359,0.205,2,2,12480,13848,11112,0.282,0,8,10,-12879.687,35.293,182.519,LIMIT,TIME_LIM_SOL,"-8,610.0000","-12,830.1633",32.8925%,8,0.87,3600.35
opt1217,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0.014,3,13,0.004,2,19,0.011,14,0.023,0.019,0.838,0.023,0.756,12,12,78.917,327,47,0.017,0,1,10,-16,0,3.509,SOLVED,OPTIMAL,-16.0000,-16.0000,0.0000%,1,0.02,3.67
p0033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,"3,089.0000","3,089.0000",0.0000%,1,0.00,0.02
p0201,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0.028,3,36,0.002,3,8,0.02,36,0.034,0.111,0.665,0.167,0.358,3,3,185,201,177,0.024,0,3,23,7299.403,4.324,1.42,SOLVED,OPTIMAL,"7,615.0000","7,615.0000",0.0000%,199,0.02,15.82
p0282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,"258,411.0000","258,411.0000",0.0000%,1,0.05,0.21
p0548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,"8,691.0000","8,691.0000",0.0000%,1,0.07,0.32
p2756,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0.014,2,9,0,1,0,0.012,9,0.017,0.858,0.985,0.87,0.028,125,125,13.064,55,2,0.015,0,0,6,3118.468,0.819,0.132,SOLVED,OPTIMAL,"3,124.0000","3,124.0000",0.0000%,21,0.37,3.05
p2m2p1m1p0n100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,INFEASIBLE,,,,0,0.04,0.04
p30,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0.102,5,39,0.019,4,33,0.083,34,0.127,0.422,0.83,0.508,0.135,48,48,106.292,1548,30,0.122,3,32,37,11109.123,2.654,10.521,LIMIT,TIME_LIM_SOL,"11,404.0000","11,278.1832",1.1156%,8961,0.07,3599.89
p31,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0.15,2,40,0.011,1,19,0.129,37,0.165,0.442,0.924,0.479,0.147,59,59,88.136,916,30,0.108,0,12,30,13092.964,2.681,7.342,LIMIT,TIME_LIM_SOL,"13,444.0000","13,246.2851",1.4926%,38465,0.08,3599.84
p80x400b,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0.27,5,137,0.027,5,65,0.22,93,0.3,0.547,0.801,0.683,0.076,35,35,88.086,1010,2,0.164,1,24,75,37547.59,6.883,7.25,LIMIT,TIME_LIM_SOL,"40,132.0000","38,133.0803",5.2420%,7136,0.01,3599.74
packopt_bf0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0.005,3,16,0.001,2,4,0.003,16,0.01,0.125,0.295,0.422,0.172,2,2,55.5,91,20,0.007,0,3,9,194.669,6293.945,0.094,LIMIT,TIME_LIM_SOL,334.4619,204.9155,63.2194%,17702,0.01,3599.98
partition_trim47,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0.236,2,3,0.005,1,1,0.217,4,0.254,0.873,0.999,0.873,0.027,1641,1641,47.029,94,47,0.188,0,0,1,5253242,2.146,30.383,SOLVED,OPTIMAL_RGAP,"5,253,468.0000","5,253,242.0000",0.0043%,28,0.33,98.91
pg,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0.063,2,13,0.002,2,2,0.055,13,0.069,0.864,0.989,0.873,0.027,100,100,80.1,165,29,0.06,0,0,11,-8680.444,1.003,16.843,SOLVED,OPTIMAL_RGAP,"-8,674.3426","-8,675.2049",0.0099%,167,0.03,87.71
pg5_34,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0.041,2,9,0.002,2,2,0.035,9,0.046,0.839,0.99,0.848,0.033,100,100,79.86,128,52,0.04,0,0,8,-14367.227,0.341,7.328,LIMIT,TIME_LIM_SOL,"-14,335.1493","-14,346.0369",0.0759%,21063,0.03,3599.93
