Instance,ATime,AGood,AGoodD,AGoodBR,AGoodBC,ABorderC,ABorderR,ABlocksTry,ABlocks,AAveNZs,AMaxNZs,AMinNZs,AisDBDF,KMaxTime,KTimeRemove,KNRemove,KNRemoveInner,KTimeMerge,KNMerge,KNMergeInner,KTimeComm,KNComm,KTimeOverall,KGood,KGoodD,KGoodB,Kborder,KNBlocks,KNBlocksNonT,KAveNZs,KMaxNZs,KMinNZs,KTimeToBest,KIterOuterBest,KNMergeInnerBest,KNRemoveInnerBest,RootBound,RootGap,TimeRootNode,result_status,solution_status,objective,best_bound,relative_gap,nodes,presolve_time,solution_time
cflp_m1_d_009_i1,0.156,0.683,0.92,0.793,0.936,0.003,0.046,8,52,451.731,2770,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12792951.165,4.2,31.677,SOLVED,OPTIMAL_RGAP,"12,889,635.3800","12,888,348.3410",0.0100%,147,0.20,533.82
cflp_m1_d_010_i4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,"514,905.2000","514,905.2000",0.0000%,1,0.01,0.15
charmS,0.036,0.872,0.932,0.995,0.94,0.003,0.001,5,27,1800.407,8810,538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2818.714,2.377,60.044,SOLVED,OPTIMAL_RGAP,"2,818.7143","2,818.7143",0.0000%,6,0.68,145.65
chrom_1024,0.992,0.921,0.95,0.994,0.975,0.001,0.001,22,22,12272.909,18708,7660,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,99.541,SOLVED,OPTIMAL,4.0000,4.0000,0.0000%,1,5.58,646.25
chrom_256,0.211,0.856,0.937,0.977,0.935,0.003,0.005,16,16,4203.5,5244,3532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17.185,SOLVED,OPTIMAL,4.0000,4.0000,0.0000%,1,0.71,64.44
chrom_512,0.467,0.899,0.942,0.989,0.964,0.002,0.002,18,18,7492.667,9224,4736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,32.659,SOLVED,OPTIMAL,4.0000,4.0000,0.0000%,1,2.12,173.33
circ10_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIMIT,TIME_LIM_NOSOL,,140.0000,,4076,6.08,3599.94
cls_T90_C2_F1000_S1,0.015,0.005,0.234,0.455,0.044,0.156,0.158,2,13,250.077,2814,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53985.851,0.632,40.528,LIMIT,TIME_LIM_SOL,"54,147.0000","54,067.2474",0.1475%,267,0.10,3599.96
cls_T90_C3_F100_S2,0.022,0.003,0.34,0.921,0.011,0.228,0.016,2,2,3620.5,5670,1571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135297.34,0.613,2763.513,LIMIT,TIME_LIM_SOL,"136,127.0000","135,297.3400",0.6132%,3,0.05,3599.94
co_100,1.863,0.17,0.628,0.291,0.931,0.004,0.247,3,10,19136.7,92092,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1602570.799,283.835,2067.858,LIMIT,TIME_LIM_SOL,"6,151,232.7998","1,602,570.7991",283.8353%,1,95.34,3598.12
cod105,0.143,0,0.32,1,0,0.689,0,2,2,28672,45864,11480,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.286,34.375,3585.521,LIMIT,TIME_LIM_SOL,-12.0000,-18.2857,34.3750%,1,0.13,3599.77
cod105r,0.08,0.004,0.368,0.01,1,0,0.914,3,3,806.667,1887,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.133,27.313,793.939,LIMIT,TIME_LIM_SOL,-11.0000,-15.0410,26.8664%,26,0.12,3599.84
cod83,0.017,0,0.463,1,0,0.492,0,2,2,1152,1467,837,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.598,19.484,3599.817,LIMIT,TIME_LIM_SOL,-19.0000,-23.6088,19.5217%,1,0.01,3599.94
cod83r,0.018,0,0.455,0.759,0,0.479,0.055,2,2,1090.5,1419,762,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.833,17.557,1219.011,LIMIT,TIME_LIM_SOL,-18.0000,-21.8333,17.5573%,12,0.01,3599.92
cod93,0.034,0.004,0.365,0.181,0.053,0.146,0.342,2,2,1685,2560,810,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-51.2,37.5,3597.385,LIMIT,TIME_LIM_SOL,-32.0000,-51.2000,37.5000%,1,0.03,3599.92
cod93r,0.028,0.002,0.439,0.327,0.011,0.227,0.224,2,2,1712.5,2309,1116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47,31.915,3598.141,LIMIT,TIME_LIM_SOL,-32.0000,-47.0000,31.9149%,1,0.02,3599.92
color_QueensTour_7_8,0.182,0.94,0.982,0.957,1,0,0.009,7,56,1347.571,1408,1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,37.5,104.521,LIMIT,TIME_LIM_SOL,11.0000,8.0000,37.5000%,476,0.27,3596.56
color_cyclotomic_61,0.062,0.74,0.909,0.814,1,0,0.041,2,11,1430.273,1511,1403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.625,31.148,172.297,LIMIT,TIME_LIM_SOL,9.0000,7.6250,18.0328%,275,0.10,3598.87
color_halljankograph,0.2,0.826,0.944,0.874,1,0,0.027,2,18,3904.167,3935,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75,41.935,3586.69,LIMIT,TIME_LIM_SOL,11.0000,7.7500,41.9355%,1,0.28,3597.23
colore_errera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,6.0000,6.0000,0.0000%,1,0.03,0.03
core2536_691,0.454,0.055,0.472,0.121,0.959,0.002,0.423,2,8,4287.875,21343,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688.476,2.545,3586.856,LIMIT,TIME_LIM_SOL,706.0000,688.4760,2.5453%,1,0.67,3600.08
core4872_1529,0.677,0.207,0.68,0.326,0.933,0.003,0.224,3,6,11354.667,26712,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511.372,5.269,3478.635,LIMIT,TIME_LIM_SOL,"1,591.0000","1,511.3723",5.2686%,1,1.18,3599.19
cost266__U_U_M_N_C_A_N_N,0.065,0.513,0.905,0.697,0.812,0.01,0.072,8,15,580.2,1269,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21110170.686,16.054,69.747,LIMIT,TIME_LIM_SOL,"24,341,718.9400","21,499,315.8200",13.2209%,144,0.14,3599.96
cov1053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,17.0000,17.0000,0.0000%,10641,0.10,26.05
cov1054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIMIT,TIME_LIM_SOL,51.0000,50.0000,2.0000%,149114,0.14,3599.98
cov1075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,20.0000,20.0000,0.0000%,306,0.10,3.35
cov1076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,45.0000,45.0000,0.0000%,72610,0.09,457.31
cov1174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIMIT,TIME_LIM_SOL,17.0000,15.8368,7.3451%,589483,0.15,3599.98
cov954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,30.0000,30.0000,0.0000%,111,0.08,1.15
csched007,0.067,0.109,0.445,0.293,0.832,0.009,0.245,2,3,2323,4652,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.841,71.75,3597.133,LIMIT,TIME_LIM_SOL,527.0000,306.8411,71.7502%,1,0.17,3599.90
csched008,0.049,0.172,0.485,0.364,0.973,0.001,0.202,2,2,2028.5,2379,1678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.667,1.340781E156,387.704,LIMIT,TIME_LIM_NOSOL,,172.0000,,23,0.16,3599.91
csched010,0.063,0.111,0.482,0.241,0.952,0.002,0.285,2,2,2874.5,3413,2336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374.547,1.340781E156,936.231,LIMIT,TIME_LIM_NOSOL,,374.5467,,5,0.19,3599.93
d40400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIMIT,TIME_LIM_SOL,"24,605.0000","24,347.9867",1.0556%,474288,0.58,3599.97
dado4_sub_nfre6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,1,37.26,50.61
dado_fre4,3.742,0.981,0.993,0.992,0.997,0,0.002,19,4800,133.756,47751,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3123260.217,1.340781E156,3278.283,LIMIT,TIME_LIM_NOSOL,,"3,123,260.2166",,1,57.19,3592.09
dano3_4,0.364,0.124,0.838,0.163,0.908,0.005,0.363,7,37,452.838,3868,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576.358,0.013,3390.18,LIMIT,TIME_LIM_SOL,576.4352,576.3580,0.0134%,1,2.03,3599.64
dano3_5,0.5,0.182,0.749,0.36,0.674,0.02,0.204,4,4,12267.5,13497,11467,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576.446,0.083,3207.863,LIMIT,TIME_LIM_SOL,576.9249,576.4461,0.0831%,1,1.32,3599.95
dano3mip,0.648,0.15,0.643,0.376,0.621,0.024,0.196,3,3,28201,38615,21330,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577.376,28.239,3441.754,LIMIT,TIME_LIM_SOL,740.4231,577.3762,28.2393%,1,0.42,3599.64
danoint,0.029,0.031,0.495,0.645,0.096,0.117,0.088,2,2,1842,2033,1651,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.728,1.340781E156,3598.919,LIMIT,TIME_LIM_NOSOL,,62.7281,,1,0.04,3599.92
dbs01191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,1,7.46,15.41
dbs01192,1.332,0.995,0.999,0.996,1,0,0.001,21,1277,1985.457,3190,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,126.981,SOLVED,OPTIMAL,48.0000,48.0000,0.0000%,1,5.71,503.56
dbs01193,1.332,0.995,0.999,0.996,1,0,0.001,12,1277,1985.457,3190,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6413.625,0.318,62.674,LIMIT,TIME_LIM_SOL,"6,431.0000","6,413.8571",0.2673%,68,5.72,3612.44
dbs01194,1.347,0.995,0.999,0.996,1,0,0.001,9,1277,1985.457,3190,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2815,0.036,316.532,SOLVED,OPTIMAL,"2,815.0000","2,815.0000",0.0000%,2,5.67,1556.45
dbs01195,0.079,0.894,0.995,0.9,0.999,0,0.021,22,860,20.779,942,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143469.455,0.017,6.063,LIMIT,TIME_LIM_SOL,"143,449.0000","143,469.4546",0.0143%,279,7.99,3596.81
dbs01291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,1,8.89,15.96
dbs01292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,1,6.63,60.87
dbs01293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,3.0000,3.0000,0.0000%,1,6.66,89.43
dbs01294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,"2,608.0000","2,608.0000",0.0000%,1,6.40,63.98
dbs01295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL_RGAP,"145,732.0000","145,736.0000",0.0027%,1,6.70,152.86
dbs02171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,1,8.85,15.90
dbs02172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,1,6.65,61.01
dbs02173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,3.0000,3.0000,0.0000%,1,6.60,89.27
dbs02174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,"2,608.0000","2,608.0000",0.0000%,1,6.39,64.11
dbs02175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL_RGAP,"145,732.0000","145,736.0000",0.0027%,1,6.68,153.09
dbs03021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,1,9.55,15.46
dbs03022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,1,6.43,47.16
dbs03023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,68.0000,68.0000,0.0000%,1,6.49,50.09
dbs03024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,"2,427.0000","2,427.0000",0.0000%,1,6.55,38.87
dbs03025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,"129,973.0000","129,973.0000",0.0000%,1,6.92,86.36
dbs03041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,1,9.03,14.51
dbs03042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,1,6.49,30.77
dbs03043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,81.0000,81.0000,0.0000%,1,6.52,47.00
dbs03044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,"2,170.0000","2,170.0000",0.0000%,1,6.66,38.22
dbs03045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,"121,342.0000","121,342.0000",0.0000%,1,6.99,107.63
dbs05291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,1,8.50,15.47
dbs05292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,1,6.39,67.29
dbs05293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,1.0000,1.0000,0.0000%,1,6.46,103.21
dbs05294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,"2,738.0000","2,738.0000",0.0000%,1,6.31,74.72
dbs05295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,"152,614.0000","152,614.0000",0.0000%,1,6.62,117.69
dbs_arcs_by2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,117.0000,117.0000,0.0000%,1,11.71,69.46
dbs_arcs_by3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,117.0000,117.0000,0.0000%,1,7.52,61.29
dbs_bigm_by2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIMIT,TIME_LIM_NOSOL,,106.0000,,1,30.34,3597.23
dbs_bigm_by3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIMIT,TIME_LIM_NOSOL,,106.0000,,1,29.22,3598.23
dc1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIMIT,TIME_LIM_SOL,"1,802,482.5201","1,760,531.9849",2.3828%,36080,0.89,3599.95
dc1l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIMIT,TIME_LIM_SOL,"1,794,095.3401","1,746,381.0277",2.7322%,5439,1.03,3599.92
dcmulti,0.018,0.232,0.5,0.82,0.567,0.028,0.04,2,2,1086.5,1105,1068,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187896.312,0.152,40.727,SOLVED,OPTIMAL_RGAP,"188,182.0000","188,167.0112",0.0080%,7,0.04,68.45
design3_miqp,0.405,0.764,0.894,0.928,0.921,0.004,0.015,4,32,2037,14992,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416.167,65.318,3573.705,LIMIT,TIME_LIM_SOL,688.0000,416.1667,65.3184%,1,1.67,3595.80
dfn_bwin__D_B_E_N_C_A_N_N,0.156,0.032,0.43,0.079,0.952,0.002,0.509,2,3,6576,13602,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48473.514,76.99,3581.645,LIMIT,TIME_LIM_SOL,"85,793.3700","48,473.5136",76.9902%,1,0.08,3599.80
dfn_gwin_uum,0.032,0.111,0.694,0.16,1,0,0.366,3,5,487.8,938,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33614.504,30.932,193.014,ERROR,FAIL_SOL,"44,012.0000","33,614.5036",30.9316%,1,0.01,193.41
dg012142,0.061,0.407,0.495,0.894,0.919,0.004,0.022,2,2,5264.5,5771,4758,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764734.861,396.28,3596.296,LIMIT,TIME_LIM_SOL,"3,795,226.6250","764,734.8608",396.2801%,1,0.16,3599.88
di_ex2_dat,0.026,0.756,0.891,0.847,1,0,0.033,8,11,665.091,1067,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33,0.952,0.461,ERROR,OPTIMAL_COND,6.3298,6.3298,0.0000%,2,0.27,3.73
di_yuan__D_B_E_N_C_A_N_N,0.034,0.074,0.471,0.173,0.911,0.005,0.351,2,7,467.714,2222,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459704.385,34.173,551.123,LIMIT,TIME_LIM_SOL,"616,800.0000","472,984.6795",30.4059%,41,0.02,3599.97
digikey,0.269,0.753,0.979,0.818,0.94,0.003,0.04,7,75,361.227,1164,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77112.759,3.289,26.643,LIMIT,TIME_LIM_SOL,"79,261.3080","77,152.9809",2.7327%,6247,1.71,3599.71
disctom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,"-5,000.0000","-5,000.0000",0.0000%,1,0.32,3.05
disney92094,0.51,0.734,0.868,0.867,0.976,0.001,0.029,8,11,8911.636,19408,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5285969.195,6.437,3328.956,LIMIT,TIME_LIM_SOL,"-4,945,688.8790","-5,285,969.1950",6.4374%,2,4.70,3599.21
disney93051,0.586,0.716,0.934,0.808,0.948,0.003,0.043,16,36,2761.944,9086,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11367264.39,16.551,2144.104,LIMIT,TIME_LIM_SOL,"-9,485,921.4470","-11,367,264.3900",16.5505%,4,5.67,3599.06
disney_ara_all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIMIT,TIME_LIM_SOL,"4,984.0000","5,516.0000",9.6447%,1,51.54,3575.26
disney_ara_movie,17.435,0.581,0.975,0.6,0.993,0,0.102,5,5356,514.355,391892,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2220,2.883,2706.707,LIMIT,TIME_LIM_SOL,"2,156.0000","2,220.0000",2.8829%,1,12.68,3574.28
disney_ara_music,20.414,0.687,0.906,0.766,0.99,0.001,0.053,3,3658,1137.275,1221883,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970,4.569,3138.776,LIMIT,TIME_LIM_SOL,"1,880.0000","1,970.0000",4.5685%,1,9.02,3573.07
disney_ara_sport,29.046,0.697,0.879,0.797,0.995,0,0.045,2,856,5483.882,1609765,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429,11.337,3277.447,LIMIT,TIME_LIM_SOL,"1,267.0000","1,429.0000",11.3366%,1,7.52,3566.09
disney_ara_sport_symmetry,56.337,0.829,0.986,0.849,0.99,0.001,0.033,3,5205,791.553,392593,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429,0.42,2768.834,LIMIT,TIME_LIM_SOL,"1,423.0000","1,429.0000",0.4199%,1,3.96,3535.01
disneyara_eq_30,6.299,0.511,0.997,0.512,1,0,0.134,15,9612,60.499,4365,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1248,9.776,951.629,LIMIT,TIME_LIM_SOL,"-1,130.0000","-1,248.0000",9.4551%,4,6.39,3597.83
disneyara_eq_31,5.711,0.653,0.987,0.662,1,0,0.083,22,8056,152.703,110054,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1975,5.013,2176.011,LIMIT,TIME_LIM_SOL,"-1,876.0000","-1,975.0000",5.0127%,1,10.34,3592.56
disneyara_eq_32,9.253,0.608,0.994,0.611,1,0,0.099,22,9080,110.994,61545,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1748,4.291,2638.314,LIMIT,TIME_LIM_SOL,"-1,673.0000","-1,748.0000",4.2906%,1,8.04,3585.25
disneyara_eq_33,6.606,0.566,0.992,0.571,1,0,0.112,22,8938,97.937,68118,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1634,7.283,766.237,LIMIT,TIME_LIM_SOL,"-1,515.0000","-1,634.0000",7.2827%,3,8.07,3597.85
disneyara_eq_34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIMIT,TIME_LIM_SOL,"-2,135.0000","-2,410.0000",11.4108%,1,15.98,3602.73
disneyara_eq_35,8.642,0.651,0.998,0.652,1,0,0.086,13,19246,69.88,13901,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2164,4.344,1428.64,LIMIT,TIME_LIM_SOL,"-2,031.0000","-2,164.0000",6.1460%,1,12.04,3583.51
disneyara_eq_36,8.517,0.615,0.984,0.625,1,0,0.094,21,7883,160.245,130959,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1985,7.909,1758.613,LIMIT,TIME_LIM_SOL,"-1,828.0000","-1,985.0000",7.9093%,1,9.50,3555.61
disneyara_eq_40,7.088,0.414,0.956,0.433,1,0,0.168,18,1487,224.426,50339,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-740,10.405,1242.51,LIMIT,TIME_LIM_SOL,-663.0000,-740.0000,10.4054%,8,2.63,3591.85
disneyara_eq_41,10.819,0.338,0.967,0.349,1,0,0.21,6,3936,54.172,28966,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-664,5.271,1072.652,ERROR,FAIL_SOL,-629.0000,-664.0000,5.2711%,14,2.81,2494.24
disneyara_eq_42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,-594.0000,-594.0000,0.0000%,8174,2.40,2670.63
disneyara_eq_43,5.626,0.508,0.996,0.51,1,0,0.135,21,8291,68.305,22543,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1273,7.463,739.999,LIMIT,TIME_LIM_SOL,"-1,179.0000","-1,273.0000",7.3841%,4,5.50,3599.51
disneyara_eq_44,10.255,0.423,0.987,0.429,1,0,0.169,22,10752,36.499,31927,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1100,6.091,3123.443,LIMIT,TIME_LIM_SOL,"-1,033.0000","-1,100.0000",6.0909%,2,4.46,3584.99
disneyara_eq_45,7.53,0.405,0.992,0.408,1,0,0.179,21,8422,46.318,24857,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1001,7.193,1149.491,LIMIT,TIME_LIM_SOL,-929.0000,"-1,001.0000",7.1928%,5,4.22,3591.18
disneyara_eq_46,8.189,0.582,0.988,0.589,1,0,0.106,22,12168,70.528,63962,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1796,5.735,2611.231,LIMIT,TIME_LIM_SOL,"-1,693.0000","-1,796.0000",5.7350%,1,7.74,3585.39
disneyara_eq_47,8.368,0.533,0.99,0.539,1,0,0.124,22,9740,71.992,61375,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1561,5.253,2733.106,LIMIT,TIME_LIM_SOL,"-1,479.0000","-1,561.0000",5.2530%,1,7.83,3585.67
disneyara_eq_48,8.093,0.522,0.987,0.529,1,0,0.127,22,10903,74.299,84550,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1415,8.551,2892.786,LIMIT,TIME_LIM_SOL,"-1,294.0000","-1,415.0000",8.5512%,1,7.66,3587.27
