Instance,ATime,AGood,AGoodD,AGoodBR,AGoodBC,ABorderC,ABorderR,ABlocksTry,ABlocks,AAveNZs,AMaxNZs,AMinNZs,AisDBDF,KMaxTime,KTimeRemove,KNRemove,KNRemoveInner,KTimeMerge,KNMerge,KNMergeInner,KTimeComm,KNComm,KTimeOverall,KGood,KGoodD,KGoodB,Kborder,KNBlocks,KNBlocksNonT,KAveNZs,KMaxNZs,KMinNZs,KTimeToBest,KIterOuterBest,KNMergeInnerBest,KNRemoveInnerBest,RootBound,RootGap,TimeRootNode,result_status,solution_status,objective,best_bound,relative_gap,nodes,presolve_time,solution_time
acc3,0.013,0.005,0.734,0.888,0.008,0.244,0.024,4,13,868.154,3976,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.340781E156,77.644,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,22,0.37,3058.08
acc4,0.013,0.006,0.747,0.893,0.008,0.238,0.023,4,4,2844,3278,2493,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,1,0.37,6.20
acc6,0.007,0.185,0.774,0.412,0.581,0.027,0.177,4,25,212.72,1427,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.340781E156,15.769,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,19,0.59,298.30
acc_tight4,0.013,0.006,0.747,0.893,0.008,0.238,0.023,4,4,2844,3278,2493,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.688,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,1,0.38,6.22
acc_tight5,0.007,0.116,0.756,0.43,0.358,0.051,0.169,4,35,154.057,1528,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.340781E156,22.245,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,8,0.59,162.49
acc_tight6,0.007,0.185,0.774,0.412,0.581,0.027,0.177,4,25,212.72,1427,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.340781E156,15.729,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,19,0.59,298.83
actv10a_full,0.251,0.747,1,0.747,1,0,0.058,4,2268,179.727,208,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4667308.041,0.002,956.022,SOLVED,OPTIMAL_RGAP,"4,667,389.8490","4,667,308.0414",0.0018%,1,10.70,959.19
aflow30a,0.003,0.585,0.889,0.658,1,0,0.084,4,176,6.386,270,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,983.167,22.766,1.549,LIMIT,TIME_LIM_SOL,"1,192.0000","1,125.1993",5.9368%,19890,0.05,3600.01
aflow40b,0.005,0.843,0.975,0.864,1,0,0.029,4,147,27.054,114,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.682,22.206,5.471,LIMIT,TIME_LIM_SOL,"1,229.0000","1,091.7187",12.5748%,54738,0.14,3599.90
afpc,0.007,0.375,0.92,0.407,1,0,0.18,4,165,18.6,841,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27300,0,0.42,SOLVED,OPTIMAL,"27,300.0000","27,300.0000",0.0000%,1,0.10,0.59
air03,0.009,0.021,0.334,0.064,1,0,0.55,4,7,414.286,2322,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338864.25,0.382,8.08,SOLVED,OPTIMAL,"340,160.0000","340,160.0000",0.0000%,3,0.51,10.42
air04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,"56,137.0000","56,137.0000",0.0000%,272,4.96,24.79
air05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL_RGAP,"26,374.0000","26,372.5600",0.0055%,525,2.70,22.86
airland4_R3,0.005,0,0.748,0.991,0,0.464,0.002,4,6,858.333,1498,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2900,164.188,LIMIT,TIME_LIM_SOL,330.0000,70.0000,371.4286%,17,0.05,3600.09
airland8_R2,0.022,0.049,0.748,1,0.065,0.137,0,4,4,7061.75,8178,6652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3333.333,3599.357,LIMIT,TIME_LIM_SOL,"1,030.0000",30.0000,3333.3330%,1,0.64,3599.94
aligninq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,"2,713.0000","2,713.0000",0.0000%,137,0.47,11.37
amgen_divided,0.28,0.055,0.761,0.968,0.074,0.13,0.007,4,21,16616.381,90170,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26595619.459,91.475,3586.124,LIMIT,TIME_LIM_SOL,"2,267,324.8345","26,595,619.4590",91.4748%,1,12.33,3599.02
app1_2,0.012,0.741,0.75,1,0.988,0.001,0,4,4,36328.75,36992,35400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43,4.651,3562.668,LIMIT,TIME_LIM_SOL,-41.0000,-43.0000,4.6512%,1,6.39,3587.29
arki001,0.005,0.755,0.947,0.798,1,0,0.045,4,19,592.684,741,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7580600.079,0.03,16.631,SOLVED,OPTIMAL_RGAP,"7,581,077.2320","7,580,705.7103",0.0049%,6640,0.16,1647.11
ash608gpia_3col,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,INFEASIBLE,,0.0000,,0,0.02,0.02
asml2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL_RGAP,"1,100,611.0000","1,100,502.0000",0.0099%,6183,6.77,25.03
assign1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,1.6902,1.6902,0.0000%,1,7.41,9.95
atlanta_ip,0.087,0.51,0.675,0.999,0.757,0.014,0,4,4,41895.75,81685,26302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.401,152.544,3572.012,LIMIT,TIME_LIM_SOL,150.0138,59.4010,152.5441%,1,22.40,3596.87
atm20_100,0.017,0.838,0.95,0.882,1,0,0.025,4,20,1560.65,1793,1401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2463113.334,0.021,105.541,SOLVED,OPTIMAL_RGAP,"2,463,561.0129","2,463,548.8801",0.0005%,3,4.10,218.00
atm_icic,0.089,0.822,0.948,0.867,1,0,0.028,4,20,10441.5,12726,3418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2343761365.8,0,176.471,SOLVED,OPTIMAL,"2,343,761,365.8000","2,343,761,365.8000",0.0000%,1,2.95,185.38
atm_miplib2010,0.017,0.838,0.95,0.882,1,0,0.025,4,20,1559.95,1793,1401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2463113.334,0.021,96.603,SOLVED,OPTIMAL_RGAP,"2,463,621.5773","2,463,548.8801",0.0030%,3,4.12,218.90
att532MTZ,0.138,0.686,0.75,0.988,0.925,0.004,0.003,4,535,2106.135,282072,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26625,62.336,3417.571,LIMIT,TIME_LIM_SOL,"43,222.0000","26,625.0000",62.3362%,1,3.89,3509.58
bab3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIMIT,TIME_LIM_NOSOL,,"-666,217.5985",,2893,9.58,3598.91
bab5,0.056,0.487,0.759,0.694,0.924,0.004,0.073,4,20,2401.5,12551,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-350179.804,91.272,3589.976,LIMIT,TIME_LIM_SOL,"-30,565.1459","-350,179.8040",91.2716%,1,5.81,3597.89
bank_bad,0.061,0.981,0.996,0.984,1,0,0.003,4,320,2111.3,3776,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,36.475,SOLVED,OPTIMAL,9.0000,9.0000,0.0000%,1,1.80,39.16
bank_good,0.06,0.981,0.996,0.984,1,0,0.003,4,320,2111.3,3776,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,30.002,SOLVED,OPTIMAL,31.0000,31.0000,0.0000%,1,1.80,33.21
batho_improved,0.141,0.648,0.819,0.792,0.999,0,0.047,4,7,29588.429,55669,3569,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478.25,1.340781E156,36.147,LIMIT,TIME_LIM_NOSOL,,"1,478.2500",,127,2.97,3596.75
batho_orig,0.142,0.552,0.784,0.708,0.995,0,0.069,4,11,19141.364,61747,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478.25,1.340781E156,896.08,LIMIT,TIME_LIM_NOSOL,,"1,478.2500",,11,2.19,3596.13
bc,0.068,0,0.521,0.997,0,0.76,0.001,4,4,56638,150390,20701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.289,669.402,3594.274,LIMIT,TIME_LIM_SOL,33.0000,4.2890,669.4018%,1,1.71,3597.90
bc1,0.067,0,0.648,1,0,0.906,0,4,4,56358.25,115393,19543,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.189,56.194,3594.144,LIMIT,TIME_LIM_SOL,3.4187,2.1888,56.1940%,1,1.69,3597.63
bdry0_79,0.018,0.415,0.751,0.937,0.59,0.026,0.013,4,25,1480.76,9275,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.751,1.340781E156,863.887,LIMIT,TIME_LIM_NOSOL,,21.7511,,3,7.20,3599.65
bdry1_79,0.018,0.415,0.751,0.937,0.59,0.026,0.013,4,25,1480.76,9275,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.628,1.340781E156,831.388,LIMIT,TIME_LIM_NOSOL,,24.6284,,3,7.21,3599.54
beasleyc3,0.004,0.669,0.799,0.837,1,0,0.036,4,33,92.848,746,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574.332,58.967,26.304,LIMIT,TIME_LIM_SOL,867.0000,593.4423,46.0968%,4860,0.04,3599.95
bell3a,0.001,0.132,0.76,0.677,0.256,0.068,0.078,4,6,30,46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873792.059,0.531,1.401,LIMIT,TIME_LIM_SOL,"878,430.3160","877,816.0522",0.0700%,16223,0.01,3600.02
bell5,0.001,0.374,0.765,0.49,1,0,0.143,4,7,18.714,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8935574.615,0.837,0.553,SOLVED,OPTIMAL_RGAP,"8,966,406.4915","8,965,512.5496",0.0100%,2574,0.01,42.43
berlin52MTZ,0.013,0.253,0.744,0.889,0.382,0.048,0.024,4,50,216.24,3592,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7163,13.332,189.434,LIMIT,TIME_LIM_SOL,"8,118.0000","7,167.0000",13.2692%,16,0.18,3600.99
berlin_5_8_0,0.004,0.128,0.748,0.989,0.174,0.088,0.002,4,5,816.6,1117,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.509,29.183,1891.137,LIMIT,TIME_LIM_SOL,63.0000,56.5091,11.4864%,4,0.03,3599.98
bg512142,0.003,0.232,0.75,0.915,0.338,0.054,0.018,4,5,670,928,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171782.406,24.098,1460.976,LIMIT,TIME_LIM_SOL,"213,178.0000","172,305.9805",23.7206%,7,0.04,3599.97
