Instance ATime AGood AGoodD AGoodBR AGoodBC ABorderC ABorderR ABlocksTry ABlocks AAveNZs AMaxNZs AMinNZs AisDBDF KMaxTime KTimeRemove KNRemove KNRemoveInner KTimeMerge KNMerge KNMergeInner KTimeComm KNComm KTimeOverall KGood KGoodD KGoodB Kborder KNBlocks KNBlocksNonT KAveNZs KMaxNZs KMinNZs KTimeToBest KIterOuterBest KNMergeInnerBest KNRemoveInnerBest RootBound RootGap TimeRootNode
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/airland4_R3_decomp_automatic1_log.txt:FS: 0.031 0.025 0.496 1.000 0.050 0.150 0.000 2 2 2581.000 2823 2339 1 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 100.000 30.000 88.707
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/airland8_R2_decomp_automatic1_log.txt:FS: 0.140 0.213 0.499 1.000 0.427 0.043 0.000 2 2 14123.500 14830 13417 1 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 135.000 0.000 3095.984
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/aligninq_decomp_automatic1_log.txt:FS: 0.042 0.133 0.436 0.319 0.957 0.002 0.228 2 3 406.333 853 36 1 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 2661.907 1.919 38.362
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/amgen_divided_decomp_automatic1_log.txt:FS: 2.537 0.225 0.524 0.973 0.441 0.041 0.006 2 12 29229.500 171578 585 1 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 18194467.789 87.538 3581.550
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/app1_2_decomp_automatic1_log.txt:FS: 0.061 0.881 0.936 1.000 0.941 0.003 0.000 16 16 9082.188 9600 3600 1 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 -44.196 7.230 1510.431
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/arki001_decomp_automatic1_log.txt:FS: 0.032 0.755 0.947 0.798 1.000 0.000 0.045 4 19 592.684 741 465 0 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 7580600.079 0.030 16.872
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/atlanta_ip_decomp_automatic1_log.txt:FS: 0.879 0.510 0.675 0.999 0.757 0.014 0.000 4 4 41895.750 81685 26302 1 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 59.401 152.544 3570.840
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/atm20_100_decomp_automatic1_log.txt:FS: 0.131 0.838 0.950 0.882 1.000 0.000 0.025 2 20 1560.650 1793 1401 0 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 2463113.334 0.021 103.837
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/atm_icic_decomp_automatic1_log.txt:FS: 0.795 0.822 0.948 0.867 1.000 0.000 0.028 2 20 10441.500 12726 3418 0 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 2343761365.8 0.000 165.733
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/atm_miplib2010_decomp_automatic1_log.txt:FS: 0.132 0.838 0.950 0.882 1.000 0.000 0.025 2 20 1559.950 1793 1401 0 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 2463113.334 0.097 100.901
