Instance,ATime,AGood,AGoodD,AGoodBR,AGoodBC,ABorderC,ABorderR,ABlocksTry,ABlocks,AAveNZs,AMaxNZs,AMinNZs,AisDBDF,KMaxTime,KTimeRemove,KNRemove,KNRemoveInner,KTimeMerge,KNMerge,KNMergeInner,KTimeComm,KNComm,KTimeOverall,KGood,KGoodD,KGoodB,Kborder,KNBlocks,KNBlocksNonT,KAveNZs,KMaxNZs,KMinNZs,KTimeToBest,KIterOuterBest,KNMergeInnerBest,KNRemoveInnerBest,RootBound,RootGap,TimeRootNode,result_status,solution_status,objective,best_bound,relative_gap,nodes,presolve_time,solution_time
color_cyclotomic_61,0.007,0.436,0.909,0.814,0.59,0.026,0.041,4,12,1311.083,1511,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.187,39.13,316.417,LIMIT,TIME_LIM_SOL,9.0000,7.6250,18.0328%,91,0.10,3600.05
color_halljankograph,0.026,0.692,0.944,0.874,0.839,0.009,0.027,4,20,3513.75,3935,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,2749.566,LIMIT,TIME_LIM_SOL,13.0000,10.0000,30.0000%,2,0.27,3599.92
colore_errera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,6.0000,6.0000,0.0000%,1,0.03,0.03
core2536_691,0.065,0.045,0.731,0.067,0.907,0.005,0.54,4,15,1647.333,9249,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688.476,0.948,3587.625,LIMIT,TIME_LIM_SOL,695.0000,688.4760,0.9476%,1,0.67,3599.89
core4872_1529,0.077,0.174,0.745,0.252,0.925,0.004,0.276,4,10,6295.1,20358,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511.372,5.335,3479.69,LIMIT,TIME_LIM_SOL,"1,592.0000","1,511.3723",5.3347%,1,1.18,3599.76
cost266__U_U_M_N_C_A_N_N,0.01,0.484,0.755,0.72,0.89,0.006,0.066,4,6,1465,2569,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21112025.409,16.311,476.636,LIMIT,TIME_LIM_SOL,"24,555,594.1400","21,366,308.1490",14.9267%,22,0.13,3599.97
csched007,0.012,0.024,0.671,0.042,0.843,0.009,0.635,4,5,535.4,995,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.303,1.340781E156,55.33,LIMIT,TIME_LIM_NOSOL,,301.5272,,116,0.16,3599.96
csched008,0.008,0.032,0.549,0.061,0.947,0.003,0.559,4,4,474.75,1168,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,1.340781E156,11.855,LIMIT,TIME_LIM_NOSOL,,171.0000,,3046,0.16,3600.04
csched010,0.01,0.032,0.643,0.057,0.863,0.007,0.573,4,5,559.2,1337,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.799,1.340781E156,24.558,LIMIT,TIME_LIM_NOSOL,,365.1494,,375,0.18,3599.97
dado4_sub_nfre6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,1,37.13,50.49
dado_fre4,0.403,0.954,0.964,0.992,0.997,0,0.002,4,4102,157.223,105487,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2834726.744,1.340781E156,3287.116,LIMIT,TIME_LIM_NOSOL,,"2,834,726.7444",,1,57.03,3594.87
dano3_4,0.053,0.106,0.68,0.169,0.918,0.004,0.355,4,33,516.333,6690,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576.358,0.013,3390.785,LIMIT,TIME_LIM_SOL,576.4352,576.3580,0.0134%,1,1.98,3599.92
dano3_5,0.066,0.182,0.749,0.36,0.674,0.02,0.204,4,4,12267.5,13497,11467,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576.446,0.083,3209.464,LIMIT,TIME_LIM_SOL,576.9249,576.4461,0.0831%,1,1.31,3599.95
dano3mip,0.083,0.135,0.745,0.36,0.503,0.034,0.204,4,4,20886.75,24658,16436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577.376,28.239,3443.145,LIMIT,TIME_LIM_SOL,740.4231,577.3762,28.2393%,1,0.42,3600.18
danoint,0.004,0,0.739,0.615,0.001,0.341,0.097,4,4,895.25,1074,611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.759,1.340781E156,3599.001,LIMIT,TIME_LIM_NOSOL,,62.7546,,1,0.04,3599.99
dbs01191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,1,7.43,15.38
dbs01192,0.244,0.995,0.999,0.996,1,0,0.001,4,1277,1985.457,3190,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,109.912,SOLVED,OPTIMAL,48.0000,48.0000,0.0000%,1,5.71,488.59
dbs01193,0.245,0.995,0.999,0.996,1,0,0.001,4,1277,1985.457,3190,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6413.625,0.583,50.617,LIMIT,TIME_LIM_SOL,"6,431.0000","6,413.8571",0.2673%,68,5.73,3610.02
dbs01194,0.25,0.995,0.999,0.996,1,0,0.001,4,1277,1985.457,3190,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2815,1.340781E156,260.174,SOLVED,OPTIMAL,"2,815.0000","2,815.0000",0.0000%,2,5.70,1552.52
dbs01195,0.013,0.894,0.995,0.9,0.999,0,0.021,4,860,20.779,942,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143469.455,0.017,6.394,LIMIT,TIME_LIM_SOL,"143,449.0000","143,469.2424",0.0141%,379,8.02,3596.84
dbs01291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,1,8.87,15.93
dbs01292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,1,6.60,60.91
dbs01293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,3.0000,3.0000,0.0000%,1,6.63,89.31
dbs01294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,"2,608.0000","2,608.0000",0.0000%,1,6.39,64.04
dbs01295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL_RGAP,"145,732.0000","145,736.0000",0.0027%,1,6.69,152.52
dbs02171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,1,8.86,15.93
dbs02172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,1,6.59,60.86
dbs02173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,3.0000,3.0000,0.0000%,1,6.66,89.36
dbs02174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,"2,608.0000","2,608.0000",0.0000%,1,6.40,64.05
dbs02175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL_RGAP,"145,732.0000","145,736.0000",0.0027%,1,6.73,153.18
dbs03021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,1,9.58,15.50
dbs03022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,1,6.41,47.31
dbs03023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,68.0000,68.0000,0.0000%,1,6.47,50.14
dbs03024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,"2,427.0000","2,427.0000",0.0000%,1,6.52,38.90
dbs03025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,"129,973.0000","129,973.0000",0.0000%,1,6.88,86.19
dbs03041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,1,8.87,14.35
dbs03042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,1,6.51,30.76
dbs03043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,81.0000,81.0000,0.0000%,1,6.54,46.91
dbs03044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,"2,170.0000","2,170.0000",0.0000%,1,6.61,38.17
dbs03045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,"121,342.0000","121,342.0000",0.0000%,1,6.97,107.36
dbs05291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,1,8.44,15.42
dbs05292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,1,6.43,67.45
dbs05293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,1.0000,1.0000,0.0000%,1,6.42,102.91
dbs05294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,"2,738.0000","2,738.0000",0.0000%,1,6.34,75.20
dbs05295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,"152,614.0000","152,614.0000",0.0000%,1,6.57,117.42
dbs_arcs_by2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,117.0000,117.0000,0.0000%,1,11.72,69.41
dbs_arcs_by3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,117.0000,117.0000,0.0000%,1,7.44,61.17
dbs_bigm_by2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIMIT,TIME_LIM_NOSOL,,106.0000,,1,30.49,3598.14
dbs_bigm_by3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIMIT,TIME_LIM_NOSOL,,106.0000,,1,28.91,3598.68
dcmulti,0.003,0.159,0.751,0.589,0.36,0.051,0.106,4,5,373.4,498,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187651.288,0.283,24.843,SOLVED,OPTIMAL_RGAP,"188,182.0000","188,167.6509",0.0076%,19,0.04,65.45
design3_miqp,0.052,0.764,0.894,0.928,0.921,0.004,0.015,4,32,2037,14992,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416.167,65.318,3574.353,LIMIT,TIME_LIM_SOL,688.0000,416.1667,65.3184%,1,1.66,3599.77
dfn_bwin__D_B_E_N_C_A_N_N,0.026,0.025,0.72,0.038,0.902,0.005,0.655,4,11,1078,4566,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48296.804,69.26,831.407,,,,,,,,
dfn_gwin_uum,0.004,0.11,0.764,0.154,0.938,0.003,0.374,4,6,403.833,906,164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34167.637,18.475,90.5,LIMIT,TIME_LIM_SOL,"40,480.0002","34,363.1055",17.8008%,70,0.01,3599.99
dg012142,0.008,0.263,0.74,0.707,0.504,0.034,0.069,4,4,2447.75,2938,1683,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764734.861,393.609,72.477,ERROR,FAIL_SOL,"3,774,796.5198","764,734.8608",393.6085%,1,0.15,75.87
di_ex2_dat,0.003,0.749,0.828,0.904,1,0,0.02,4,7,1065.143,1753,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33,0,0.63,ERROR,OPTIMAL_COND,6.3298,6.3297,0.0004%,1,0.27,3.54
di_yuan__D_B_E_N_C_A_N_N,0.006,0.056,0.765,0.081,0.911,0.005,0.503,4,18,117.278,820,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426668.015,50.421,38.906,LIMIT,TIME_LIM_SOL,"641,800.0000","459,813.1710",39.5784%,204,0.02,3599.98
digikey,0.042,0.748,0.979,0.815,0.937,0.003,0.041,4,77,351.143,1164,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77112.759,3.378,27.075,LIMIT,TIME_LIM_SOL,"79,273.7082","77,151.5455",2.7506%,5585,1.69,3599.70
disney92094,0.058,0.657,0.733,0.916,0.979,0.001,0.018,4,5,21222.2,38233,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5350489.987,4.853,3555.009,LIMIT,TIME_LIM_SOL,"-5,090,804.6630","-5,350,489.9870",4.8535%,1,4.75,3599.79
disney93051,0.065,0.67,0.731,0.932,0.983,0.001,0.014,4,15,8117.733,42660,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11430841.85,9.839,3512.118,LIMIT,TIME_LIM_SOL,"-10,306,209.0200","-11,430,841.8500",9.8386%,1,5.51,3599.84
disney_ara_all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIMIT,TIME_LIM_SOL,"4,984.0000","5,516.0000",9.6447%,1,51.85,3592.18
disney_ara_movie,1.529,0.551,0.863,0.642,0.995,0,0.089,4,4700,666.93,1148728,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2220,3.964,2739.958,LIMIT,TIME_LIM_SOL,"2,132.0000","2,220.0000",3.9640%,1,12.61,3590.79
disney_ara_music,2.334,0.672,0.985,0.689,0.99,0.001,0.074,4,5494,662.351,227141,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970,3.046,3173.132,LIMIT,TIME_LIM_SOL,"1,910.0000","1,970.0000",3.0457%,1,9.04,3591.46
disney_ara_sport,2.674,0.679,0.987,0.692,0.994,0,0.074,4,2466,1600.531,245973,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429,1.679,3326.992,LIMIT,TIME_LIM_SOL,"1,405.0000","1,429.0000",1.6795%,1,7.55,3590.33
disney_ara_sport_symmetry,4.687,0.829,0.986,0.849,0.99,0.001,0.033,4,5205,791.553,392593,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429,0.14,2872.951,LIMIT,TIME_LIM_SOL,"1,427.0000","1,429.0000",0.1400%,1,3.95,3588.07
disneyara_eq_30,0.592,0.452,0.847,0.533,1,0,0.126,4,6180,105.978,254752,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1248,9.135,3132.268,LIMIT,TIME_LIM_SOL,"-1,134.0000","-1,248.0000",9.1346%,1,6.42,3596.14
disneyara_eq_31,0.687,0.581,0.867,0.67,1,0,0.08,4,528,2451.157,469668,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1975,3.392,2189.742,LIMIT,TIME_LIM_SOL,"-1,908.0000","-1,975.0000",3.3924%,1,10.35,3593.33
disneyara_eq_32,0.486,0.461,0.729,0.632,1,0,0.092,4,346,3341.645,600858,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1748,4.176,2660.198,LIMIT,TIME_LIM_SOL,"-1,675.0000","-1,748.0000",4.1762%,1,8.07,3592.65
disneyara_eq_33,0.819,0.538,0.916,0.587,1,0,0.107,4,6423,147.768,271917,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1634,6.365,2586.81,LIMIT,TIME_LIM_SOL,"-1,530.0000","-1,634.0000",6.3647%,1,8.04,3594.95
disneyara_eq_34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIMIT,TIME_LIM_SOL,"-2,135.0000","-2,410.0000",11.4108%,1,16.00,3601.33
disneyara_eq_35,0.764,0.559,0.835,0.669,1,0,0.08,4,463,3183.032,595723,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2164,3.835,1443.666,LIMIT,TIME_LIM_SOL,"-2,081.0000","-2,164.0000",3.8355%,1,12.01,3590.56
disneyara_eq_36,0.598,0.465,0.722,0.645,1,0,0.088,4,328,4333.244,748018,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1985,4.887,1772.467,LIMIT,TIME_LIM_SOL,"-1,888.0000","-1,985.0000",4.8866%,1,9.52,3594.11
disneyara_eq_40,0.617,0.408,0.95,0.43,1,0,0.169,4,2015,164.019,57327,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-740,10.27,755.325,ERROR,FAIL_SOL,-664.0000,-740.0000,10.2703%,8,2.63,1601.42
disneyara_eq_41,0.654,0.304,0.748,0.406,1,0,0.18,4,2020,141.466,104691,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-664,7.078,3533.333,LIMIT,TIME_LIM_SOL,-617.0000,-664.0000,7.0783%,1,2.81,3597.99
disneyara_eq_43,0.517,0.486,0.909,0.534,1,0,0.125,4,7129,92.134,195207,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1273,10.605,3219.878,LIMIT,TIME_LIM_SOL,"-1,138.0000","-1,273.0000",10.6049%,1,5.47,3597.12
disneyara_eq_44,0.694,0.398,0.88,0.452,1,0,0.159,4,2944,158.673,120412,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1100,6.818,3352.983,LIMIT,TIME_LIM_SOL,"-1,025.0000","-1,100.0000",6.8182%,1,4.45,3598.34
disneyara_eq_45,0.653,0.358,0.81,0.443,1,0,0.163,4,1958,246.31,176249,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1001,6.893,3350.337,LIMIT,TIME_LIM_SOL,-932.0000,"-1,001.0000",6.8931%,1,4.17,3597.61
disneyara_eq_46,0.882,0.558,0.923,0.605,1,0,0.1,4,9752,99.802,261524,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1796,5.902,2611.25,LIMIT,TIME_LIM_SOL,"-1,690.0000","-1,796.0000",5.9020%,1,7.76,3592.66
disneyara_eq_47,0.84,0.495,0.91,0.544,1,0,0.122,4,7352,98.941,216092,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1561,5.958,2751.957,LIMIT,TIME_LIM_SOL,"-1,468.0000","-1,561.0000",5.9577%,1,7.91,3595.05
disneyara_eq_48,0.789,0.469,0.832,0.563,1,0,0.115,4,6896,139.69,393145,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1415,6.643,2911.231,LIMIT,TIME_LIM_SOL,"-1,321.0000","-1,415.0000",6.6431%,1,7.45,3595.14
disneyara_eq_49,0.842,0.593,0.891,0.666,1,0,0.081,4,637,2324.077,485389,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2320,7.5,1470.319,LIMIT,TIME_LIM_SOL,"-2,146.0000","-2,320.0000",7.5000%,1,12.38,3593.46
disneyara_eq_50,0.599,0.44,0.692,0.636,1,0,0.09,4,393,3510.789,764989,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2021,5.344,1941.97,LIMIT,TIME_LIM_SOL,"-1,913.0000","-2,021.0000",5.3439%,1,9.38,3593.92
disneyara_eq_51,1.114,0.528,0.903,0.584,1,0,0.108,4,7673,145.295,340898,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1829,5.631,2187.906,LIMIT,TIME_LIM_SOL,"-1,726.0000","-1,829.0000",5.6315%,1,8.25,3592.31
disneyara_eq_52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIMIT,TIME_LIM_SOL,"-2,407.0000","-2,832.0000",15.0071%,1,18.87,3594.22
disneyara_gt_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,"-2,021.0000","-2,021.0000",0.0000%,1,13.47,140.15
disneyara_gt_51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,"-1,829.0000","-1,829.0000",0.0000%,1,11.20,14.45
disneyara_gt_52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,"-2,832.0000","-2,832.0000",0.0000%,1,22.32,211.98
disneyara_gt_53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,"-2,486.0000","-2,486.0000",0.0000%,1,19.18,303.62
dolom1,0.074,0.125,0.747,0.2,0.839,0.009,0.322,4,4,12248,14236,10434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6556329.944,51293.395,3563.417,LIMIT,TIME_LIM_SOL,"3,369,520,576.0000","6,556,329.9438",51293.400%,1,0.89,3599.79
drama255,0.005,0.009,0.746,0.989,0.012,0.221,0.002,4,4,1034.25,1180,904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,175,88.146,LIMIT,TIME_LIM_SOL,22.0000,13.0381,68.7366%,37,0.10,3600.00
ds,0.151,0.03,0.64,0.047,1,0,0.611,4,4,53164.5,109481,12588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.29,812.535,3548.114,LIMIT,TIME_LIM_SOL,522.7875,57.2896,812.5347%,1,0.63,3599.38
dsbmip,0.006,0.383,0.799,0.486,0.987,0.001,0.144,4,28,111,997,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-305.198,0,0.23,SOLVED,OPTIMAL,-305.1982,-305.1982,0.0000%,1,0.35,0.79
e10100,0.004,0.376,0.99,0.38,1,0,0.194,4,100,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11552.611,0.618,0.244,,,,,,,,
e201600,0.008,0.851,0.999,0.852,1,0,0.032,4,1600,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180641.163,294.532,18.919,LIMIT,TIME_LIM_SOL,"180,689.0000","180,641.5830",0.0262%,16053,0.64,3599.88
egoutDB,0.003,0.2,0.748,0.96,0.279,0.064,0.008,4,4,850.5,989,769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,5.102,5.143,SOLVED,OPTIMAL,-94.0000,-94.0000,0.0000%,329,0.09,55.86
enel_cr3_052714opt,0.144,0.857,0.878,0.981,0.994,0,0.004,4,1158,210.551,57027,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262430.351,14.002,3412.245,LIMIT,TIME_LIM_SOL,"299,175.7091","262,430.3505",14.0019%,1,79.10,3593.94
enel_cr3_052714sched,0.011,0.537,0.79,0.996,0.682,0.019,0.001,4,9,3039.333,7735,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084,1.340781E156,985.707,LIMIT,TIME_LIM_NOSOL,,"1,084.0000",,18,8.68,3599.72
enel_cr6_052714opt,0.22,0.906,0.923,0.983,0.998,0,0.003,4,1631,246.139,86621,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261553.288,11.883,3422.986,LIMIT,TIME_LIM_SOL,"292,634.8374","261,553.2879",11.8834%,1,79.56,3588.62
enel_cr6_052714sched,0.011,0.619,0.716,0.994,0.871,0.007,0.001,4,4,6793.5,10987,4357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088,0.827,120.112,LIMIT,TIME_LIM_SOL,"1,096.9960","1,088.0000",0.8268%,125,8.20,3599.69
enel_plan17078981478,0.531,0.87,0.879,0.99,1,0,0.002,4,1587,522.633,180294,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644377.062,1.340781E156,3260.047,LIMIT,TIME_LIM_NOSOL,,"644,377.0619",,1,222.93,3578.23
enel_plan1707918832,0.522,0.846,0.854,0.99,1,0,0.002,4,1387,585.63,197238,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666043.156,1.340781E156,3242.374,LIMIT,TIME_LIM_NOSOL,,"666,043.1563",,1,227.10,3577.78
enel_plan1708005883,0.539,0.885,0.894,0.99,1,0,0.002,4,2396,348.221,170634,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534081.83,1.340781E156,3123.094,LIMIT,TIME_LIM_NOSOL,,"534,081.8300",,1,221.40,3574.45
enel_plan17083413093,0.143,0.924,0.947,0.979,0.997,0,0.004,4,1082,215.274,33978,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325425.62,4.959,3453.833,LIMIT,TIME_LIM_SOL,"341,562.0635","325,425.6203",4.9586%,1,71.96,3591.23
enel_plan17085010635,0.124,0.887,0.91,0.978,0.997,0,0.004,4,910,222.238,40569,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.340781E156,1.776,SOLVED,INFEASIBLE,,,,1,59.24,124.49
enel_plan17085320373,0.11,0.849,0.867,0.983,0.996,0,0.003,4,360,507.847,38787,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331279.453,1.340781E156,745.699,SOLVED,INFEASIBLE,,,,1,26.15,841.40
