Instance,ATime,AGood,AGoodD,AGoodBR,AGoodBC,ABorderC,ABorderR,ABlocksTry,ABlocks,AAveNZs,AMaxNZs,AMinNZs,AisDBDF,KMaxTime,KTimeRemove,KNRemove,KNRemoveInner,KTimeMerge,KNMerge,KNMergeInner,KTimeComm,KNComm,KTimeOverall,KGood,KGoodD,KGoodB,Kborder,KNBlocks,KNBlocksNonT,KAveNZs,KMaxNZs,KMinNZs,KTimeToBest,KIterOuterBest,KNMergeInnerBest,KNRemoveInnerBest,RootBound,RootGap,TimeRootNode,result_status,solution_status,objective,best_bound,relative_gap,nodes,presolve_time,solution_time
ds,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,23.997,1,330,1.073,1,48,18.108,79,25.115,0.448,0.451,0.992,0.002,2,2,483229.5,634065,332394,25.082,0,47,330,59.238,462.606,3546.622,LIMIT,TIME_LIM_SOL,333.2750,59.2378,462.6056%,1,0.63,3573.77
dsbmip,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0.391,5,159,0.032,5,88,0.334,116,0.436,0.455,0.872,0.522,0.13,33,33,95.303,906,2,0.201,1,28,77,-305.198,0,0.543,SOLVED,OPTIMAL,-305.1982,-305.1982,0.0000%,1,0.34,1.30
e10100,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0.004,2,3,0,1,1,0.003,4,0.012,0.628,0.99,0.635,0.091,100,100,10,10,10,0.011,0,0,1,11543.054,1.117,0.583,LIMIT,TIME_LIM_SOL,"11,611.0000","11,555.3414",0.4817%,123708,0.05,3599.97
e201600,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0.06,2,2,0.002,1,1,0.055,3,0.073,0.94,0.999,0.94,0.012,1600,1600,20,20,20,0.048,0,0,0,180640.292,0.462,15.13,LIMIT,TIME_LIM_SOL,"180,780.0000","180,640.7001",0.0771%,19495,0.64,3598.93
egout,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0.001,1,3,0.001,1,3,0.001,3,0.006,0.575,0.669,0.859,0.03,5,5,15.6,33,2,0.005,0,2,3,560.092,1.43,0.027,SOLVED,OPTIMAL,568.1007,568.1007,0.0000%,3,0.00,0.08
egoutDB,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0.075,5,34,0.013,5,40,0.064,29,0.091,0.273,0.559,0.489,0.143,4,4,734.5,1828,248,0.077,3,30,28,-98,7.143,1.979,SOLVED,OPTIMAL,-94.0000,-94.0000,0.0000%,553,0.09,135.69
eil33_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,934.0079,934.0079,0.0000%,2488,0.18,31.29
eilA101_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIMIT,TIME_LIM_SOL,934.4519,818.8042,14.1240%,4026,0.72,3598.67
eilb101,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0.448,3,111,0.011,2,13,0.357,112,0.463,0.016,0.443,0.035,0.67,2,2,1953.5,2611,1296,0.456,1,12,109,1078.785,59.879,23.972,LIMIT,TIME_LIM_SOL,"1,376.8100","1,091.8979",26.0933%,288,0.50,3599.50
enel_cr3_052714opt,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,25.685,5,688,4.321,5,289,18.723,94,30.054,0.971,0.995,0.976,0.005,2324,2324,96.881,7748,4,8.424,0,9,222,263576.56,12.064,1071.535,LIMIT,TIME_LIM_SOL,"294,015.9591","263,576.5599",11.5486%,2,79.19,3552.48
enel_cr3_052714sched,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0.053,1,6,0.023,1,23,0.046,5,0.081,0.735,0.805,0.913,0.018,7,7,3544.571,6292,446,0.076,0,18,6,1084,1.340781E156,605.572,LIMIT,TIME_LIM_NOSOL,,"1,084.0000",,103,8.70,3599.57
