Instance ATime AGood AGoodD AGoodBR AGoodBC ABorderC ABorderR ABlocksTry ABlocks AAveNZs AMaxNZs AMinNZs AisDBDF KMaxTime KTimeRemove KNRemove KNRemoveInner KTimeMerge KNMerge KNMergeInner KTimeComm KNComm KTimeOverall KGood KGoodD KGoodB Kborder KNBlocks KNBlocksNonT KAveNZs KMaxNZs KMinNZs KTimeToBest KIterOuterBest KNMergeInnerBest KNRemoveInnerBest RootBound RootGap TimeRootNode
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/enel_cr6_052714opt_decomp_auto1_log.txt:FS: 1.986 0.974 0.993 0.980 1.000 0.000 0.004 22 2348 168.285 19450 2 0 0 25.667 5 691 5.873 5 298 16.150 72 31.610 0.975 0.996 0.979 0.004 2508 2508 157.049 8734 2 0.562 0 10 8 262618.653 15.146 889.314
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/enel_cr6_052714sched_decomp_auto1_log.txt:FS: 0.098 0.655 0.811 0.994 0.813 0.010 0.001 5 6 4529.000 6300 1580 1 0 0.115 2 23 0.064 2 60 0.095 10 0.185 0.667 0.700 0.954 0.009 5 5 5419.200 9531 346 0.180 1 56 23 1088.000 0.000 111.356
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/enelnew_decomp_auto1_log.txt:FS: 0.669 0.931 0.986 0.949 0.996 0.000 0.011 22 1069 116.314 7221 2 1 0 12.229 5 583 2.500 5 355 9.279 88 14.761 0.947 0.989 0.957 0.009 588 588 218.286 5540 4 0.300 0 17 13 136.125 142.057 105.616
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/enel_plan17078981478_decomp_auto1_log.txt:FS: 5.171 0.977 0.990 0.987 0.999 0.000 0.003 22 3479 233.229 38967 2 1 0 61.555 5 701 78.203 5 1221 36.958 48 139.926 0.985 0.999 0.986 0.003 5198 5198 155.141 11526 2 2.482 0 13 31 646367.779 1.340781E156 89.765
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/enel_plan1707918832_decomp_auto1_log.txt:FS: 5.029 0.976 0.988 0.988 1.000 0.000 0.002 22 2661 300.728 32202 2 1 0 34.156 5 403 73.015 5 1150 20.172 28 107.333 0.984 0.998 0.986 0.003 4651 4651 170.295 18058 2 3.259 0 11 45 667401.125 1.340781E156 191.762
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/enel_plan1708005883_decomp_auto1_log.txt:FS: 5.215 0.977 0.991 0.987 0.999 0.000 0.003 22 3579 226.775 29183 2 1 0 32.606 5 382 74.594 5 1153 19.118 25 107.374 0.984 0.999 0.985 0.003 4824 4824 167.186 12897 2 2.652 0 17 28 534081.830 1.340781E156 80.485
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/enel_plan17083413093_decomp_auto1_log.txt:FS: 1.220 0.967 0.994 0.975 0.999 0.000 0.005 17 1899 119.442 8696 4 1 0 15.102 5 396 2.964 5 214 11.222 56 18.118 0.971 0.997 0.974 0.005 1948 1948 116.192 5342 4 0.426 0 11 8 325478.601 1.340781E156 1139.442
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/enel_plan17085010635_decomp_auto1_log.txt:FS: 1.049 0.965 0.996 0.972 0.997 0.000 0.006 22 1828 106.208 6788 4 1 0 18.697 5 593 3.235 5 274 13.769 80 21.977 0.969 0.997 0.972 0.006 1773 1773 109.620 4892 4 0.366 0 11 9 325840.261 2.198 73.649
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/enel_plan17085320373_decomp_auto1_log.txt:FS: 0.951 0.960 0.990 0.975 0.996 0.000 0.005 21 1328 129.017 10505 4 1 0 10.585 5 409 2.329 5 224 7.648 56 12.953 0.971 0.997 0.974 0.005 1921 1921 88.534 4297 4 0.313 0 7 16 331444.766 1.340781E156 22.552
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/enel_planning1_decomp_auto1_log.txt:FS: 0.508 0.925 0.986 0.938 1.000 0.000 0.013 22 1441 54.772 5009 3 0 0 15.099 5 606 1.699 5 267 12.316 135 16.823 0.927 0.986 0.940 0.012 1272 1272 62.936 5049 3 0.237 0 10 8 387936.023 1.528 275.830
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/enel_planning2_decomp_auto1_log.txt:FS: 5.305 0.977 0.993 0.986 0.997 0.000 0.003 18 1075 805.536 27645 2 1 0 343.494 5 883 21.566 5 304 289.387 198 365.325 0.981 0.995 0.986 0.003 1363 1363 634.770 37795 3 1.800 0 6 11 117988.657 1.340781E156 1718.505
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/enel_planning3_decomp_auto1_log.txt:FS: 5.680 0.958 0.988 0.988 0.981 0.001 0.002 19 889 1090.060 50286 2 1 0 290.206 5 914 25.332 5 337 232.718 159 315.872 0.979 0.992 0.987 0.003 1353 1353 711.718 42409 3 2.979 0 13 22 383754.484 1.340781E156 2709.062
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/enel_planscenariocr0_decomp_auto1_log.txt:FS: 1.134 0.963 0.991 0.975 0.996 0.000 0.005 19 1915 109.285 9542 2 1 0 20.133 5 622 3.789 5 271 14.313 78 23.973 0.973 0.998 0.975 0.005 2352 2352 88.915 5154 2 23.563 4 243 622 9.893 334.644 38.648
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/enel_planscenariocr1_decomp_auto1_log.txt:FS: 1.012 0.962 0.993 0.971 0.999 0.000 0.006 21 2016 89.914 6211 2 1 0 23.119 5 755 4.526 5 371 16.727 102 27.693 0.967 0.997 0.970 0.006 2363 2363 76.457 4398 2 0.407 0 9 16 9.893 203.240 40.526
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/enel_planscenariocr3_decomp_auto1_log.txt:FS: 0.973 0.958 0.990 0.969 0.999 0.000 0.006 22 1729 99.294 8645 2 1 0 20.830 5 735 3.417 5 298 15.037 95 24.291 0.965 0.995 0.970 0.006 1849 1849 92.684 5316 3 0.341 0 9 11 9.893 152.700 88.666
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/enel_planscenariocr6_decomp_auto1_log.txt:FS: 0.994 0.960 0.993 0.967 0.999 0.000 0.007 22 2082 81.640 6144 2 1 0 18.319 5 664 4.345 5 354 12.968 87 22.708 0.965 0.997 0.968 0.007 2350 2350 72.851 4525 2 15.134 2 190 432 9.893 152.700 67.862
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/enel_scen16394701545_decomp_auto1_log.txt:FS: 0.087 0.921 0.980 0.940 1.000 0.000 0.012 14 161 139.031 1542 3 0 0 0.513 5 57 0.069 5 61 0.452 30 0.589 0.923 0.982 0.940 0.012 179 179 124.832 1566 4 0.271 1 19 30 160668.166 0.207 11.782
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/enel_scen16400757881_decomp_auto1_log.txt:FS: 0.306 0.947 0.988 0.961 0.998 0.000 0.008 13 608 111.551 3207 4 1 0 0.999 4 93 0.176 3 48 0.755 16 1.193 0.951 0.992 0.959 0.008 733 733 92.274 2730 4 0.085 0 1 7 675298.191 0.585 343.373
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/enel_scen16400927469_decomp_auto1_log.txt:FS: 0.702 0.962 0.994 0.976 0.991 0.000 0.005 22 1014 138.449 3997 18 1 0 8.912 5 351 1.336 5 170 6.831 68 10.283 0.971 0.997 0.974 0.005 1316 1316 106.266 2398 18 0.193 0 4 10 937831.087 3.390 147.454
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/enel_scen16400997737_decomp_auto1_log.txt:FS: 0.385 0.955 0.991 0.963 1.000 0.000 0.007 14 855 92.767 3661 4 0 0 2.095 3 133 0.496 3 116 1.670 29 2.607 0.957 0.992 0.964 0.007 863 863 92.268 3344 4 0.096 0 5 4 786917.285 2.811 85.252
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/enel_scen16401805655_decomp_auto1_log.txt:FS: 0.174 0.933 0.989 0.949 0.994 0.000 0.010 22 365 121.600 2759 4 1 0 0.070 2 2 0.052 1 24 0.064 2 0.131 0.942 0.990 0.952 0.010 351 351 127.405 2383 4 0.039 0 1 2 328061.324 0.524 295.018
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/enel_scen16401842902_decomp_auto1_log.txt:FS: 0.179 0.940 0.992 0.953 0.994 0.000 0.010 22 394 112.322 1691 4 1 0 0.071 2 3 0.058 1 27 0.064 2 0.138 0.946 0.992 0.953 0.010 397 397 111.461 1515 4 0.040 0 1 3 322004.867 0.339 20.429
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/enel_scen16402501411_decomp_auto1_log.txt:FS: 0.328 0.951 0.987 0.964 1.000 0.000 0.007 14 738 92.009 3729 4 0 0 4.944 5 259 0.607 5 166 4.165 81 5.567 0.956 0.991 0.965 0.007 805 805 84.483 3452 4 0.081 0 3 7 782589.316 2.389 127.354
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/enel_scen1640250290_decomp_auto1_log.txt:FS: 0.249 0.952 0.989 0.962 1.000 0.000 0.008 19 411 140.389 2840 4 0 0 0.980 4 98 0.168 3 59 0.774 21 1.159 0.953 0.990 0.963 0.008 467 467 123.499 2840 4 1.081 2 59 88 469350.784 0.605 228.387
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/enel_sched0_decomp_auto1_log.txt:FS: 0.085 0.423 0.758 0.838 0.665 0.020 0.035 4 9 1831.333 4916 87 1 0 0.250 4 78 0.074 4 99 0.202 34 0.330 0.542 0.741 0.731 0.063 5 5 4071.000 6969 887 0.322 3 88 78 1221.475 12.123 51.052
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/enel_sched1_decomp_auto1_log.txt:FS: 0.083 0.504 0.728 0.872 0.793 0.012 0.027 4 5 3149.200 5157 2 1 0 0.360 5 86 0.068 5 94 0.305 50 0.433 0.476 0.786 0.606 0.100 5 5 2912.400 4417 2202 0.322 2 58 62 1130.000 3.595 208.255
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/enel_sched2_decomp_auto1_log.txt:FS: 0.065 0.486 0.583 0.980 0.852 0.008 0.004 2 3 4771.000 6888 1426 1 0 0.220 5 83 0.047 5 79 0.177 36 0.273 0.583 0.697 0.836 0.036 4 4 3531.500 6123 2038 0.170 2 52 49 1171.726 7.433 3572.769
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/enigma_decomp_auto1_log.txt:FS: 0.006 0.041 0.900 0.046 1.000 0.000 0.615 2 10 9.900 10 9 0 0 0.001 2 1 0.001 1 3 0.000 2 0.010 0.041 0.900 0.046 0.615 10 10 9.900 10 9 0.009 0 0 0 0.000 1.340781E156 0.211
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/enterpriserentacar_decomp_auto1_log.txt:FS: 0.166 0.056 0.998 0.056 1.000 0.000 0.575 6 589 250.000 250 250 0 0 1.600 3 37 0.193 2 16 1.228 20 1.834 0.056 0.998 0.056 0.575 589 589 250.000 250 250 0.024 0 0 0 173094.849 0.399 41.295
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/erdos_rob_2_500_decomp_auto1_log.txt:FS: 0.046 0.164 0.500 0.646 0.507 0.034 0.088 2 2 2314.000 2384 2244 1 0 0.196 5 77 0.065 5 119 0.163 53 0.267 0.247 0.664 0.372 0.198 3 3 1356.000 1524 1228 0.147 2 60 44 0.000 1.340781E156 505.022
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/fast0507_decomp_auto1_log.txt:FS: 0.050 0.000 0.000 0.000 0.000 0.000 0.000 -1 0 0.000 0 0 -1 0 6.277 3 443 0.138 3 40 5.043 299 6.424 0.026 0.583 0.044 0.622 16 16 1112.938 11053 14 5.400 0 24 308 172.149 2.237 119.593
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/fc_60_20_1_decomp_auto1_log.txt:FS: 0.024 0.144 0.527 0.582 0.471 0.038 0.108 2 52 45.250 1327 2 1 0 0.281 5 184 0.062 5 185 0.227 125 0.348 0.299 0.901 0.332 0.221 113 113 12.681 270 2 0.108 1 44 58 474.440 2.647 4.765
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/fiball_decomp_auto1_log.txt:FS: 0.086 0.753 0.974 0.773 1.000 0.000 0.052 12 1698 23.649 4508 3 0 0 2.489 3 116 0.191 3 48 2.149 61 2.693 0.762 0.970 0.786 0.048 1669 1669 24.364 4592 3 0.094 0 6 9 138.000 0.725 11.906
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/fiber_decomp_auto1_log.txt:FS: 0.025 0.294 0.499 0.653 0.900 0.005 0.085 2 2 1141.500 1185 1098 1 0 0.051 3 44 0.008 2 35 0.040 37 0.064 0.320 0.525 0.609 0.099 3 3 735.333 1098 58 0.005 0 0 0 397518.273 2.622 3.147
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/financialaid1_decomp_auto1_log.txt:FS: 0.115 0.000 0.000 0.000 0.000 0.000 0.000 -1 0 0.000 0 0 -1 0 3.025 2 26 0.089 1 4 2.498 12 3.163 0.642 0.795 0.807 0.043 5 5 147301.200 183373 121449 2.892 0 0 25 5934264.148 0.221 1479.777
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/financialaid2_decomp_auto1_log.txt:FS: 0.150 0.000 0.000 0.000 0.000 0.000 0.000 -1 0 0.000 0 0 -1 0 2.575 3 27 0.174 2 6 1.964 8 2.816 0.646 0.807 0.801 0.044 6 6 156156.500 185607 17392 1.879 0 0 19 8666620.123 6.072 3238.561
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/fire18_decomp_auto1_log.txt:FS: 0.013 0.342 0.748 0.522 0.876 0.007 0.130 4 4 407.750 454 371 1 0 0.013 5 22 0.007 4 35 0.009 21 0.026 0.055 0.327 0.168 0.357 19 19 57.579 896 11 0.018 2 26 14 3.030 32.681 12.364
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/fixnet6_decomp_auto1_log.txt:FS: 0.018 0.449 0.900 0.613 0.814 0.010 0.098 6 76 19.618 317 2 1 0 0.062 3 36 0.015 3 47 0.051 32 0.080 0.532 0.943 0.564 0.115 72 72 18.667 216 2 0.011 0 4 5 3907.656 1.928 2.863
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/forestry_random_100_decomp_auto1_log.txt:FS: 0.150 0.897 0.946 0.948 1.000 0.000 0.011 2 25 2016.320 4104 61 0 0 0.082 2 6 0.001 1 0 0.070 3 0.092 0.897 0.946 0.948 0.011 25 25 2016.320 4104 61 0.006 0 0 0 42070483.199 1.174 13.970
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/forestry_random_200_decomp_auto1_log.txt:FS: 0.688 0.937 0.947 0.989 1.000 0.000 0.002 5 28 7658.786 16124 37 0 0 0.654 1 41 0.280 1 35 0.399 4 0.960 0.937 0.947 0.989 0.002 28 28 7658.786 16124 37 0.019 0 0 0 86126318.792 1.037 42.133
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/forestry_random_240_decomp_auto1_log.txt:FS: 0.621 0.935 0.948 0.987 1.000 0.000 0.003 2 26 7970.615 14680 37 0 0 0.278 1 12 0.124 1 15 0.204 2 0.429 0.935 0.948 0.987 0.003 26 26 7970.615 14680 37 0.020 0 0 0 104105698.34 0.650 57.176
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/forestry_random_40_decomp_auto1_log.txt:FS: 0.041 0.832 0.936 0.889 1.000 0.000 0.023 3 22 531.318 936 14 0 0 0.012 2 1 0.004 1 6 0.012 2 0.021 0.832 0.936 0.889 0.023 22 22 531.318 936 14 0.004 0 0 0 19049914.596 0.548 0.565
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/forint_decomp_auto1_log.txt:FS: 0.007 0.919 0.989 0.929 1.000 0.000 0.015 4 95 10.495 11 8 0 0 0.001 2 1 0.000 1 1 0.001 2 0.006 0.919 0.989 0.929 0.015 95 95 10.495 11 8 0.004 0 0 0 125.000 0.000 0.129
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/france__D_B_M_N_C_A_N_N_decomp_auto1_log.txt:FS: 0.047 0.295 0.882 0.380 0.879 0.006 0.193 4 41 95.659 1099 2 1 0 0.356 5 121 0.038 5 90 0.311 73 0.402 0.394 0.931 0.423 0.172 24 24 184.250 612 2 0.157 1 52 50 11547.856 7.379 25.183
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/gap42_decomp_auto1_log.txt:FS: 0.005 0.095 0.967 0.098 1.000 0.000 0.464 3 30 5.000 5 5 0 0 0.003 2 8 0.001 1 4 0.002 9 0.007 0.095 0.967 0.098 0.464 30 30 5.000 5 5 0.003 0 0 0 -647.030 0.468 0.074
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/gap84_decomp_auto1_log.txt:FS: 0.008 0.115 0.978 0.117 1.000 0.000 0.429 6 48 5.750 8 3 0 0 0.008 2 15 0.001 1 7 0.006 16 0.015 0.115 0.978 0.117 0.429 48 48 5.750 8 3 0.005 0 0 0 -1119.066 0.185 0.199
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/germanrr_decomp_auto1_log.txt:FS: 0.519 0.698 0.989 0.708 0.998 0.000 0.069 18 4606 2.482 941 2 1 0 22.910 5 1154 1.943 5 325 18.019 565 24.874 0.704 0.996 0.707 0.069 4780 4780 2.368 423 2 0.051 0 1 3 46469211.735 5.021 58.343
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/gesa2_decomp_auto1_log.txt:FS: 0.035 0.427 0.749 0.919 0.621 0.024 0.017 4 4 1411.250 1516 1248 1 0 0.023 3 9 0.012 3 31 0.021 7 0.038 0.628 0.830 0.756 0.056 6 6 911.500 1047 686 0.021 0 22 3 25779352.119 0.002 3.314
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/gesa2_o_decomp_auto1_log.txt:FS: 0.028 0.461 0.750 0.863 0.712 0.017 0.029 4 4 1121.000 1180 1069 1 0 0.093 5 42 0.062 5 166 0.079 28 0.158 0.610 0.806 0.757 0.056 6 6 713.833 1142 365 0.061 1 57 16 25779856.371 0.000 9.288
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/gesa3_decomp_auto1_log.txt:FS: 0.015 0.390 0.764 0.948 0.538 0.031 0.011 4 5 362.600 458 55 1 0 0.008 3 8 0.009 2 48 0.007 6 0.020 0.659 0.853 0.773 0.052 7 7 248.143 319 177 0.010 0 15 4 27990219.001 0.004 0.128
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/gesa3_o_decomp_auto1_log.txt:FS: 0.028 0.439 0.623 0.929 0.757 0.014 0.015 3 3 1460.000 2205 1022 1 0 0.021 2 7 0.012 1 31 0.018 6 0.035 0.629 0.790 0.797 0.045 5 5 849.600 1138 541 0.023 0 25 4 27988740.777 0.008 2.435
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/glass4_decomp_auto1_log.txt:FS: 0.014 0.090 0.499 0.991 0.182 0.085 0.002 2 2 1154.000 1205 1103 1 0 0.035 5 45 0.024 5 82 0.025 38 0.062 0.051 0.489 0.105 0.451 3 3 400.000 710 8 0.025 1 24 17 919972244.72 92.942 350.238
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/gmu_35_40_decomp_auto1_log.txt:FS: 0.021 0.593 0.710 0.834 1.000 0.000 0.036 2 6 482.333 1131 16 0 0 0.029 1 27 0.005 1 17 0.022 14 0.036 0.593 0.710 0.834 0.036 6 6 482.333 1131 16 0.002 0 0 0 -2406943.555 0.172 1.184
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/gmu_35_50_decomp_auto1_log.txt:FS: 0.030 0.623 0.707 0.881 1.000 0.000 0.025 2 6 894.333 2118 16 0 0 0.066 1 41 0.009 1 25 0.052 23 0.078 0.623 0.707 0.881 0.025 6 6 894.333 2118 16 0.003 0 0 0 -2608070.316 0.261 2.160
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/go19_decomp_auto1_log.txt:FS: 0.015 0.291 0.613 0.502 0.946 0.003 0.138 3 3 500.000 783 342 1 0 0.028 2 30 0.006 2 28 0.023 19 0.039 0.304 0.614 0.495 0.140 3 3 498.667 779 342 0.005 0 0 0 79.976 6.282 870.304
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/golfrm_500_11123_decomp_auto1_log.txt:FS: 0.151 0.727 0.986 0.741 0.995 0.000 0.060 9 444 39.872 1893 17 1 0 0.566 3 92 0.074 3 65 0.478 43 0.645 0.733 0.978 0.749 0.058 426 426 41.913 2467 17 0.017 0 2 2 -15995.250 0.352 2.127
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/golfrm_500_4242_decomp_auto1_log.txt:FS: 0.150 0.743 0.998 0.745 1.000 0.000 0.059 15 495 34.663 159 15 0 0 0.728 5 112 0.083 5 73 0.618 58 0.818 0.745 0.993 0.750 0.057 446 446 38.673 1243 15 0.013 0 0 1 -16161.000 0.130 6.439
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/golfrm_500_471123_decomp_auto1_log.txt:FS: 0.143 0.756 0.997 0.758 1.000 0.000 0.055 14 491 35.248 384 15 0 0 0.256 2 46 0.025 1 22 0.213 21 0.287 0.758 0.992 0.764 0.054 455 455 38.371 1225 15 0.013 0 0 1 -16469.082 0.164 1.602
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/harp2_decomp_auto1_log.txt:FS: 0.022 0.091 0.647 0.143 0.981 0.001 0.389 2 39 30.128 693 3 1 0 0.090 5 87 0.017 5 60 0.066 89 0.115 0.123 0.972 0.127 0.413 68 68 15.221 125 3 0.013 0 1 8 -74196259.38 1.059 1.738
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/heart_decomp_auto1_log.txt:FS: 0.033 0.072 0.495 0.148 0.977 0.001 0.382 2 2 1139.000 1251 1027 1 0 0.129 5 153 0.015 5 48 0.086 153 0.153 0.067 0.488 0.137 0.397 2 2 1082.500 1251 914 0.008 0 0 0 180.000 1.340781E156 2.732
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/helm_shelf_150_45_decomp_auto1_log.txt:FS: 0.449 0.000 0.000 0.000 0.000 0.000 0.000 -1 0 0.000 0 0 -1 0 154.860 5 673 3.016 5 49 119.591 228 158.039 0.247 0.624 0.395 0.186 3 3 800670.667 1203740 599136 44.994 0 12 190 2796.622 1.181 484.187
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/helm_shelf_150_60_decomp_auto1_log.txt:FS: 0.463 0.000 0.000 0.000 0.000 0.000 0.000 -1 0 0.000 0 0 -1 0 288.248 5 1064 5.229 5 65 215.585 323 293.681 0.237 0.750 0.316 0.230 4 4 796838.250 805065 794096 139.342 1 27 502 3256.442 0.837 827.851
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/helm_shelf_200_50_decomp_auto1_log.txt:FS: 0.510 0.008 0.875 0.009 1.000 0.000 0.941 2 8 7728.000 7728 7728 0 0 161.808 3 563 7.349 3 88 117.587 178 169.366 0.341 0.750 0.454 0.158 4 4 952642.000 952642 952642 3.619 0 45 1 3510.783 2.039 750.183
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/helm_shelf_200_60_decomp_auto1_log.txt:FS: 0.604 0.008 0.875 0.009 1.000 0.000 0.951 2 8 6876.000 6876 6876 0 0 190.170 3 661 8.653 3 90 129.633 143 199.086 0.299 0.750 0.399 0.184 4 4 1124834.250 1133928 1120046 5.091 0 56 1 3869.743 0.458 1242.846
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/helm_shelf_200_70_decomp_auto1_log.txt:FS: 0.680 0.007 0.875 0.008 1.000 0.000 0.960 4 8 5669.000 5669 5669 0 0 228.845 3 615 9.615 3 89 164.679 180 238.739 0.264 0.750 0.352 0.209 4 4 1265854.000 1265854 1265854 4.890 0 47 1 4220.195 3.342 756.303
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/helm_shelf_200_80_decomp_auto1_log.txt:FS: 0.770 0.007 0.875 0.008 1.000 0.000 0.969 2 8 4357.000 4357 4357 0 0 268.456 3 770 9.824 3 79 178.122 158 278.613 0.236 0.750 0.315 0.231 4 4 1444728.000 1447319 1440100 5.808 0 49 1 4547.361 3.024 871.340
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/ibmInduct_decomp_auto1_log.txt:FS: 0.168 0.818 0.923 0.892 0.994 0.000 0.023 2 14 2104.071 2350 28 1 0 0.534 3 50 0.131 3 74 0.463 23 0.671 0.823 0.923 0.892 0.023 13 13 2265.923 2350 1905 0.241 0 32 20 1443.167 7.126 1764.540
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/ic97_potential_decomp_auto1_log.txt:FS: 0.019 0.314 0.499 0.978 0.644 0.022 0.005 2 2 992.000 1024 960 1 0 0.024 5 19 0.026 5 95 0.020 13 0.056 0.492 0.811 0.607 0.100 6 6 299.000 421 90 0.034 2 55 11 3911.000 1.340781E156 5.683
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/iis_100_0_cov_decomp_auto1_log.txt:FS: 0.008 0.000 0.000 0.000 0.000 0.000 0.000 -1 0 0.000 0 0 -1 0 0.207 5 110 0.058 5 38 0.148 94 0.271 0.006 0.825 0.007 0.987 6 6 48.000 60 30 0.180 0 5 57 16.803 72.588 48.670
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/iis_bupa_cov_decomp_auto1_log.txt:FS: 0.012 0.000 0.000 0.000 0.000 0.000 0.000 -1 0 0.000 0 0 -1 0 0.736 5 212 0.149 5 68 0.545 103 0.890 0.017 0.484 0.035 0.673 2 2 6251.500 7376 5127 0.725 3 55 161 29.034 30.881 900.550
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/iis_pima_cov_decomp_auto1_log.txt:FS: 0.020 0.000 0.000 0.000 0.000 0.000 0.000 -1 0 0.000 0 0 -1 0 2.138 5 285 0.057 5 13 1.633 110 2.203 0.031 0.230 0.137 0.398 2 2 21352.000 37045 5659 0.862 0 3 90 29.917 13.649 638.742
