Instance,ATime,AGood,AGoodD,AGoodBR,AGoodBC,ABorderC,ABorderR,ABlocksTry,ABlocks,AAveNZs,AMaxNZs,AMinNZs,AisDBDF,KMaxTime,KTimeRemove,KNRemove,KNRemoveInner,KTimeMerge,KNMerge,KNMergeInner,KTimeComm,KNComm,KTimeOverall,KGood,KGoodD,KGoodB,Kborder,KNBlocks,KNBlocksNonT,KAveNZs,KMaxNZs,KMinNZs,KTimeToBest,KIterOuterBest,KNMergeInnerBest,KNRemoveInnerBest,RootBound,RootGap,TimeRootNode,result_status,solution_status,objective,best_bound,relative_gap,nodes,presolve_time,solution_time
dsbmip,0.041,0.383,0.799,0.486,0.987,0.001,0.144,4,28,111,997,2,1,0,0.384,5,167,0.04,5,102,0.323,104,0.43,0.427,0.923,0.463,0.154,37,37,82.973,490,2,0.127,1,28,47,-305.198,0,0.1,SOLVED,OPTIMAL,-305.1982,-305.1982,0.0000%,1,0.34,1.15
e10100,0.018,0.376,0.99,0.38,1,0,0.194,5,100,10,10,10,0,0,0.002,2,1,0.002,1,9,0.002,2,0.007,0.376,0.99,0.38,0.194,100,100,10,10,10,0.003,0,0,0,11552.611,0.618,0.241,LIMIT,TIME_LIM_SOL,"11,604.0000","11,564.0767",0.3452%,121182,0.05,3599.97
e201600,0.033,0.851,0.999,0.852,1,0,0.032,2,1600,20,20,20,0,0,0.377,3,16,0.035,2,10,0.32,18,0.422,0.851,0.999,0.852,0.032,1600,1600,20,20,20,0.007,0,0,0,180641.163,1.221,19.696,LIMIT,TIME_LIM_SOL,"180,690.0000","180,641.5752",0.0268%,15250,0.64,3599.50
egout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,568.1007,568.1007,0.0000%,1,0.01,0.02
egoutDB,0.023,0.318,0.498,0.96,0.665,0.02,0.008,2,2,1701,1805,1597,1,0,0.016,2,9,0.006,2,18,0.013,7,0.025,0.274,0.601,0.456,0.157,3,3,963.333,1565,624,0.024,1,16,9,-98,12.245,1.769,SOLVED,OPTIMAL,-94.0000,-94.0000,0.0000%,479,0.09,92.58
eil33_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,934.0079,934.0079,0.0000%,2488,0.18,31.55
eilA101_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIMIT,TIME_LIM_SOL,934.4519,818.8042,14.1240%,4043,0.72,3598.70
eilb101,0.012,0,0,0,0,0,0,-1,0,0,0,0,-1,0,1.406,5,246,0.031,5,23,1.138,193,1.441,0.018,0.665,0.028,0.717,3,3,2024,2219,1884,1.337,3,16,218,1124.784,15.586,88.8,LIMIT,TIME_LIM_SOL,"1,300.0986","1,125.3677",15.5266%,193,0.50,3598.59
enel_cr3_052714opt,1.287,0.957,0.988,0.974,0.994,0,0.005,13,2129,107.434,13114,3,1,0,36.464,5,906,6.027,5,388,26.854,125,42.55,0.968,0.995,0.974,0.005,2249,2249,100.876,6590,3,0.486,0,11,11,263650.36,6.552,368.841,LIMIT,TIME_LIM_SOL,"280,924.0435","263,650.3601",6.5517%,25,80.02,3547.04
enel_cr3_052714sched,0.093,0.537,0.79,0.996,0.682,0.019,0.001,4,9,3039.333,7735,2,1,0,0.121,2,27,0.072,2,68,0.097,10,0.198,0.679,0.737,0.922,0.016,6,6,4502.833,10675,446,0.193,1,64,27,1084,0,108.559,SOLVED,OPTIMAL,"1,084.0000","1,084.0000",0.0000%,1,8.59,123.55
enel_cr6_052714opt,1.986,0.974,0.993,0.98,1,0,0.004,22,2348,168.285,19450,2,0,0,25.667,5,691,5.873,5,298,16.15,72,31.61,0.975,0.996,0.979,0.004,2508,2508,157.049,8734,2,0.562,0,10,8,262618.653,15.146,889.314,LIMIT,TIME_LIM_SOL,"302,396.0774","262,618.6528",15.1465%,7,78.23,3555.17
enel_cr6_052714sched,0.098,0.655,0.811,0.994,0.813,0.01,0.001,5,6,4529,6300,1580,1,0,0.115,2,23,0.064,2,60,0.095,10,0.185,0.667,0.7,0.954,0.009,5,5,5419.2,9531,346,0.18,1,56,23,1088,0,111.356,SOLVED,OPTIMAL,"1,088.0000","1,088.0000",0.0000%,1,8.19,125.08
enel_plan17078981478,5.171,0.977,0.99,0.987,0.999,0,0.003,22,3479,233.229,38967,2,1,0,61.555,5,701,78.203,5,1221,36.958,48,139.926,0.985,0.999,0.986,0.003,5198,5198,155.141,11526,2,2.482,0,13,31,646367.779,1.340781E156,89.765,LIMIT,TIME_LIM_NOSOL,,"646,367.7786",,145,222.24,3433.80
enel_plan1707918832,5.029,0.976,0.988,0.988,1,0,0.002,22,2661,300.728,32202,2,1,0,34.156,5,403,73.015,5,1150,20.172,28,107.333,0.984,0.998,0.986,0.003,4651,4651,170.295,18058,2,3.259,0,11,45,667401.125,1.340781E156,191.762,LIMIT,TIME_LIM_NOSOL,,"667,401.1253",,106,226.72,3472.22
enel_plan1708005883,5.215,0.977,0.991,0.987,0.999,0,0.003,22,3579,226.775,29183,2,1,0,32.606,5,382,74.594,5,1153,19.118,25,107.374,0.984,0.999,0.985,0.003,4824,4824,167.186,12897,2,2.652,0,17,28,534081.83,1.340781E156,80.485,LIMIT,TIME_LIM_NOSOL,,"534,081.8300",,131,220.10,3457.29
enel_plan17083413093,1.22,0.967,0.994,0.975,0.999,0,0.005,17,1899,119.442,8696,4,1,0,15.102,5,396,2.964,5,214,11.222,56,18.118,0.971,0.997,0.974,0.005,1948,1948,116.192,5342,4,0.426,0,11,8,325478.601,1.340781E156,1139.442,LIMIT,TIME_LIM_NOSOL,,"325,478.6011",,5,71.93,3574.06
enel_plan17085010635,1.049,0.965,0.996,0.972,0.997,0,0.006,22,1828,106.208,6788,4,1,0,18.697,5,593,3.235,5,274,13.769,80,21.977,0.969,0.997,0.972,0.006,1773,1773,109.62,4892,4,0.366,0,11,9,325840.261,2.198,73.649,LIMIT,TIME_LIM_SOL,"333,002.2615","325,868.6558",2.1891%,646,58.03,3554.35
enel_plan17085320373,0.951,0.96,0.99,0.975,0.996,0,0.005,21,1328,129.017,10505,4,1,0,10.585,5,409,2.329,5,224,7.648,56,12.953,0.971,0.997,0.974,0.005,1921,1921,88.534,4297,4,0.313,0,7,16,331444.766,1.340781E156,22.552,LIMIT,TIME_LIM_SOL,"335,658.8755","331,504.3250",1.2532%,2318,26.97,3580.40
enel_planning1,0.508,0.925,0.986,0.938,1,0,0.013,22,1441,54.772,5009,3,0,0,15.099,5,606,1.699,5,267,12.316,135,16.823,0.927,0.986,0.94,0.012,1272,1272,62.936,5049,3,0.237,0,10,8,387936.023,1.528,275.83,LIMIT,TIME_LIM_SOL,"393,114.5380","387,972.2925",1.3254%,310,15.90,3575.65
enel_planning2,5.305,0.977,0.993,0.986,0.997,0,0.003,18,1075,805.536,27645,2,1,0,343.494,5,883,21.566,5,304,289.387,198,365.325,0.981,0.995,0.986,0.003,1363,1363,634.77,37795,3,1.8,0,6,11,117988.657,1.340781E156,1718.505,LIMIT,TIME_LIM_NOSOL,,"118,050.2725",,8,43.28,3221.10
enel_planning3,5.68,0.958,0.988,0.988,0.981,0.001,0.002,19,889,1090.06,50286,2,1,0,290.206,5,914,25.332,5,337,232.718,159,315.872,0.979,0.992,0.987,0.003,1353,1353,711.718,42409,3,2.979,0,13,22,383754.484,1.340781E156,2709.062,LIMIT,TIME_LIM_NOSOL,,"383,754.4838",,1,40.59,3262.20
enel_planscenariocr0,1.134,0.963,0.991,0.975,0.996,0,0.005,19,1915,109.285,9542,2,1,0,20.133,5,622,3.789,5,271,14.313,78,23.973,0.973,0.998,0.975,0.005,2352,2352,88.915,5154,2,23.563,4,243,622,9.893,334.644,38.648,LIMIT,TIME_LIM_SOL,38.0000,9.8932,284.1037%,2012,40.33,3568.02
enel_planscenariocr0_regen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,INFEASIBLE,,,,0,1.40,1.40
enel_planscenariocr1,1.012,0.962,0.993,0.971,0.999,0,0.006,21,2016,89.914,6211,2,1,0,23.119,5,755,4.526,5,371,16.727,102,27.693,0.967,0.997,0.97,0.006,2363,2363,76.457,4398,2,0.407,0,9,16,9.893,203.24,40.526,LIMIT,TIME_LIM_SOL,25.0000,9.8932,152.6998%,2925,54.99,3563.18
enel_planscenariocr1_regen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,INFEASIBLE,,,,0,1.61,1.62
enel_planscenariocr3,0.973,0.958,0.99,0.969,0.999,0,0.006,22,1729,99.294,8645,2,1,0,20.83,5,735,3.417,5,298,15.037,95,24.291,0.965,0.995,0.97,0.006,1849,1849,92.684,5316,3,0.341,0,9,11,9.893,152.7,88.666,LIMIT,TIME_LIM_SOL,25.0000,9.8932,152.6998%,3084,48.48,3569.58
enel_planscenariocr3_regen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,INFEASIBLE,,,,0,1.39,1.39
enel_planscenariocr6,0.994,0.96,0.993,0.967,0.999,0,0.007,22,2082,81.64,6144,2,1,0,18.319,5,664,4.345,5,354,12.968,87,22.708,0.965,0.997,0.968,0.007,2350,2350,72.851,4525,2,15.134,2,190,432,9.893,152.7,67.862,LIMIT,TIME_LIM_SOL,25.0000,12.5000,100.0000%,2554,55.51,3566.09
enel_planscenariocr6_regen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,INFEASIBLE,,,,0,2.12,2.12
enel_scen16388816173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,"5,041.4308","5,041.4308",0.0000%,1,0.30,0.30
enel_scen16394701545,0.087,0.921,0.98,0.94,1,0,0.012,14,161,139.031,1542,3,0,0,0.513,5,57,0.069,5,61,0.452,30,0.589,0.923,0.982,0.94,0.012,179,179,124.832,1566,4,0.271,1,19,30,160668.166,0.207,11.782,LIMIT,TIME_LIM_SOL,"161,001.0712","160,943.8232",0.0356%,17807,1.68,3598.58
enel_scen16400757881,0.306,0.947,0.988,0.961,0.998,0,0.008,13,608,111.551,3207,4,1,0,0.999,4,93,0.176,3,48,0.755,16,1.193,0.951,0.992,0.959,0.008,733,733,92.274,2730,4,0.085,0,1,7,675298.191,0.585,343.373,LIMIT,TIME_LIM_SOL,"679,246.6122","675,303.2889",0.5839%,118,3.43,3596.30
enel_scen16400927469,0.702,0.962,0.994,0.976,0.991,0,0.005,22,1014,138.449,3997,18,1,0,8.912,5,351,1.336,5,170,6.831,68,10.283,0.971,0.997,0.974,0.005,1316,1316,106.266,2398,18,0.193,0,4,10,937831.087,3.39,147.454,LIMIT,TIME_LIM_SOL,"969,130.0606","937,831.0871",3.3374%,445,3.38,3585.29
enel_scen16400997737,0.385,0.955,0.991,0.963,1,0,0.007,14,855,92.767,3661,4,0,0,2.095,3,133,0.496,3,116,1.67,29,2.607,0.957,0.992,0.964,0.007,863,863,92.268,3344,4,0.096,0,5,4,786917.285,2.811,85.252,LIMIT,TIME_LIM_SOL,"803,441.3462","786,917.2852",2.0998%,548,4.23,3593.46
enel_scen16401805655,0.174,0.933,0.989,0.949,0.994,0,0.01,22,365,121.6,2759,4,1,0,0.07,2,2,0.052,1,24,0.064,2,0.131,0.942,0.99,0.952,0.01,351,351,127.405,2383,4,0.039,0,1,2,328061.324,0.524,295.018,LIMIT,TIME_LIM_SOL,"329,779.8804","328,061.3244",0.5239%,200,2.20,3598.37
enel_scen16401842902,0.179,0.94,0.992,0.953,0.994,0,0.01,22,394,112.322,1691,4,1,0,0.071,2,3,0.058,1,27,0.064,2,0.138,0.946,0.992,0.953,0.01,397,397,111.461,1515,4,0.04,0,1,3,322004.867,0.339,20.429,LIMIT,TIME_LIM_SOL,"323,096.8560","322,013.1294",0.3365%,1083,2.18,3598.39
enel_scen16402501411,0.328,0.951,0.987,0.964,1,0,0.007,14,738,92.009,3729,4,0,0,4.944,5,259,0.607,5,166,4.165,81,5.567,0.956,0.991,0.965,0.007,805,805,84.483,3452,4,0.081,0,3,7,782589.316,2.389,127.354,LIMIT,TIME_LIM_SOL,"800,867.2938","782,589.3157",2.3356%,1538,4.04,3591.76
enel_scen1640250290,0.249,0.952,0.989,0.962,1,0,0.008,19,411,140.389,2840,4,0,0,0.98,4,98,0.168,3,59,0.774,21,1.159,0.953,0.99,0.963,0.008,467,467,123.499,2840,4,1.081,2,59,88,469350.784,0.605,228.387,LIMIT,TIME_LIM_SOL,"472,191.5624","469,350.7836",0.6053%,106,2.84,3596.86
enel_sched0,0.085,0.423,0.758,0.838,0.665,0.02,0.035,4,9,1831.333,4916,87,1,0,0.25,4,78,0.074,4,99,0.202,34,0.33,0.542,0.741,0.731,0.063,5,5,4071,6969,887,0.322,3,88,78,1221.475,12.123,51.052,LIMIT,TIME_LIM_SOL,"1,369.5547","1,222.6064",12.0193%,399,9.03,3598.78
enel_sched1,0.083,0.504,0.728,0.872,0.793,0.012,0.027,4,5,3149.2,5157,2,1,0,0.36,5,86,0.068,5,94,0.305,50,0.433,0.476,0.786,0.606,0.1,5,5,2912.4,4417,2202,0.322,2,58,62,1130,3.595,208.255,LIMIT,TIME_LIM_SOL,"1,170.6290","1,130.0000",3.5955%,61,11.66,3598.10
enel_sched2,0.065,0.486,0.583,0.98,0.852,0.008,0.004,2,3,4771,6888,1426,1,0,0.22,5,83,0.047,5,79,0.177,36,0.273,0.583,0.697,0.836,0.036,4,4,3531.5,6123,2038,0.17,2,52,49,1171.726,7.433,3572.769,LIMIT,TIME_LIM_SOL,"1,258.8187","1,171.7258",7.4329%,1,10.74,3598.37
enelnew,0.669,0.931,0.986,0.949,0.996,0,0.011,22,1069,116.314,7221,2,1,0,12.229,5,583,2.5,5,355,9.279,88,14.761,0.947,0.989,0.957,0.009,588,588,218.286,5540,4,0.3,0,17,13,136.125,142.057,105.616,LIMIT,TIME_LIM_SOL,329.5000,136.1250,142.0569%,705,43.90,3574.12
enigma,0.006,0.041,0.9,0.046,1,0,0.615,2,10,9.9,10,9,0,0,0.001,2,1,0.001,1,3,0,2,0.01,0.041,0.9,0.046,0.615,10,10,9.9,10,9,0.009,0,0,0,0,1.340781E156,0.211,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,1946,0.02,5.05
enlight13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,71.0000,71.0000,0.0000%,0,0.01,0.01
enlight14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,INFEASIBLE,,,,0,0.01,0.01
enlight15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,69.0000,69.0000,0.0000%,0,0.01,0.01
enlight16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,INFEASIBLE,,,,0,0.01,0.01
enlight9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,INFEASIBLE,,,,0,0.00,0.00
enterpriserentacar,0.166,0.056,0.998,0.056,1,0,0.575,6,589,250,250,250,0,0,1.6,3,37,0.193,2,16,1.228,20,1.834,0.056,0.998,0.056,0.575,589,589,250,250,250,0.024,0,0,0,173094.849,0.399,41.295,LIMIT,TIME_LIM_SOL,"173,512.1388","173,100.3787",0.2379%,2283,0.80,3599.39
erdos_rob_2_500,0.046,0.164,0.5,0.646,0.507,0.034,0.088,2,2,2314,2384,2244,1,0,0.196,5,77,0.065,5,119,0.163,53,0.267,0.247,0.664,0.372,0.198,3,3,1356,1524,1228,0.147,2,60,44,0,1.340781E156,505.022,LIMIT,TIME_LIM_NOSOL,,0.0000,,27,0.16,3600.26
ex10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,100.0000,100.0000,0.0000%,1,62.33,62.33
ex9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,81.0000,81.0000,0.0000%,0,18.63,18.63
fast0507,0.05,0,0,0,0,0,0,-1,0,0,0,0,-1,0,6.277,3,443,0.138,3,40,5.043,299,6.424,0.026,0.583,0.044,0.622,16,16,1112.938,11053,14,5.4,0,24,308,172.149,2.237,119.593,LIMIT,TIME_LIM_SOL,176.0000,172.1748,2.2217%,31,2.31,3593.58
fc_60_20_1,0.024,0.144,0.527,0.582,0.471,0.038,0.108,2,52,45.25,1327,2,1,0,0.281,5,184,0.062,5,185,0.227,125,0.348,0.299,0.901,0.332,0.221,113,113,12.681,270,2,0.108,1,44,58,474.44,2.647,4.765,SOLVED,OPTIMAL,487.0000,487.0000,0.0000%,372,0.02,55.01
fiball,0.086,0.753,0.974,0.773,1,0,0.052,12,1698,23.649,4508,3,0,0,2.489,3,116,0.191,3,48,2.149,61,2.693,0.762,0.97,0.786,0.048,1669,1669,24.364,4592,3,0.094,0,6,9,138,0.725,11.906,LIMIT,TIME_LIM_SOL,139.0000,138.0000,0.7246%,149,0.81,3597.19
fiber,0.025,0.294,0.499,0.653,0.9,0.005,0.085,2,2,1141.5,1185,1098,1,0,0.051,3,44,0.008,2,35,0.04,37,0.064,0.32,0.525,0.609,0.099,3,3,735.333,1098,58,0.005,0,0,0,397518.273,2.622,3.147,SOLVED,OPTIMAL,"405,935.1800","405,935.1800",0.0000%,19,0.14,8.90
financialaid1,0.115,0,0,0,0,0,0,-1,0,0,0,0,-1,0,3.025,2,26,0.089,1,4,2.498,12,3.163,0.642,0.795,0.807,0.043,5,5,147301.2,183373,121449,2.892,0,0,25,5934264.148,0.221,1479.777,SOLVED,OPTIMAL_RGAP,"5,923,013.8226","5,923,270.0251",0.0043%,126,204.07,2161.08
financialaid2,0.15,0,0,0,0,0,0,-1,0,0,0,0,-1,0,2.575,3,27,0.174,2,6,1.964,8,2.816,0.646,0.807,0.801,0.044,6,6,156156.5,185607,17392,1.879,0,0,19,8666620.123,6.072,3238.561,LIMIT,TIME_LIM_SOL,"8,140,359.4648","8,666,620.1227",6.0723%,1,248.39,3595.74
fire18,0.013,0.342,0.748,0.522,0.876,0.007,0.13,4,4,407.75,454,371,1,0,0.013,5,22,0.007,4,35,0.009,21,0.026,0.055,0.327,0.168,0.357,19,19,57.579,896,11,0.018,2,26,14,3.03,32.681,12.364,LIMIT,TIME_LIM_SOL,4.0200,3.4495,16.5397%,8337,0.01,3599.98
fixnet6,0.018,0.449,0.9,0.613,0.814,0.01,0.098,6,76,19.618,317,2,1,0,0.062,3,36,0.015,3,47,0.051,32,0.08,0.532,0.943,0.564,0.115,72,72,18.667,216,2,0.011,0,4,5,3907.656,1.928,2.863,SOLVED,OPTIMAL,"3,983.0000","3,983.0000",0.0000%,17,0.02,8.96
fl1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,"16,954.0000","16,954.0000",0.0000%,1091,10.11,206.86
flugpl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,"1,201,500.0000","1,201,500.0000",0.0000%,1,0.00,0.01
forestry_random_100,0.15,0.897,0.946,0.948,1,0,0.011,2,25,2016.32,4104,61,0,0,0.082,2,6,0.001,1,0,0.07,3,0.092,0.897,0.946,0.948,0.011,25,25,2016.32,4104,61,0.006,0,0,0,42070483.199,1.174,13.97,LIMIT,TIME_LIM_SOL,"41,917,102.8800","42,052,703.1000",0.3225%,13505,9.47,3599.63
forestry_random_200,0.688,0.937,0.947,0.989,1,0,0.002,5,28,7658.786,16124,37,0,0,0.654,1,41,0.28,1,35,0.399,4,0.96,0.937,0.947,0.989,0.002,28,28,7658.786,16124,37,0.019,0,0,0,86126318.792,1.037,42.133,LIMIT,TIME_LIM_SOL,"85,911,571.0300","86,109,317.0380",0.2296%,1600,10.79,3597.88
forestry_random_240,0.621,0.935,0.948,0.987,1,0,0.003,2,26,7970.615,14680,37,0,0,0.278,1,12,0.124,1,15,0.204,2,0.429,0.935,0.948,0.987,0.003,26,26,7970.615,14680,37,0.02,0,0,0,104105698.34,0.65,57.176,LIMIT,TIME_LIM_SOL,"103,961,086.1500","104,099,200.5900",0.1327%,1162,15.51,3599.31
forestry_random_40,0.041,0.832,0.936,0.889,1,0,0.023,3,22,531.318,936,14,0,0,0.012,2,1,0.004,1,6,0.012,2,0.021,0.832,0.936,0.889,0.023,22,22,531.318,936,14,0.004,0,0,0,19049914.596,0.548,0.565,LIMIT,TIME_LIM_SOL,"18,945,540.6200","18,984,866.0790",0.2071%,161809,0.77,3599.89
forint,0.007,0.919,0.989,0.929,1,0,0.015,4,95,10.495,11,8,0,0,0.001,2,1,0,1,1,0.001,2,0.006,0.919,0.989,0.929,0.015,95,95,10.495,11,8,0.004,0,0,0,125,0,0.129,SOLVED,OPTIMAL,125.0000,125.0000,0.0000%,1,0.01,0.38
france__D_B_M_N_C_A_N_N,0.047,0.295,0.882,0.38,0.879,0.006,0.193,4,41,95.659,1099,2,1,0,0.356,5,121,0.038,5,90,0.311,73,0.402,0.394,0.931,0.423,0.172,24,24,184.25,612,2,0.157,1,52,50,11547.856,7.379,25.183,LIMIT,TIME_LIM_SOL,"12,400.0000","11,915.8353",4.0632%,555,0.05,3599.68
gap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,"6,854,834.8980","6,854,834.8980",0.0000%,1,8.79,16.88
gap42,0.005,0.095,0.967,0.098,1,0,0.464,3,30,5,5,5,0,0,0.003,2,8,0.001,1,4,0.002,9,0.007,0.095,0.967,0.098,0.464,30,30,5,5,5,0.003,0,0,0,-647.03,0.468,0.074,SOLVED,OPTIMAL,-644.0000,-644.0000,0.0000%,31,0.01,1.00
gap84,0.008,0.115,0.978,0.117,1,0,0.429,6,48,5.75,8,3,0,0,0.008,2,15,0.001,1,7,0.006,16,0.015,0.115,0.978,0.117,0.429,48,48,5.75,8,3,0.005,0,0,0,-1119.066,0.185,0.199,SOLVED,OPTIMAL,"-1,117.0000","-1,117.0000",0.0000%,103,0.03,3.59
gen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL_RGAP,"112,313.3627","112,312.5959",0.0007%,1,0.02,0.05
germanrr,0.519,0.698,0.989,0.708,0.998,0,0.069,18,4606,2.482,941,2,1,0,22.91,5,1154,1.943,5,325,18.019,565,24.874,0.704,0.996,0.707,0.069,4780,4780,2.368,423,2,0.051,0,1,3,46469211.735,5.021,58.343,LIMIT,TIME_LIM_SOL,"48,100,810.2220","46,534,866.7120",3.3651%,1329,1.08,3575.19
gesa2,0.035,0.427,0.749,0.919,0.621,0.024,0.017,4,4,1411.25,1516,1248,1,0,0.023,3,9,0.012,3,31,0.021,7,0.038,0.628,0.83,0.756,0.056,6,6,911.5,1047,686,0.021,0,22,3,25779352.119,0.002,3.314,SOLVED,OPTIMAL_RGAP,"25,779,856.3690","25,779,352.1190",0.0020%,1,0.04,3.83
gesa2_o,0.028,0.461,0.75,0.863,0.712,0.017,0.029,4,4,1121,1180,1069,1,0,0.093,5,42,0.062,5,166,0.079,28,0.158,0.61,0.806,0.757,0.056,6,6,713.833,1142,365,0.061,1,57,16,25779856.371,0,9.288,SOLVED,OPTIMAL,"25,779,856.3700","25,779,856.3700",0.0000%,1,0.03,10.15
gesa3,0.015,0.39,0.764,0.948,0.538,0.031,0.011,4,5,362.6,458,55,1,0,0.008,3,8,0.009,2,48,0.007,6,0.02,0.659,0.853,0.773,0.052,7,7,248.143,319,177,0.01,0,15,4,27990219.001,0.004,0.128,SOLVED,OPTIMAL_RGAP,"27,991,430.1240","27,990,219.0010",0.0043%,1,0.07,0.59
gesa3_o,0.028,0.439,0.623,0.929,0.757,0.014,0.015,3,3,1460,2205,1022,1,0,0.021,2,7,0.012,1,31,0.018,6,0.035,0.629,0.79,0.797,0.045,5,5,849.6,1138,541,0.023,0,25,4,27988740.777,0.008,2.435,SOLVED,OPTIMAL_RGAP,"27,991,042.6470","27,988,740.7770",0.0082%,1,0.03,2.84
glass4,0.014,0.09,0.499,0.991,0.182,0.085,0.002,2,2,1154,1205,1103,1,0,0.035,5,45,0.024,5,82,0.025,38,0.062,0.051,0.489,0.105,0.451,3,3,400,710,8,0.025,1,24,17,919972244.72,92.942,350.238,LIMIT,TIME_LIM_SOL,"1,775,015,250.0000","987,276,078.1600",79.7891%,19,0.07,3599.93
gmu_35_40,0.021,0.593,0.71,0.834,1,0,0.036,2,6,482.333,1131,16,0,0,0.029,1,27,0.005,1,17,0.022,14,0.036,0.593,0.71,0.834,0.036,6,6,482.333,1131,16,0.002,0,0,0,-2406943.555,0.172,1.184,LIMIT,TIME_LIM_SOL,"-2,404,464.1600","-2,406,943.5500",0.1030%,14502,0.11,3602.32
gmu_35_50,0.03,0.623,0.707,0.881,1,0,0.025,2,6,894.333,2118,16,0,0,0.066,1,41,0.009,1,25,0.052,23,0.078,0.623,0.707,0.881,0.025,6,6,894.333,2118,16,0.003,0,0,0,-2608070.316,0.261,2.16,LIMIT,TIME_LIM_SOL,"-2,605,075.7430","-2,608,069.1390",0.1148%,23026,0.19,3599.89
go19,0.015,0.291,0.613,0.502,0.946,0.003,0.138,3,3,500,783,342,1,0,0.028,2,30,0.006,2,28,0.023,19,0.039,0.304,0.614,0.495,0.14,3,3,498.667,779,342,0.005,0,0,0,79.976,6.282,870.304,LIMIT,TIME_LIM_SOL,85.0000,80.7869,5.2151%,11,0.01,3599.93
golfrm_500_11123,0.151,0.727,0.986,0.741,0.995,0,0.06,9,444,39.872,1893,17,1,0,0.566,3,92,0.074,3,65,0.478,43,0.645,0.733,0.978,0.749,0.058,426,426,41.913,2467,17,0.017,0,2,2,-15995.25,0.352,2.127,SOLVED,OPTIMAL_RGAP,"-15,959.0000","-15,960.3333",0.0084%,849,0.25,68.24
golfrm_500_4242,0.15,0.743,0.998,0.745,1,0,0.059,15,495,34.663,159,15,0,0,0.728,5,112,0.083,5,73,0.618,58,0.818,0.745,0.993,0.75,0.057,446,446,38.673,1243,15,0.013,0,0,1,-16161,0.13,6.439,SOLVED,OPTIMAL,"-16,140.0000","-16,140.0000",0.0000%,128,0.25,25.75
golfrm_500_471123,0.143,0.756,0.997,0.758,1,0,0.055,14,491,35.248,384,15,0,0,0.256,2,46,0.025,1,22,0.213,21,0.287,0.758,0.992,0.764,0.054,455,455,38.371,1225,15,0.013,0,0,1,-16469.082,0.164,1.602,SOLVED,OPTIMAL_RGAP,"-16,469.0000","-16,469.0821",0.0005%,2,0.25,6.48
gt2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,"21,166.0000","21,166.0000",0.0000%,1,0.00,0.02
harp2,0.022,0.091,0.647,0.143,0.981,0.001,0.389,2,39,30.128,693,3,1,0,0.09,5,87,0.017,5,60,0.066,89,0.115,0.123,0.972,0.127,0.413,68,68,15.221,125,3,0.013,0,1,8,-74196259.38,1.059,1.738,LIMIT,TIME_LIM_SOL,"-73,844,685.0000","-73,985,795.4400",0.1907%,95127,0.06,3599.86
hawaiiv10_130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIMIT,TIME_LIM_NOSOL,,"52,332,674.9790",,1,637.74,3534.59
heart,0.033,0.072,0.495,0.148,0.977,0.001,0.382,2,2,1139,1251,1027,1,0,0.129,5,153,0.015,5,48,0.086,153,0.153,0.067,0.488,0.137,0.397,2,2,1082.5,1251,914,0.008,0,0,0,180,1.340781E156,2.732,SOLVED,OPTIMAL,180.0000,180.0000,0.0000%,4,0.16,7.77
