Instance ATime AGood AGoodD AGoodBR AGoodBC ABorderC ABorderR ABlocksTry ABlocks AAveNZs AMaxNZs AMinNZs AisDBDF KMaxTime KTimeRemove KNRemove KNRemoveInner KTimeMerge KNMerge KNMergeInner KTimeComm KNComm KTimeOverall KGood KGoodD KGoodB Kborder KNBlocks KNBlocksNonT KAveNZs KMaxNZs KMinNZs KTimeToBest KIterOuterBest KNMergeInnerBest KNRemoveInnerBest RootBound RootGap TimeRootNode
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/eilb101_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 1.414 5 246 0.030 5 23 1.146 193 1.452 0.018 0.665 0.028 0.717 3 3 2024.000 2219 1884 1.348 3 16 218 1124.784 15.586 88.707
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/enel_cr3_052714opt_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 34.937 5 868 4.397 5 284 25.682 119 39.380 0.969 0.995 0.973 0.005 2328 2328 97.696 9750 3 39.051 4 265 868 263662.332 1.340781E156 418.213
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/enel_cr3_052714sched_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.075 1 15 0.022 1 21 0.061 6 0.101 0.679 0.737 0.922 0.016 6 6 4502.833 10675 446 0.097 0 17 15 1084.000 0.000 108.609
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/enel_cr6_052714opt_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 28.374 5 757 5.995 5 308 17.989 79 34.430 0.974 0.992 0.982 0.004 2431 2431 165.726 23544 2 25.524 3 171 572 262524.648 5.145 3353.863
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/enel_cr6_052714sched_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.060 1 11 0.028 1 26 0.051 5 0.092 0.666 0.695 0.958 0.009 5 5 5420.200 9726 156 0.088 0 22 11 1088.000 0.000 66.839
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/enelnew_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 17.127 5 762 2.571 5 365 13.249 121 19.726 0.939 0.992 0.946 0.011 985 985 128.040 4900 4 15.762 3 225 616 136.125 28.926 87.065
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/enel_plan17078981478_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 63.485 5 698 79.423 5 1189 38.740 50 143.048 0.977 0.991 0.985 0.003 4389 4389 188.182 62435 2 56.506 1 334 367 644377.062 1.340781E156 2979.219
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/enel_plan1707918832_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 35.675 5 416 57.913 5 810 21.377 29 93.737 0.833 0.897 0.928 0.015 2970 2970 296.028 271878 2 55.085 1 353 352 666043.156 1.340781E156 3056.570
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/enel_plan1708005883_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 35.796 5 374 55.515 5 699 22.551 29 91.465 0.835 0.900 0.928 0.015 2811 2811 319.322 272888 2 56.500 1 334 329 534081.830 1.340781E156 2936.652
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/enel_plan17083413093_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 32.541 5 888 4.209 5 310 23.895 118 36.795 0.970 0.995 0.975 0.005 1916 1916 119.615 12892 4 8.064 0 10 208 325560.977 1.340781E156 714.695
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/enel_plan17085010635_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 24.061 5 740 2.666 5 225 17.870 103 26.766 0.968 0.993 0.974 0.005 1642 1642 120.239 9265 4 20.964 3 154 577 325926.666 2.844 313.178
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/enel_plan17085320373_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 16.063 5 613 2.451 5 236 11.638 84 18.565 0.971 0.997 0.974 0.005 1883 1883 90.422 4748 4 16.615 3 172 538 331444.766 1.340781E156 18.405
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/enel_planning1_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 16.848 5 662 1.669 5 264 13.768 155 18.537 0.927 0.981 0.945 0.011 1376 1376 60.693 6976 3 5.965 0 10 196 388310.343 1.912 268.362
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/enel_planning2_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 388.209 5 939 18.826 5 254 328.165 220 407.266 0.910 0.918 0.992 0.002 956 956 1468.017 273025 6 145.597 0 28 317 117413.356 1.340781E156 2520.537
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/enel_planning3_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 477.418 5 1323 26.857 5 347 391.341 258 504.522 0.922 0.935 0.986 0.003 1104 1104 1205.420 254097 3 182.646 0 22 412 383754.484 1.340781E156 2341.288
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/enel_planscenariocr0_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 24.963 5 807 3.813 5 269 17.453 96 28.820 0.973 0.998 0.975 0.005 2301 2301 90.955 5154 2 22.901 2 157 628 9.893 284.104 31.108
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/enel_planscenariocr1_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 24.150 5 767 3.737 5 310 17.657 106 27.926 0.959 0.988 0.971 0.006 2094 2094 89.639 15294 2 6.807 0 6 192 9.893 1.340781E156 48.889
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/enel_planscenariocr3_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 26.795 5 894 3.563 5 314 19.712 123 30.396 0.964 0.991 0.972 0.006 1847 1847 94.431 11463 4 19.246 2 168 585 9.893 152.700 91.512
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/enel_planscenariocr6_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 19.441 5 725 3.363 5 271 13.618 92 22.844 0.965 0.997 0.968 0.007 2350 2350 72.851 4525 2 13.969 1 94 429 9.893 152.700 67.751
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/enel_scen16394701545_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.288 2 40 0.002 1 1 0.247 16 0.295 0.923 0.982 0.940 0.012 179 179 124.832 1566 4 0.251 0 0 34 160668.166 0.207 11.835
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/enel_scen16400757881_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 2.352 4 175 0.195 3 53 1.878 36 2.563 0.949 0.986 0.962 0.008 678 678 100.491 5932 4 1.435 0 4 79 667611.025 1.846 3533.543
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/enel_scen16400927469_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 4.872 4 150 0.660 4 84 3.956 36 5.561 0.970 0.996 0.974 0.005 1278 1278 109.491 4410 18 3.750 0 7 140 937792.126 4.018 196.368
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/enel_scen16400997737_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 2.664 4 120 0.395 3 94 2.249 35 3.072 0.955 0.991 0.963 0.008 839 839 95.327 3584 4 1.899 0 7 108 786778.718 4.592 260.796
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/enel_scen16401805655_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.870 2 65 0.058 1 26 0.750 22 0.936 0.943 0.991 0.951 0.010 380 380 117.563 2119 4 0.840 0 2 65 328120.157 0.162 231.193
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/enel_scen16401842902_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.618 3 63 0.064 2 28 0.502 16 0.690 0.946 0.990 0.955 0.009 369 369 120.921 2330 4 0.591 1 3 63 321943.155 0.313 363.502
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/enel_scen16402501411_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 2.499 3 116 0.230 3 62 2.143 38 2.741 0.956 0.989 0.967 0.007 744 744 92.071 4608 4 1.819 0 5 104 782517.101 2.130 3572.502
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/enel_scen1640250290_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.895 2 75 0.139 1 50 0.727 18 1.043 0.953 0.991 0.962 0.008 492 492 117.055 2840 4 0.853 0 1 75 469226.006 0.763 639.715
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/enel_sched0_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.263 2 63 0.043 2 56 0.221 32 0.311 0.542 0.741 0.731 0.063 5 5 4071.000 6969 887 0.302 1 45 63 1221.475 12.123 51.063
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/enel_sched1_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.356 5 90 0.069 5 96 0.297 47 0.431 0.546 0.786 0.695 0.073 5 5 3098.000 4595 2202 0.379 3 73 78 1130.000 4.594 87.439
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/enel_sched2_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.096 2 37 0.027 2 42 0.075 15 0.127 0.583 0.697 0.836 0.036 4 4 3531.500 6123 2038 0.125 1 39 37 1171.726 7.433 3573.025
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/enigma_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.005 1 12 0.000 0 0 0.003 12 0.010 0.005 0.436 0.012 0.885 2 2 14.000 19 9 0.009 0 0 9 0.000 0.000 0.065
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/enterpriserentacar_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.643 2 4 0.036 1 2 0.552 4 0.718 0.119 0.996 0.120 0.425 250 250 1875.764 5297 1180 0.568 0 0 4 173201.045 0.000 338.321
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/erdos_rob_2_500_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.232 5 85 0.070 5 127 0.195 59 0.307 0.256 0.607 0.422 0.173 3 3 1398.667 1968 580 0.306 4 125 85 0.000 1.340781E156 1000.978
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/fast0507_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 6.262 3 443 0.137 3 40 5.036 299 6.410 0.026 0.583 0.044 0.622 16 16 1112.938 11053 14 5.392 0 24 308 172.149 2.237 119.495
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/fc_60_20_1_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.332 5 213 0.058 5 181 0.271 142 0.394 0.301 0.890 0.338 0.217 123 123 11.715 300 2 0.077 0 6 46 474.161 2.708 5.482
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/fiball_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 9.251 5 335 0.412 4 112 8.161 211 9.675 0.762 0.970 0.786 0.048 1669 1669 24.364 4592 3 2.428 0 4 107 138.000 0.725 11.969
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/fiber_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.039 2 31 0.005 1 20 0.031 24 0.048 0.238 0.642 0.370 0.199 6 6 292.500 949 42 0.044 0 7 31 390294.119 4.008 6.611
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/financialaid1_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 3.000 2 26 0.089 1 4 2.475 12 3.139 0.642 0.795 0.807 0.043 5 5 147301.200 183373 121449 2.871 0 0 25 5934264.148 0.221 1476.535
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/financialaid2_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 2.582 3 27 0.174 2 6 1.969 8 2.824 0.646 0.807 0.801 0.044 6 6 156156.500 185607 17392 1.884 0 0 19 8666620.123 6.072 3238.923
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/fire18_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.019 2 19 0.003 1 15 0.014 18 0.025 0.055 0.305 0.179 0.344 18 18 62.000 929 11 0.019 0 4 15 2.672 48.209 72.325
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/fixnet6_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.063 2 33 0.009 1 28 0.052 29 0.074 0.503 0.799 0.630 0.092 71 71 23.761 702 2 0.066 0 10 33 3919.332 1.624 6.367
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/forestry_random_100_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 1.473 2 51 0.117 1 46 1.337 34 1.598 0.897 0.946 0.948 0.011 25 25 2016.320 4104 61 1.534 0 44 50 42070483.199 1.230 13.825
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/forestry_random_200_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 3.908 2 72 0.252 1 32 3.383 25 4.185 0.937 0.949 0.987 0.003 29 29 7376.966 16124 37 3.986 0 21 72 86126746.857 0.479 48.116
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/forestry_random_240_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 4.345 2 51 0.190 1 23 3.917 27 4.561 0.935 0.948 0.987 0.003 26 26 7970.615 14680 37 4.432 0 21 51 104105698.34 0.744 65.190
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/forestry_random_40_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.123 2 17 0.012 1 17 0.110 17 0.139 0.732 0.939 0.779 0.050 29 29 356.034 1911 118 0.122 0 1 17 19049914.596 0.549 1.731
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/forint_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.003 2 3 0.000 1 1 0.002 4 0.007 0.919 0.989 0.929 0.015 95 95 10.495 11 8 0.005 0 0 1 125.000 0.000 0.139
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/france__D_B_M_N_C_A_N_N_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.373 5 121 0.021 4 48 0.324 73 0.398 0.394 0.931 0.423 0.172 24 24 184.250 612 2 0.120 0 6 40 11547.856 7.379 25.131
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/gap42_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.002 2 4 0.000 1 0 0.001 4 0.010 0.038 0.796 0.048 0.607 5 5 111.800 137 91 0.009 0 0 1 -646.400 0.371 1.148
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/gap84_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.022 5 37 0.002 4 9 0.016 36 0.030 0.034 0.287 0.117 0.429 2 2 480.000 793 167 0.019 0 3 20 -1118.500 0.224 25.264
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/germanrr_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 29.062 5 1456 1.925 5 326 22.855 718 31.012 0.691 0.971 0.711 0.068 4461 4461 2.839 1826 2 6.157 0 0 305 46470572.740 3.615 793.707
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/gesa2_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.012 2 4 0.015 1 37 0.010 3 0.030 0.624 0.785 0.795 0.046 5 5 1104.400 1509 667 0.022 0 27 3 25778142.288 0.010 2.596
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/gesa2_o_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.060 5 29 0.046 5 120 0.051 18 0.111 0.603 0.838 0.720 0.066 7 7 606.286 932 365 0.033 0 25 8 25778779.497 0.004 17.458
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/gesa3_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.008 2 6 0.006 1 27 0.006 5 0.016 0.657 0.827 0.793 0.046 6 6 290.833 368 230 0.011 0 17 4 27990219.001 0.004 0.123
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/gesa3_o_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.020 3 9 0.016 3 39 0.017 6 0.039 0.629 0.790 0.797 0.045 5 5 849.600 1079 501 0.023 0 25 4 27986896.563 0.015 3.444
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/glass4_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.043 5 47 0.020 5 60 0.031 36 0.066 0.046 0.363 0.128 0.411 3 3 429.667 985 8 0.040 1 27 27 899976178.60 66.672 15.807
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/gmu_35_40_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.050 2 28 0.005 1 17 0.041 20 0.058 0.595 0.786 0.757 0.056 7 7 406.286 889 16 0.053 0 11 28 -2406943.555 0.278 1.341
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/gmu_35_50_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.095 2 48 0.009 1 25 0.078 29 0.109 0.623 0.707 0.881 0.025 6 6 894.333 2118 16 0.104 0 21 48 -2608070.316 0.261 2.157
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/go19_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.077 5 84 0.011 5 56 0.062 51 0.095 0.298 0.664 0.450 0.160 3 3 487.000 524 421 0.094 4 54 84 80.606 5.451 220.265
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/golfrm_500_11123_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.510 2 77 0.001 1 0 0.435 34 0.516 0.733 0.978 0.749 0.058 426 426 41.913 2467 17 0.496 0 0 71 -15995.250 0.352 2.159
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/golfrm_500_4242_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 1.164 5 161 0.066 5 58 1.002 81 1.237 0.745 0.993 0.750 0.057 446 446 38.673 1243 15 0.554 0 0 73 -16161.000 0.130 6.457
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/golfrm_500_471123_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.547 2 75 0.001 1 0 0.472 36 0.553 0.758 0.992 0.764 0.054 455 455 38.371 1225 15 0.535 0 0 70 -16469.082 0.164 1.608
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/harp2_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.071 4 48 0.005 3 20 0.056 51 0.080 0.121 0.849 0.143 0.389 53 53 20.189 404 3 0.047 0 3 33 -74196259.38 0.654 2.950
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/heart_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.231 5 198 0.018 5 54 0.169 198 0.261 0.048 0.411 0.118 0.427 2 2 1031.000 1467 595 0.162 1 22 92 180.000 1.340781E156 3.221
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/helm_shelf_150_45_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 154.685 5 673 3.019 5 49 119.383 228 157.864 0.247 0.624 0.395 0.186 3 3 800670.667 1203740 599136 44.952 0 12 190 2796.622 1.181 484.556
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/helm_shelf_150_60_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 287.361 5 1064 5.262 5 65 214.648 323 292.828 0.237 0.750 0.316 0.230 4 4 796838.250 805065 794096 138.906 1 27 502 3256.442 0.837 823.464
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/helm_shelf_200_50_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 267.224 3 958 5.603 3 61 191.696 274 273.028 0.341 0.750 0.454 0.158 4 4 952642.000 952642 952642 107.240 0 18 396 3510.783 2.039 751.709
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/helm_shelf_200_60_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 300.152 3 1013 5.487 3 49 206.450 220 305.898 0.299 0.750 0.399 0.184 4 4 1124834.250 1133928 1120046 111.898 0 15 353 3869.743 0.458 1239.928
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/helm_shelf_200_70_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 269.131 2 804 4.639 2 38 184.121 174 274.032 0.264 0.750 0.352 0.209 4 4 1265854.000 1265854 1265854 273.854 1 37 804 4220.195 3.342 756.071
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/helm_shelf_200_80_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 407.588 3 1141 6.162 3 43 272.876 227 414.080 0.236 0.750 0.315 0.231 4 4 1444728.000 1447319 1440100 142.486 0 13 372 4547.361 3.024 870.664
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/ibmInduct_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 1.375 5 154 0.314 5 175 1.157 52 1.697 0.815 0.926 0.880 0.025 17 17 1656.353 2175 131 0.843 0 43 73 1443.167 1.340781E156 2486.772
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/ic97_potential_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.028 5 19 0.027 5 98 0.024 15 0.063 0.522 0.650 0.803 0.044 3 3 635.667 749 436 0.041 2 55 12 3907.000 7.397 76.657
optmilp_20180405_decomp_community1_v940m5b_community_stats1_hybrid_auto4_bench/iis_100_0_cov_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.208 5 110 0.057 5 38 0.148 94 0.277 0.006 0.825 0.007 0.987 6 6 48.000 60 30 0.188 0 5 57 16.803 72.588 48.671
